stu_id,dep,top,topN
1822,9,1367,46.6393722279
1823,9,1368,46.6734902764
1824,9,1369,46.7076083248
1825,9,1370,46.7417263733
1828,9,1373,46.8440805186
1829,9,1374,46.878198567
1836,9,1381,47.1170249062
1837,9,1382,47.1511429546
1844,9,1389,47.3899692938
1845,9,1390,47.4240873422
1856,9,1401,47.7993858751
1857,9,1402,47.8335039236
1862,9,1411,48.1405663596
1863,9,1412,48.1746844081
1866,9,1415,48.2770385534
1867,9,1416,48.3111566018
1868,9,1417,48.3452746503
1869,9,1418,48.3793926987
1876,9,1425,48.6182190379
1877,9,1426,48.6523370863
1878,9,1427,48.6864551348
1879,9,1428,48.7205731832
1880,9,1429,48.7546912317
1881,9,1430,48.7888092801
1886,9,1435,48.9593995223
1887,9,1436,48.9935175708
1890,9,1439,49.0958717161
1891,9,1440,49.1299897646
1892,9,1441,49.164107813
1893,9,1442,49.1982258615
1900,9,1451,49.5052882975
1901,9,1452,49.539406346
1904,9,1455,49.6417604913
1905,9,1456,49.6758785397
1910,9,1461,49.846468782
1911,9,1462,49.8805868304
1914,9,1467,50.0511770727
1915,9,1468,50.0852951211
1926,9,1481,50.5288297509
1927,9,1482,50.5629477994
1928,9,1483,50.5970658478
1929,9,1484,50.6311838963
1938,9,1493,50.9382463323
1939,9,1494,50.9723643808
1942,9,1497,51.0747185261
1943,9,1498,51.1088365745
1944,9,1499,51.142954623
1945,9,1500,51.1770726714
1946,9,1501,51.2111907199
1947,9,1502,51.2453087683
1948,9,1503,51.2794268168
1949,9,1504,51.3135448652
1954,9,1509,51.4841351075
1955,9,1510,51.5182531559
1964,9,1521,51.8935516888
1965,9,1522,51.9276697373
1966,9,1523,51.9617877857
1967,9,1524,51.9959058342
1972,9,1531,52.2347321733
1973,9,1532,52.2688502218
1974,9,1535,52.3712043671
1975,9,1536,52.4053224156
1994,9,1555,53.0535653361
1995,9,1556,53.0876833845
1996,9,1557,53.121801433
1997,9,1558,53.1559194814
1998,9,1559,53.1900375299
1999,9,1560,53.2241555783
2004,9,1566,53.428863869
2005,9,1567,53.4629819174
2006,9,1568,53.4970999659
2007,9,1569,53.5312180143
2018,9,1580,53.9065165473
2019,9,1581,53.9406345957
2030,9,1592,54.3159331286
2031,9,1593,54.3500511771
2032,9,1594,54.3841692255
2033,9,1595,54.418287274
2034,9,1596,54.4524053224
2035,9,1597,54.4865233709
2048,9,1610,54.9300580007
2049,9,1611,54.9641760491
2052,9,1614,55.0665301945
2053,9,1615,55.1006482429
2056,9,1620,55.2712384852
2057,9,1621,55.3053565336
2070,9,1638,55.8853633572
2071,9,1639,55.9194814057
2076,9,1646,56.1583077448
2077,9,1647,56.1924257932
2094,9,1664,56.7724326169
2095,9,1665,56.8065506653
2096,9,1666,56.8406687137
2097,9,1667,56.8747867622
2126,9,1696,57.8642101672
2127,9,1697,57.8983282156
2128,9,1698,57.9324462641
2129,9,1699,57.9665643125
2130,9,1700,58.000682361
2131,9,1701,58.0348004094
2138,9,1708,58.2736267485
2139,9,1709,58.307744797
2156,9,1726,58.8877516206
2157,9,1727,58.9218696691
2164,9,1734,59.1606960082
2165,9,1735,59.1948140566
2168,9,1738,59.297168202
2169,9,1739,59.3312862504
2178,9,1748,59.6383486865
2179,9,1749,59.6724667349
2180,9,1750,59.7065847834
2181,9,1751,59.7407028318
2196,9,1766,60.2524735585
2197,9,1767,60.286591607
2206,9,1782,60.7983623337
2207,9,1783,60.8324803821
2214,9,1790,61.0713067213
2215,9,1791,61.1054247697
2224,9,1800,61.4124872057
2225,9,1801,61.4466052542
2228,9,1804,61.5489593995
2229,9,1805,61.583077448
2230,9,1806,61.6171954964
2231,9,1807,61.6513135449
2236,9,1812,61.8219037871
2237,9,1813,61.8560218356
2246,9,1822,62.1630842716
2247,9,1823,62.19720232
2248,9,1824,62.2313203685
2249,9,1825,62.2654384169
2264,9,1840,62.7772091436
2265,9,1841,62.8113271921
2266,9,1842,62.8454452405
2267,9,1843,62.879563289
2272,9,1848,63.0501535312
2273,9,1849,63.0842715797
2298,9,1874,63.9372227909
2299,9,1875,63.9713408393
2310,9,1886,64.3466393722
2311,9,1887,64.3807574207
2314,16,235,57.881773399
2315,16,236,58.1280788177
2318,9,1904,64.9607642443
2319,9,1910,65.165472535
2348,9,2081,70.9996588195
2349,9,2087,71.2043671102
2354,9,2116,72.1937905152
2355,9,2122,72.3984988059
2358,9,2140,73.0126236779
2359,9,2146,73.2173319686
2362,9,2164,73.8314568407
2363,9,2168,73.9679290345
2366,9,2185,74.5479358581
2367,9,2191,74.7526441488
2368,9,2197,74.9573524394
2369,9,2203,75.1620607301
2372,9,2221,75.7761856022
2373,9,2227,75.9808938929
2374,9,2233,76.1856021836
2375,9,2239,76.3903104742
2380,9,2269,77.4138519277
2381,9,2275,77.6185602184
2382,9,2281,77.823268509
2383,9,2286,77.9938587513
2384,9,2292,78.198567042
2385,9,2298,78.4032753327
2390,9,2328,79.4268167861
2391,9,2334,79.6315250768
2402,9,2400,81.8833162743
2403,9,2406,82.088024565
2408,9,2436,83.1115660184
2409,9,2442,83.3162743091
2410,9,2448,83.5209825998
2411,9,2454,83.7256908905
2424,9,2490,84.9539406346
2425,9,2491,84.988058683
2432,9,2498,85.2268850222
2433,9,2499,85.2610030706
2438,9,2504,85.4315933129
2439,9,2505,85.4657113613
2442,9,2508,85.5680655067
2443,9,2509,85.6021835551
2444,9,2510,85.6363016035
2445,9,2511,85.670419652
2448,9,2514,85.7727737973
2449,9,2515,85.8068918458
2454,9,2520,85.977482088
2455,9,2521,86.0116001365
2456,9,2522,86.0457181849
2457,9,2523,86.0798362334
2460,9,2526,86.1821903787
2461,9,2527,86.2163084272
2462,9,2528,86.2504264756
2463,9,2529,86.2845445241
2464,9,2530,86.3186625725
2465,9,2531,86.3527806209
2466,9,2532,86.3868986694
2467,9,2533,86.4210167178
2478,9,2544,86.7963152508
2479,9,2545,86.8304332992
2482,9,2548,86.9327874446
2483,9,2549,86.966905493
2486,9,2552,87.0692596383
2487,9,2553,87.1033776868
2490,9,2556,87.2057318321
2491,9,2557,87.2398498806
2492,9,2558,87.273967929
2493,9,2559,87.3080859775
2494,9,2560,87.3422040259
2495,9,2561,87.3763220744
2498,9,2564,87.4786762197
2499,9,2565,87.5127942682
2500,9,2566,87.5469123166
2501,9,2567,87.5810303651
2508,9,2574,87.8198567042
2509,9,2575,87.8539747526
2510,9,2576,87.8880928011
2511,9,2577,87.9222108495
2516,9,2583,88.1269191402
2517,9,2584,88.1610371887
2532,9,2604,88.8433981576
2533,9,2605,88.8775162061
2540,9,2612,89.1163425452
2541,9,2613,89.1504605937
2550,9,2622,89.4575230297
2551,9,2623,89.4916410781
2556,9,2628,89.6622313204
2557,9,2629,89.6963493688
2562,9,2634,89.8669396111
2563,9,2635,89.9010576595
2570,9,2642,90.1398839986
2571,9,2643,90.1740020471
2572,9,2644,90.2081200955
2573,9,2645,90.242238144
2576,9,2648,90.3445922893
2577,9,2649,90.3787103378
2580,9,2652,90.4810644831
2581,9,2653,90.5151825316
2582,9,2654,90.54930058
2583,9,2655,90.5834186285
2584,9,2656,90.6175366769
2585,9,2657,90.6516547253
2598,9,2670,91.0951893552
2599,9,2671,91.1293074036
2606,9,2678,91.3681337427
2607,9,2679,91.4022517912
2612,9,2684,91.5728420334
2613,9,2685,91.6069600819
2622,9,2695,91.9481405664
2623,9,2696,91.9822586148
2626,9,2699,92.0846127602
2627,9,2700,92.1187308086
2628,9,2701,92.152848857
2629,9,2702,92.1869669055
2632,9,2705,92.2893210508
2633,9,2706,92.3234390993
2636,9,2709,92.4257932446
2637,9,2710,92.4599112931
2644,9,2717,92.6987376322
2645,9,2718,92.7328556807
2648,9,2721,92.835209826
2649,9,2722,92.8693278744
2654,9,2727,93.0399181167
2655,9,2728,93.0740361651
2656,9,2729,93.1081542136
2657,9,2730,93.142272262
2658,9,2731,93.1763903105
2659,9,2732,93.2105083589
2662,9,2735,93.3128625043
2663,9,2736,93.3469805527
2672,9,2745,93.6540429887
2673,9,2746,93.6881610372
2674,9,2747,93.7222790856
2675,9,2748,93.7563971341
2678,9,2751,93.8587512794
2679,9,2752,93.8928693279
2680,9,2753,93.9269873763
2681,9,2754,93.9611054248
2682,9,2755,93.9952234732
2683,9,2756,94.0293415217
2690,9,2763,94.2681678608
2691,9,2764,94.3022859092
2696,9,2769,94.4728761515
2697,9,2770,94.5069941999
2700,9,2773,94.6093483453
2701,9,2774,94.6434663937
2706,9,2779,94.814056636
2707,9,2780,94.8481746844
2708,9,2781,94.8822927329
2709,9,2782,94.9164107813
2712,9,2785,95.0187649266
2713,9,2786,95.0528829751
2720,16,258,63.5467980296
2721,16,260,64.039408867
2722,9,2793,95.2917093142
2723,9,2794,95.3258273627
2730,9,2801,95.5646537018
2731,9,2802,95.5987717503
2732,9,2803,95.6328897987
2733,9,2804,95.6670078472
2738,9,2809,95.8375980894
2739,9,2810,95.8717161378
2748,9,2819,96.1787785739
2749,9,2820,96.2128966223
2764,5,1673,60.5063291139
2765,5,1674,60.5424954792
2766,5,1675,60.5786618445
2767,5,1676,60.6148282098
2776,5,1685,60.9403254973
2777,5,1686,60.9764918626
2782,5,1691,61.157323689
2783,5,1692,61.1934900542
2788,5,1697,61.3743218807
2789,5,1698,61.4104882459
2802,5,1709,61.808318264
2803,5,1710,61.8444846293
2810,5,1717,62.0976491863
2811,5,1718,62.1338155515
2818,16,268,66.0098522167
2819,16,269,66.2561576355
2826,5,1732,62.6401446655
2827,5,1733,62.6763110307
2838,5,1744,63.0741410488
2839,5,1745,63.1103074141
2856,5,1762,63.7251356239
2857,5,1763,63.7613019892
2858,5,1764,63.7974683544
2859,5,1765,63.8336347197
2864,5,1770,64.0144665461
2865,5,1771,64.0506329114
2872,5,1778,64.3037974684
2873,5,1779,64.3399638336
2878,16,275,67.7339901478
2879,16,276,67.9802955665
2894,5,1796,64.9547920434
2895,5,1797,64.9909584087
2904,5,1806,65.3164556962
2905,5,1807,65.3526220615
2906,5,1808,65.3887884268
2907,5,1809,65.424954792
2914,5,1816,65.678119349
2915,5,1817,65.7142857143
2920,5,1822,65.8951175407
2921,5,1823,65.931283906
2926,5,1828,66.1121157324
2927,5,1829,66.1482820976
2930,5,1832,66.2567811935
2931,5,1833,66.2929475588
2938,5,1840,66.5461121157
2939,5,1841,66.582278481
2944,5,1846,66.7631103074
2945,5,1847,66.7992766727
2948,5,1848,66.835443038
2949,5,1849,66.8716094033
2952,5,1852,66.9801084991
2953,5,1853,67.0162748644
2954,5,1854,67.0524412297
2955,5,1855,67.0886075949
2956,5,1856,67.1247739602
2957,5,1857,67.1609403255
2958,5,1858,67.1971066908
2959,5,1859,67.2332730561
2962,5,1862,67.3417721519
2963,5,1863,67.3779385172
2970,5,1870,67.6311030741
2971,5,1871,67.6672694394
2972,5,1872,67.7034358047
2973,5,1873,67.73960217
2974,5,1874,67.7757685353
2975,5,1875,67.8119349005
2976,5,1876,67.8481012658
2977,5,1877,67.8842676311
2982,5,1882,68.0650994575
2983,5,1883,68.1012658228
2984,5,1884,68.1374321881
2985,5,1885,68.1735985533
2990,5,1890,68.3544303797
2991,5,1891,68.390596745
2992,5,1892,68.4267631103
2993,5,1893,68.4629294756
2996,5,1896,68.5714285714
2997,5,1897,68.6075949367
3012,5,1912,69.1500904159
3013,5,1913,69.1862567812
3014,5,1914,69.2224231465
3015,5,1915,69.2585895118
3018,5,1918,69.3670886076
3019,5,1919,69.4032549729
3034,5,1934,69.9457504521
3035,5,1935,69.9819168174
3048,5,1948,70.452079566
3049,5,1949,70.4882459313
3062,5,1962,70.9584086799
3063,5,1963,70.9945750452
3076,5,1976,71.4647377939
3077,5,1977,71.5009041591
3080,5,1980,71.609403255
3081,5,1981,71.6455696203
3086,5,1986,71.8264014467
3087,5,1987,71.8625678119
3094,5,1994,72.1157323689
3095,5,1995,72.1518987342
3096,5,1996,72.1880650995
3097,5,1997,72.2242314647
3114,5,2014,72.8390596745
3115,5,2015,72.8752260398
3120,5,2020,73.0560578662
3121,5,2021,73.0922242315
3122,5,2022,73.1283905967
3123,5,2023,73.164556962
3124,5,2024,73.2007233273
3125,5,2025,73.2368896926
3126,5,2026,73.2730560579
3127,5,2027,73.3092224231
3144,5,2044,73.9240506329
3145,5,2045,73.9602169982
3148,5,2048,74.068716094
3149,5,2049,74.1048824593
3160,5,2060,74.5027124774
3161,5,2061,74.5388788427
3162,5,2062,74.575045208
3163,5,2063,74.6112115732
3164,5,2064,74.6473779385
3165,5,2065,74.6835443038
3180,5,2080,75.226039783
3181,5,2081,75.2622061483
3188,5,2088,75.5153707052
3189,5,2089,75.5515370705
3196,5,2096,75.8047016275
3197,5,2097,75.8408679928
3198,5,2098,75.877034358
3199,5,2099,75.9132007233
3206,5,2106,76.1663652803
3207,5,2107,76.2025316456
3220,5,2120,76.6726943942
3221,5,2121,76.7088607595
3224,5,2124,76.8173598553
3225,5,2125,76.8535262206
3226,5,2126,76.8896925859
3227,5,2127,76.9258589512
3228,5,2128,76.9620253165
3229,5,2129,76.9981916817
3232,5,2132,77.1066907776
3233,5,2133,77.1428571429
3238,5,2138,77.3236889693
3239,5,2139,77.3598553345
3240,5,2140,77.3960216998
3241,5,2141,77.4321880651
3244,5,2144,77.5406871609
3245,5,2145,77.5768535262
3246,5,2146,77.6130198915
3247,5,2147,77.6491862568
3250,5,2150,77.7576853526
3251,5,2151,77.7938517179
3254,5,2154,77.9023508137
3255,5,2155,77.938517179
3256,5,2156,77.9746835443
3257,5,2157,78.0108499096
3260,5,2160,78.1193490054
3261,5,2161,78.1555153707
3264,5,2166,78.3363471971
3265,5,2167,78.3725135624
3270,5,2172,78.5533453888
3271,5,2173,78.5895117541
3274,5,2176,78.6980108499
3275,5,2177,78.7341772152
3284,5,2186,79.0596745027
3285,5,2187,79.095840868
3286,5,2188,79.1320072333
3287,5,2189,79.1681735986
3292,5,2192,79.2766726944
3293,5,2193,79.3128390597
3298,5,2198,79.4936708861
3299,5,2199,79.5298372514
3300,5,2200,79.5660036166
3301,5,2201,79.6021699819
3302,16,287,70.6896551724
3303,16,288,70.9359605911
3304,5,2202,79.6383363472
3305,5,2203,79.6745027125
3312,5,2210,79.9276672694
3313,5,2211,79.9638336347
3316,5,2214,80.0723327306
3317,5,2215,80.1084990958
3318,5,2216,80.1446654611
3319,5,2217,80.1808318264
3322,5,2220,80.2893309222
3323,5,2221,80.3254972875
3326,5,2224,80.4339963834
3327,5,2225,80.4701627486
3328,5,2226,80.5063291139
3329,5,2227,80.5424954792
3340,5,2238,80.9403254973
3341,5,2239,80.9764918626
3344,5,2242,81.0849909584
3345,5,2243,81.1211573237
3348,5,2246,81.2296564195
3349,5,2247,81.2658227848
3352,5,2250,81.3743218807
3353,5,2251,81.4104882459
3358,5,2256,81.5913200723
3359,5,2257,81.6274864376
3362,5,2260,81.7359855335
3363,5,2261,81.7721518987
3364,5,2262,81.808318264
3365,5,2263,81.8444846293
3372,5,2270,82.0976491863
3373,5,2271,82.1338155515
3376,5,2274,82.2423146474
3377,5,2275,82.2784810127
3378,5,2276,82.3146473779
3379,5,2277,82.3508137432
3380,5,2278,82.3869801085
3381,5,2279,82.4231464738
3382,5,2280,82.4593128391
3383,5,2281,82.4954792043
3384,5,2282,82.5316455696
3385,5,2283,82.5678119349
3388,5,2286,82.6763110307
3389,5,2287,82.712477396
3390,5,2288,82.7486437613
3391,5,2289,82.7848101266
3394,5,2292,82.8933092224
3395,5,2293,82.9294755877
3402,5,2300,83.1826401447
3403,5,2301,83.2188065099
3404,5,2302,83.2549728752
3405,5,2303,83.2911392405
3406,5,2304,83.3273056058
3407,5,2305,83.3634719711
3412,5,2310,83.5443037975
3413,5,2311,83.5804701627
3418,5,2316,83.7613019892
3419,5,2317,83.7974683544
3420,4,1395,57.7400662252
3421,4,1396,57.7814569536
3426,5,2322,83.9783001808
3427,5,2323,84.0144665461
3430,5,2326,84.122965642
3431,5,2327,84.1591320072
3436,5,2332,84.3399638336
3437,5,2333,84.3761301989
3448,5,2344,84.773960217
3449,5,2345,84.8101265823
3450,5,2346,84.8462929476
3451,5,2347,84.8824593128
3456,5,2352,85.0632911392
3457,5,2353,85.0994575045
3458,5,2354,85.1356238698
3459,5,2355,85.1717902351
3460,5,2356,85.2079566004
3461,5,2357,85.2441229656
3462,5,2358,85.2802893309
3463,5,2359,85.3164556962
3488,5,2384,86.2206148282
3489,5,2385,86.2567811935
3490,5,2386,86.2929475588
3491,5,2387,86.3291139241
3500,5,2394,86.582278481
3501,5,2395,86.6184448463
3510,5,2404,86.9439421338
3511,5,2405,86.9801084991
3516,5,2410,87.1609403255
3517,5,2411,87.1971066908
3518,5,2412,87.2332730561
3519,5,2413,87.2694394213
3520,5,2414,87.3056057866
3521,5,2415,87.3417721519
3530,5,2424,87.6672694394
3531,5,2425,87.7034358047
3532,5,2426,87.73960217
3533,5,2427,87.7757685353
3534,5,2428,87.8119349005
3535,5,2429,87.8481012658
3538,5,2432,87.9566003617
3539,5,2433,87.9927667269
3540,5,2434,88.0289330922
3541,5,2435,88.0650994575
3546,5,2440,88.2459312839
3547,5,2441,88.2820976492
3556,5,2450,88.6075949367
3557,5,2451,88.643761302
3568,5,2462,89.0415913201
3569,5,2463,89.0777576854
3576,5,2470,89.3309222423
3577,5,2471,89.3670886076
3578,5,2472,89.4032549729
3579,5,2473,89.4394213382
3580,5,2474,89.4755877034
3581,5,2475,89.5117540687
3588,5,2482,89.7649186257
3589,5,2483,89.801084991
3590,5,2484,89.8372513562
3591,5,2485,89.8734177215
3596,5,2490,90.0542495479
3597,5,2491,90.0904159132
3598,5,2492,90.1265822785
3599,5,2493,90.1627486438
3602,5,2496,90.2712477396
3603,5,2497,90.3074141049
3604,5,2498,90.3435804702
3605,5,2499,90.3797468354
3614,5,2508,90.705244123
3615,5,2509,90.7414104882
3624,5,2518,91.0669077758
3625,5,2519,91.103074141
3628,5,2522,91.2115732369
3629,5,2523,91.2477396022
3632,5,2526,91.356238698
3633,5,2527,91.3924050633
3640,5,2534,91.6455696203
3641,5,2535,91.6817359855
3642,5,2536,91.7179023508
3643,5,2537,91.7540687161
3644,5,2538,91.7902350814
3645,5,2539,91.8264014467
3652,5,2544,92.0072332731
3653,5,2545,92.0433996383
3656,5,2548,92.1518987342
3657,5,2549,92.1880650995
3658,5,2550,92.2242314647
3659,5,2551,92.26039783
3666,5,2558,92.513562387
3667,5,2559,92.5497287523
3668,5,2560,92.5858951175
3669,5,2561,92.6220614828
3682,5,2574,93.0922242315
3683,5,2575,93.1283905967
3686,5,2578,93.2368896926
3687,5,2579,93.2730560579
3692,5,2584,93.4538878843
3693,5,2585,93.4900542495
3696,5,2588,93.5985533454
3697,5,2589,93.6347197107
3700,5,2592,93.7432188065
3701,5,2593,93.7793851718
3702,5,2594,93.8155515371
3703,5,2595,93.8517179024
3704,5,2596,93.8878842676
3705,5,2597,93.9240506329
3706,5,2598,93.9602169982
3707,5,2599,93.9963833635
3708,5,2600,94.0325497288
3709,5,2601,94.068716094
3710,5,2602,94.1048824593
3711,5,2603,94.1410488246
3712,5,2604,94.1772151899
3713,5,2605,94.2133815552
3726,5,2619,94.7197106691
3727,5,2620,94.7558770344
3738,5,2632,95.1898734177
3739,5,2633,95.226039783
3750,5,2644,95.6238698011
3751,5,2645,95.6600361664
3754,5,2648,95.7685352622
3755,5,2649,95.8047016275
3766,5,2660,96.2025316456
3767,5,2661,96.2386980108
3772,4,1397,57.8228476821
3773,4,1398,57.8642384106
3774,14,345,60.3146853147
3775,14,346,60.4895104895
3776,5,2666,96.4195298373
3777,5,2667,96.4556962025
3778,5,2668,96.4918625678
3779,5,2669,96.5280289331
3786,5,2676,96.7811934901
3787,5,2677,96.8173598553
3808,5,2696,97.5045207957
3809,5,2697,97.5406871609
3816,5,2704,97.7938517179
3817,5,2705,97.8300180832
3818,5,2706,97.8661844485
3819,5,2707,97.9023508137
3822,5,2710,98.0108499096
3823,5,2711,98.0470162749
3824,5,2712,98.0831826401
3825,5,2713,98.1193490054
3826,5,2714,98.1555153707
3827,5,2715,98.191681736
3832,5,2720,98.3725135624
3833,5,2721,98.4086799277
3846,5,2734,98.8788426763
3847,5,2735,98.9150090416
3850,5,2738,99.0235081374
3851,5,2739,99.0596745027
3852,5,2740,99.095840868
3853,5,2741,99.1320072333
3860,5,2748,99.3851717902
3861,5,2749,99.4213381555
3862,5,2750,99.4575045208
3863,5,2751,99.4936708861
3872,5,2760,99.8191681736
3873,5,2761,99.8553345389
3874,5,2762,99.8915009042
3875,5,2763,99.9276672694
3876,5,2764,99.9638336347
3877,5,2765,100.0
3882,6,925,59.218950064
3883,6,926,59.2829705506
3892,6,935,59.8591549296
3893,6,936,59.9231754161
3896,6,939,60.1152368758
3897,6,940,60.1792573624
3902,6,945,60.4993597951
3903,6,946,60.5633802817
3914,6,955,61.1395646607
3915,6,956,61.2035851472
3918,6,959,61.3956466069
3919,6,960,61.4596670935
3922,6,963,61.6517285531
3923,6,964,61.7157490397
3946,6,987,63.1882202305
3947,6,988,63.252240717
3954,6,995,63.7003841229
3955,6,996,63.7644046095
3958,6,997,63.828425096
3959,6,998,63.8924455826
3962,6,1001,64.0845070423
3963,6,1002,64.1485275288
3964,8,2277,80.5732484076
3965,8,2278,80.6086341118
3968,6,1005,64.3405889885
3969,6,1006,64.404609475
3980,6,1017,65.1088348271
3981,6,1018,65.1728553137
3986,6,1021,65.3649167734
3987,6,1022,65.4289372599
3988,6,1023,65.4929577465
3989,6,1024,65.556978233
3990,6,1025,65.6209987196
3991,6,1026,65.6850192061
3998,6,1033,66.133162612
3999,6,1034,66.1971830986
4014,6,1049,67.1574903969
4015,6,1050,67.2215108835
4022,6,1057,67.6696542894
4023,6,1058,67.7336747759
4030,6,1065,68.1818181818
4031,6,1066,68.2458386684
4032,6,1067,68.3098591549
4033,6,1068,68.3738796415
4040,6,1075,68.8220230474
4041,6,1076,68.8860435339
4052,6,1087,69.590268886
4053,6,1088,69.6542893726
4068,6,1103,70.6145966709
4069,6,1104,70.6786171575
4070,6,1105,70.742637644
4071,6,1106,70.8066581306
4072,6,1107,70.8706786172
4073,6,1108,70.9346991037
4074,6,1109,70.9987195903
4075,6,1110,71.0627400768
4084,6,1119,71.6389244558
4085,6,1120,71.7029449424
4092,6,1127,72.1510883483
4093,6,1128,72.2151088348
4106,6,1139,72.9193341869
4107,6,1140,72.9833546735
4116,6,1149,73.5595390525
4117,6,1150,73.6235595391
4122,6,1155,73.9436619718
4123,6,1156,74.0076824584
4132,6,1165,74.5838668374
4133,6,1166,74.6478873239
4136,6,1169,74.8399487836
4137,6,1170,74.9039692702
4140,6,1173,75.0960307298
4141,6,1174,75.1600512164
4142,6,1175,75.2240717029
4143,6,1176,75.2880921895
4160,6,1189,76.1203585147
4161,6,1190,76.1843790013
4164,6,1193,76.3764404609
4165,6,1194,76.4404609475
4176,6,1205,77.1446862996
4177,6,1206,77.2087067862
4182,6,1211,77.528809219
4183,6,1212,77.5928297055
4186,6,1215,77.7848911652
4187,6,1216,77.8489116517
4188,6,1217,77.9129321383
4189,6,1218,77.9769526248
4190,6,1219,78.0409731114
4191,6,1220,78.104993598
4194,6,1223,78.2970550576
4195,6,1224,78.3610755442
4198,6,1227,78.5531370038
4199,6,1228,78.6171574904
4202,6,1231,78.8092189501
4203,6,1232,78.8732394366
4230,6,1257,80.4737516005
4231,6,1258,80.5377720871
4238,6,1265,80.985915493
4239,6,1266,81.0499359795
4242,6,1269,81.2419974392
4243,6,1270,81.3060179257
4244,6,1271,81.3700384123
4245,6,1272,81.4340588988
4246,6,1273,81.4980793854
4247,6,1274,81.562099872
4248,6,1275,81.6261203585
4249,6,1276,81.6901408451
4250,6,1277,81.7541613316
4251,6,1278,81.8181818182
4254,6,1281,82.0102432778
4255,6,1282,82.0742637644
4258,6,1285,82.2663252241
4259,6,1286,82.3303457106
4264,8,2284,80.8209483369
4265,8,2285,80.856334041
4268,6,1293,82.7784891165
4269,6,1294,82.8425096031
4274,6,1299,83.1626120359
4275,6,1300,83.2266325224
4282,6,1305,83.5467349552
4283,6,1306,83.6107554417
4298,6,1321,84.5710627401
4299,6,1322,84.6350832266
4306,6,1329,85.0832266325
4307,6,1330,85.1472471191
4308,6,1331,85.2112676056
4309,6,1332,85.2752880922
4320,6,1343,85.9795134443
4321,6,1344,86.0435339309
4322,6,1345,86.1075544174
4323,6,1346,86.171574904
4324,6,1347,86.2355953905
4325,6,1348,86.2996158771
4336,6,1359,87.0038412292
4337,6,1360,87.0678617157
4344,6,1367,87.5160051216
4345,6,1368,87.5800256082
4350,6,1373,87.900128041
4351,6,1374,87.9641485275
4354,6,1377,88.1562099872
4355,6,1378,88.2202304738
4356,6,1379,88.2842509603
4357,6,1380,88.3482714469
4364,6,1387,88.7964148528
4365,6,1388,88.8604353393
4380,6,1403,89.8207426376
4381,6,1404,89.8847631242
4386,6,1409,90.204865557
4387,6,1410,90.2688860435
4390,6,1413,90.4609475032
4391,6,1414,90.5249679898
4396,6,1417,90.7170294494
4397,6,1418,90.781049936
4398,6,1419,90.8450704225
4399,6,1420,90.9090909091
4400,6,1421,90.9731113956
4401,6,1422,91.0371318822
4402,6,1423,91.1011523688
4403,6,1424,91.1651728553
4408,6,1429,91.4852752881
4409,6,1430,91.5492957746
4410,6,1431,91.6133162612
4411,6,1432,91.6773367478
4416,6,1437,91.9974391805
4417,6,1438,92.0614596671
4418,9,2850,97.2364380757
4419,9,2851,97.2705561242
4422,6,1441,92.2535211268
4423,6,1442,92.3175416133
4426,8,2288,80.9624911536
4427,8,2289,80.9978768577
4434,6,1451,92.8937259923
4435,6,1452,92.9577464789
4452,6,1469,94.0460947503
4453,6,1470,94.1101152369
4454,6,1471,94.1741357234
4455,6,1472,94.23815621
4460,6,1477,94.5582586428
4461,6,1478,94.6222791293
4464,6,1481,94.814340589
4465,6,1482,94.8783610755
4472,6,1487,95.1984635083
4473,6,1488,95.2624839949
4476,6,1491,95.4545454545
4477,6,1492,95.5185659411
4480,6,1495,95.7106274008
4481,6,1496,95.7746478873
4484,6,1499,95.966709347
4485,6,1500,96.0307298335
4488,6,1503,96.2227912932
4489,6,1504,96.2868117798
4496,6,1511,96.7349551857
4497,6,1512,96.7989756722
4512,6,1527,97.7592829706
4513,6,1528,97.8233034571
4528,6,1543,98.7836107554
4529,6,1544,98.847631242
4544,6,1557,99.6798975672
4545,6,1558,99.7439180538
4548,6,1561,99.9359795134
4549,6,1562,100.0
4550,3,1329,57.6822916667
4551,3,1330,57.7256944444
4552,3,1331,57.7690972222
4553,3,1332,57.8125
4564,3,1343,58.2899305556
4565,3,1344,58.3333333333
4576,3,1355,58.8107638889
4577,3,1356,58.8541666667
4578,3,1357,58.8975694444
4579,3,1358,58.9409722222
4584,3,1363,59.1579861111
4585,3,1364,59.2013888889
4594,3,1373,59.5920138889
4595,3,1374,59.6354166667
4596,3,1375,59.6788194444
4597,3,1376,59.7222222222
4604,3,1383,60.0260416667
4605,3,1384,60.0694444444
4606,3,1385,60.1128472222
4607,3,1386,60.15625
4608,3,1387,60.1996527778
4609,3,1388,60.2430555556
4610,3,1389,60.2864583333
4611,3,1390,60.3298611111
4612,3,1391,60.3732638889
4613,3,1392,60.4166666667
4614,3,1393,60.4600694444
4615,3,1394,60.5034722222
4616,3,1395,60.546875
4617,3,1396,60.5902777778
4618,3,1397,60.6336805556
4619,3,1398,60.6770833333
4626,3,1403,60.8940972222
4627,3,1404,60.9375
4636,3,1413,61.328125
4637,3,1414,61.3715277778
4654,8,2296,81.245576787
4655,8,2297,81.2809624912
4668,3,1441,62.5434027778
4669,3,1442,62.5868055556
4674,3,1447,62.8038194444
4675,3,1448,62.8472222222
4676,3,1449,62.890625
