left_money_max,stu_id
969.92,15510
501.15,15511
300.98,15512
153.93,15513
375.35,15514
324.27,15515
312.6,15516
301.61,15517
307.88,15522
233.28,15523
423.57,15526
419.01,15527
303.09,15532
303.5,15533
601.85,15534
509.53,15535
665.21,15536
505.35,15537
515.74,15538
260.86,15539
611.61,15540
503.28,15541
795.49,15544
353.32,15545
532.58,15546
204.77,15547
348.16,15552
122.8,15553
622.34,15556
238.69,15557
425.53,15560
321.88,15561
382.65,15562
285.52,15563
864.73,15568
522.83,15569
604.84,15572
348.23,15573
212.67,15574
267.07,15575
503.51,15576
508.39,15577
429.81,15580
215.31,15581
501.67,15584
312.71,15585
205.6,15588
202.5,15589
961.19,15590
223.73,15591
540.06,15594
529.67,15595
653.09,15596
700.37,15597
576.8,15598
528.33,15599
507.15,15600
605.33,15601
850.29,15604
135.0,15605
916.17,15606
206.76,15607
548.4,15608
562.07,15609
387.64,15610
333.61,15611
1769.18,15612
283.47,15613
593.61,15614
289.66,15615
815.65,15618
213.59,15619
602.67,15620
406.88,15621
282.08,15622
212.36,15623
585.92,15626
573.92,15627
301.91,15628
158.63,15629
718.52,15630
281.74,15631
956.1,15632
238.21,15633
495.38,15634
197.88,15635
822.59,15638
439.9,15639
951.94,15640
605.44,15641
861.59,15642
448.83,15643
350.07,15646
306.96,15647
709.57,15648
609.51,15649
385.27,15654
314.37,15655
898.3,15660
200.88,15661
351.68,15672
143.34,15673
333.28,15674
217.5,15675
632.0,15676
623.45,15677
589.14,15678
559.36,15679
303.44,15680
121.71,15681
512.89,15682
249.57,15683
538.19,15686
530.67,15687
371.66,15690
123.28,15691
706.85,15692
537.22,15693
430.78,15694
223.72,15695
710.35,15698
412.9,15699
625.53,15700
571.55,15701
503.55,15704
441.39,15705
846.28,15706
394.74,15707
545.29,15708
301.91,15709
348.08,15710
310.81,15711
519.84,15712
316.16,15713
505.27,15716
602.94,15717
404.86,15720
447.57,15721
425.81,15722
405.65,15723
1110.79,15724
302.48,15725
459.16,15726
219.6,15727
351.04,15728
524.72,15729
505.97,15732
407.6,15733
810.1,15736
601.47,15737
500.0,15742
237.78,15743
320.64,15744
294.2,15745
770.19,15746
423.67,15747
1872.3,15752
701.86,15753
692.31,15754
470.14,15755
304.65,15756
215.95,15757
348.14,15758
348.14,15759
601.51,15760
462.59,15761
317.96,15766
316.41,15767
147.13,15770
152.82,15771
303.54,15772
213.51,15773
208.3,15774
134.75,15775
237.88,15778
215.41,15779
422.27,15784
551.62,15785
474.36,15788
455.97,15789
438.37,15790
231.48,15791
127.9,15794
208.27,15795
507.49,15802
501.18,15803
511.45,15808
504.07,15809
324.11,15812
206.45,15813
511.65,15820
383.29,15821
810.09,15822
547.66,15823
404.96,15826
211.92,15827
483.38,15832
318.69,15833
232.65,15836
216.81,15837
455.54,15840
315.11,15841
522.2,15846
133.45,15847
998.03,15848
614.01,15849
314.31,15850
606.89,15851
126.25,15852
161.82,15853
549.59,15854
534.27,15855
360.18,15856
210.48,15857
503.24,15858
508.05,15859
950.79,15860
568.9,15861
313.3,15862
288.15,15863
397.06,15864
411.52,15865
403.05,15878
347.1,15879
768.46,15882
350.95,15883
403.02,15886
378.47,15887
437.5,15890
331.19,15891
553.86,15892
505.05,15893
281.64,15894
231.83,15895
542.88,15898
215.14,15899
203.39,15900
205.19,15901
301.29,15902
267.98,15903
505.22,15904
285.0,15905
551.22,15912
554.25,15913
307.25,15914
503.13,15915
869.98,15916
345.4,15917
336.95,15920
119.22,15921
564.82,15926
512.46,15927
332.43,15928
310.79,15929
308.46,15930
141.99,15931
293.03,15932
143.71,15933
607.71,15934
240.88,15935
673.3,15936
302.77,15937
497.28,15938
502.82,15939
210.09,15940
119.47,15941
453.62,15946
138.51,15947
500.14,15948
202.8,15949
337.2,15950
316.62,15951
259.66,15952
302.28,15953
823.14,15954
340.78,15955
803.39,15956
222.96,15957
312.0,15958
329.25,15959
556.69,15962
132.95,15963
483.11,15964
257.17,15965
453.58,15968
417.55,15969
1036.03,15970
507.57,15971
308.37,15974
502.61,15975
358.6,15980
271.38,15981
923.19,15994
304.09,15995
382.52,15996
276.3,15997
3025.99,16002
442.28,16003
457.8,16004
372.05,16005
231.28,16006
190.67,16007
359.36,16008
335.08,16009
474.52,16010
202.26,16011
420.28,16020
422.89,16021
366.43,16022
488.34,16023
218.27,16024
202.62,16025
662.77,16030
211.82,16031
1178.09,16032
310.91,16033
287.09,16038
542.17,16039
245.18,16040
303.29,16041
501.87,16042
216.96,16043
350.97,16044
239.22,16045
246.47,16052
215.63,16053
501.9,16056
529.26,16057
942.29,16058
206.29,16059
501.83,16060
308.49,16061
434.95,16062
203.85,16063
299.1,16064
192.51,16065
304.64,16066
302.37,16067
266.13,16068
229.85,16069
574.43,16070
516.67,16071
946.31,16072
438.64,16073
975.29,16074
401.88,16075
451.3,16080
237.89,16081
484.62,16082
503.58,16083
258.81,16086
204.24,16087
499.69,16088
404.27,16089
497.68,16090
384.72,16091
937.38,16094
369.23,16095
402.02,16098
601.31,16099
655.44,16104
217.63,16105
301.14,16110
222.85,16111
962.79,16124
303.15,16125
434.8,16126
237.6,16127
429.67,16128
421.22,16129
371.97,16130
330.18,16131
924.26,16132
304.62,16133
356.84,16134
423.07,16135
403.82,16136
588.41,16137
505.24,16140
501.39,16141
1021.42,16142
513.15,16143
590.94,16148
638.34,16149
502.1,16150
638.98,16151
567.86,16152
803.76,16153
262.0,16154
416.87,16155
495.58,16156
329.01,16157
508.2,16162
222.07,16163
474.6,16166
153.05,16167
702.07,16168
1013.02,16169
536.91,16170
303.38,16171
568.17,16172
651.48,16173
932.02,16174
215.84,16175
599.66,16176
422.38,16177
371.0,16186
406.74,16187
512.02,16188
508.82,16189
604.85,16190
328.19,16191
474.71,16192
203.14,16193
242.22,16194
176.04,16195
540.04,16198
211.15,16199
503.04,16200
301.82,16201
968.07,16202
257.74,16203
402.26,16204
350.93,16205
300.33,16206
264.05,16207
305.81,16208
251.1,16209
203.5,16212
202.14,16213
340.76,16214
324.76,16215
643.66,16216
600.05,16217
874.98,16218
801.96,16219
243.59,16224
336.37,16225
303.9,16226
250.83,16227
360.45,16230
328.6,16231
502.66,16236
507.86,16237
452.1,16238
428.79,16239
554.28,16242
578.35,16243
340.73,16246
217.7,16247
303.16,16248
400.28,16249
201.94,16250
189.44,16251
441.68,16252
251.43,16253
501.78,16254
482.41,16255
211.73,16256
251.23,16257
832.05,16258
215.72,16259
821.77,16260
104.27,16261
502.53,16262
231.71,16263
208.24,16266
202.26,16267
654.99,16268
489.49,16269
302.22,16272
206.75,16273
473.37,16274
231.41,16275
366.74,16276
236.4,16277
303.92,16278
212.27,16279
408.07,16280
204.15,16281
528.31,16282
447.49,16283
300.57,16284
130.83,16285
226.65,16286
228.25,16287
321.56,16290
522.32,16291
312.25,16292
204.45,16293
1466.69,16294
210.64,16295
227.28,16296
205.0,16297
433.15,16300
280.74,16301
322.6,16302
138.18,16303
435.17,16304
475.97,16305
308.72,16314
322.45,16315
386.2,16318
287.5,16319
521.9,16320
235.75,16321
200.89,16322
194.46,16323
307.03,16324
201.86,16325
411.23,16326
153.97,16327
524.65,16330
504.25,16331
503.28,16338
310.96,16339
1383.0,16342
502.52,16343
408.71,16344
222.54,16345
500.02,16350
294.5,16351
466.39,16352
286.83,16353
329.35,16354
314.93,16355
323.29,16358
205.77,16359
302.63,16360
114.83,16361
424.72,16362
136.84,16363
324.95,16364
304.29,16365
214.64,16366
206.46,16367
301.36,16368
402.86,16369
214.05,16372
160.3,16373
646.96,16376
206.55,16377
221.17,16378
157.29,16379
437.52,16382
236.19,16383
203.04,16384
133.55,16385
414.72,16390
290.57,16391
303.44,16392
301.56,16393
218.31,16394
203.76,16395
529.59,16396
525.85,16397
312.76,16402
223.23,16403
408.19,16408
305.15,16409
301.63,16410
200.29,16411
402.19,16414
506.73,16415
506.95,16418
500.14,16419
396.1,16420
265.48,16421
402.81,16422
210.25,16423
981.3,16424
125.54,16425
201.64,16428
114.23,16429
458.17,16432
217.92,16433
518.14,16440
332.06,16441
202.13,16442
113.44,16443
277.27,16446
245.09,16447
458.97,16448
147.66,16449
327.71,16450
278.88,16451
557.92,16462
209.45,16463
304.24,16466
201.51,16467
770.79,16468
261.37,16469
593.12,16470
506.71,16471
275.36,16472
213.65,16473
223.58,16474
173.28,16475
396.0,16476
202.79,16477
417.27,16480
343.88,16481
364.19,16484
212.47,16485
274.81,16488
136.9,16489
964.09,16490
166.77,16491
296.25,16492
189.26,16493
203.22,16494
202.78,16495
406.68,16496
303.17,16497
471.76,16500
135.94,16501
403.22,16502
247.2,16503
425.83,16504
402.9,16505
324.77,16508
195.59,16509
554.57,16512
301.45,16513
207.56,16526
204.9,16527
575.52,16530
340.2,16531
309.87,16534
204.54,16535
369.64,16536
376.58,16537
202.27,16540
136.73,16541
333.79,16544
401.22,16545
404.25,16548
221.89,16549
300.05,16550
124.14,16551
285.25,16552
222.52,16553
336.61,16556
277.42,16557
471.8,16558
139.25,16559
454.3,16560
305.68,16561
297.19,16564
202.98,16565
224.9,16566
201.17,16567
333.59,16568
214.53,16569
503.15,16572
297.49,16573
201.72,16574
127.93,16575
509.93,16580
212.95,16581
928.73,16582
570.82,16583
893.07,16584
1005.85,16585
248.47,16586
31.34,16587
500.06,16594
288.98,16595
420.12,16596
302.42,16597
363.61,16602
456.94,16603
216.28,16604
204.97,16605
584.7,16608
204.88,16609
553.14,16612
460.51,16613
511.27,16614
213.29,16615
401.83,16618
606.61,16619
263.26,16620
143.45,16621
598.7,16628
319.89,16629
1297.62,16630
519.21,16631
226.4,16634
202.61,16635
363.03,16636
152.33,16637
222.02,16642
200.91,16643
207.26,16644
309.55,16645
233.97,16648
212.09,16649
402.02,16652
308.01,16653
300.0,16656
204.81,16657
364.68,16658
186.54,16659
1312.66,16660
900.69,16661
491.81,16664
218.92,16665
907.34,16666
290.07,16667
1331.11,16668
201.88,16669
1727.89,16672
401.09,16673
353.5,16674
324.03,16675
892.43,16676
201.0,16677
355.0,16680
203.15,16681
785.64,16682
119.34,16683
304.57,16686
247.97,16687
717.29,16688
508.35,16689
639.11,16692
601.7,16693
479.2,16698
281.65,16699
238.87,16700
201.65,16701
474.6,16702
221.57,16703
558.19,16704
494.53,16705
302.04,16708
228.44,16709
259.63,16710
262.08,16711
400.58,16712
384.59,16713
320.51,16714
208.71,16715
231.3,16718
204.3,16719
517.55,16720
612.41,16721
238.29,16724
206.1,16725
467.87,16726
222.18,16727
1048.68,16730
303.89,16731
299.3,16732
113.69,16733
254.26,16734
126.49,16735
209.46,16736
353.75,16737
503.9,16738
510.14,16739
391.59,16740
361.77,16741
412.18,16742
246.11,16743
412.95,16746
249.18,16747
951.24,16748
604.02,16749
402.26,16750
215.91,16751
521.61,16754
246.1,16755
234.1,16756
178.85,16757
719.56,16762
406.17,16763
1022.75,16764
850.2,16765
649.24,16766
477.05,16767
598.95,16768
509.07,16769
507.16,16772
340.02,16773
401.42,16774
302.49,16775
600.99,16778
422.09,16779
456.1,16780
150.99,16781
303.93,16782
546.93,16783
487.0,16784
209.48,16785
503.96,16796
114.41,16797
514.12,16800
301.34,16801
518.74,16802
391.14,16803
154.29,16804
134.36,16805
280.27,16808
160.37,16809
349.6,16810
126.36,16811
804.44,16816
544.62,16817
527.89,16818
420.41,16819
562.08,16822
239.06,16823
533.02,16824
548.06,16825
601.62,16826
629.44,16827
408.57,16828
307.95,16829
433.36,16834
114.76,16835
230.73,16838
201.6,16839
248.43,16840
130.06,16841
429.98,16844
248.31,16845
539.56,16846
268.66,16847
1259.34,16848
815.87,16849
416.74,16850
203.89,16851
801.54,16852
204.89,16853
402.73,16858
226.04,16859
204.13,16860
214.99,16861
304.41,16862
222.42,16863
557.71,16864
233.12,16865
382.05,16866
204.74,16867
317.54,16870
402.29,16871
255.95,16872
135.7,16873
949.77,16874
212.51,16875
443.35,16876
381.12,16877
325.65,16878
206.46,16879
609.11,16882
388.15,16883
319.18,16884
278.23,16885
424.55,16886
131.56,16887
659.06,16890
202.9,16891
503.77,16892
207.57,16893
639.05,16894
203.66,16895
401.89,16898
118.45,16899
432.98,16902
210.2,16903
301.29,16906
278.52,16907
401.28,16908
152.89,16909
687.54,16910
337.64,16911
303.89,16914
301.67,16915
1939.27,16916
969.92,16917
889.0,16920
202.13,16921
983.09,16922
271.61,16923
1021.29,16924
198.51,16925
571.27,16926
216.92,16927
219.65,16928
120.38,16929
939.71,16940
521.05,16941
387.48,16942
203.7,16943
178.26,16948
104.33,16949
250.01,16952
227.68,16953
493.46,16954
202.63,16955
232.95,16956
146.28,16957
214.4,16958
206.03,16959
848.0,16962
308.27,16963
344.14,16964
232.51,16965
613.22,16970
483.67,16971
542.34,16972
220.43,16973
305.81,16974
225.0,16975
303.81,16976
330.15,16977
867.7,16978
406.08,16979
366.01,16980
206.71,16981
503.28,16988
212.24,16989
282.2,16992
204.7,16993
477.06,16994
206.46,16995
337.92,16996
200.98,16997
502.0,16998
457.04,16999
156.85,17000
302.07,17001
882.76,17006
401.98,17007
300.98,17008
457.02,17009
301.58,17010
406.41,17011
545.43,17012
458.0,17013
201.64,17020
146.93,17021
427.66,17022
110.64,17023
599.92,17024
258.06,17025
1110.04,17026
849.14,17027
456.9,17028
344.82,17029
731.91,17034
758.9,17035
571.26,17036
537.8,17037
470.03,17038
409.8,17039
299.35,17042
103.49,17043
315.39,17044
339.28,17045
803.89,17046
476.41,17047
209.83,17048
210.75,17049
437.23,17056
387.54,17057
901.19,17062
589.31,17063
852.85,17064
823.88,17065
1399.74,17066
270.78,17067
307.06,17070
311.91,17071
692.43,17080
356.23,17081
1152.85,17082
570.68,17083
951.9,17084
217.99,17085
548.54,17086
302.93,17087
565.52,17088
300.18,17089
484.5,17092
396.6,17093
556.46,17096
342.49,17097
512.31,17102
209.9,17103
827.59,17106
698.89,17107
1146.2,17108
680.71,17109
410.87,17110
306.91,17111
400.54,17112
227.35,17113
222.73,17116
117.41,17117
237.02,17122
200.37,17123
590.23,17124
274.99,17125
503.74,17128
300.45,17129
824.39,17130
408.55,17131
926.08,17132
361.94,17133
535.23,17134
244.53,17135
1941.9,17136
1045.37,17137
399.62,17138
130.73,17139
302.48,17140
301.75,17141
420.84,17144
350.99,17145
504.46,17146
332.86,17147
546.95,17148
331.77,17149
689.34,17150
204.55,17151
330.37,17156
313.27,17157
504.96,17158
542.18,17159
440.54,17164
378.34,17165
392.87,17168
327.21,17169
202.29,17172
276.61,17176
231.52,17177
231.29,17178
208.21,17179
960.54,17180
272.19,17181
497.98,17184
208.03,17185
602.3,17186
617.57,17187
750.79,17190
758.47,17191
429.5,17192
301.32,17193
301.08,17194
263.22,17195
1071.51,17196
1014.45,17197
501.01,17198
205.77,17199
252.3,17204
114.2,17205
604.36,17206
601.48,17207
218.74,17208
202.97,17209
759.3,17210
309.42,17211
265.06,17212
227.27,17213
544.27,17214
251.3,17215
502.81,17216
528.6,17217
542.22,17220
533.41,17221
925.78,17222
202.61,17223
1093.03,17226
153.71,17227
369.63,17228
342.55,17229
893.79,17234
243.8,17235
346.34,17236
380.12,17237
202.86,17238
301.69,17239
770.65,17240
187.8,17241
301.0,17244
581.06,17245
429.51,17248
219.19,17249
308.19,17250
232.77,17251
368.78,17252
138.82,17253
248.95,17258
148.57,17259
306.37,17260
204.51,17261
501.9,17262
224.04,17263
586.34,17264
334.05,17265
261.22,17268
163.65,17269
567.4,17270
365.68,17271
962.99,17272
286.88,17273
346.75,17274
164.41,17275
324.26,17278
296.72,17279
334.1,17280
291.16,17281
904.11,17282
178.49,17283
237.74,17286
147.82,17287
505.15,17290
107.48,17291
375.18,17294
293.85,17295
309.62,17298
202.4,17299
1902.6,17300
1042.06,17301
334.8,17308
325.8,17309
312.08,17312
213.99,17313
384.5,17314
313.74,17315
454.76,17316
308.61,17317
331.49,17318
105.92,17319
519.24,17320
605.3,17321
202.92,17326
209.61,17327
886.01,17328
571.21,17329
700.67,17330
458.35,17331
1469.6,17332
302.85,17333
922.97,17334
504.72,17335
501.51,17338
535.52,17339
529.02,17340
338.45,17341
1918.9,17348
502.27,17349
403.63,17352
504.37,17353
302.09,17354
202.72,17355
579.43,17360
351.01,17361
604.33,17366
301.85,17367
304.52,17376
221.99,17377
601.65,17378
330.89,17379
248.84,17380
212.74,17381
451.59,17382
233.38,17383
506.42,17388
306.75,17389
341.31,17390
139.41,17391
213.9,17392
162.17,17393
310.32,17394
406.8,17395
1151.68,17396
620.56,17397
577.3,17402
240.24,17403
564.87,17404
529.42,17405
860.89,17408
601.67,17409
944.21,17410
304.88,17411
420.49,17412
303.9,17413
501.94,17414
211.08,17415
385.57,17416
273.53,17417
323.63,17420
297.85,17421
446.65,17422
202.43,17423
419.81,17424
742.79,17425
425.59,17426
384.93,17427
335.19,17428
332.34,17429
318.61,17430
215.96,17431
208.79,17432
225.44,17433
280.18,17434
127.8,17435
403.27,17436
228.37,17437
204.95,17442
225.92,17443
566.19,17444
222.89,17445
560.21,17446
430.61,17447
348.44,17448
303.58,17449
316.35,17450
136.67,17451
400.96,17452
206.01,17453
307.56,17456
195.57,17457
419.49,17458
347.78,17459
435.78,17460
245.14,17461
662.51,17464
301.13,17465
431.44,17468
231.69,17469
507.09,17470
500.81,17471
613.59,17472
310.55,17473
387.3,17474
316.07,17475
343.8,17480
205.33,17481
453.23,17484
119.75,17485
242.49,17486
207.22,17487
172.59,17488
203.1,17489
467.65,17492
106.11,17493
388.05,17494
384.77,17495
508.5,17496
501.09,17497
477.44,17498
115.73,17499
461.55,17500
140.24,17501
208.27,17502
119.41,17503
759.59,17506
300.91,17507
304.9,17510
206.3,17511
289.29,17512
215.11,17513
310.54,17518
204.85,17519
300.34,17520
137.49,17521
598.95,17522
146.01,17523
205.56,17524
127.42,17525
501.53,17526
449.71,17527
595.1,17528
153.46,17529
455.01,17530
169.39,17531
439.52,17532
232.04,17533
528.92,17534
240.02,17535
231.25,17536
216.95,17537
342.05,17540
316.42,17541
330.56,17542
258.4,17543
650.93,17544
501.83,17545
243.34,17546
138.37,17547
432.4,17548
571.82,17549
309.12,17550
332.22,17551
506.68,17552
603.88,17553
844.71,17554
506.54,17555
339.08,17556
310.41,17557
493.1,17560
355.14,17561
600.11,17566
447.8,17567
642.8,17568
894.35,17569
443.94,17570
303.61,17571
796.82,17572
308.46,17573
529.91,17574
413.8,17575
547.16,17578
614.88,17579
523.25,17580
560.06,17581
836.43,17586
309.0,17587
434.9,17590
219.29,17591
727.16,17592
403.46,17593
533.86,17594
289.44,17595
209.34,17598
260.52,17599
260.65,17602
221.52,17603
366.64,17604
500.27,17605
844.43,17606
509.27,17607
301.84,17608
303.05,17609
342.5,17612
240.76,17613
907.3,17614
802.45,17615
399.92,17616
202.97,17617
364.69,17618
262.7,17619
202.61,17620
208.43,17621
806.95,17630
311.1,17631
506.91,17632
245.6,17633
233.07,17634
107.74,17635
412.13,17636
220.38,17637
426.57,17638
328.97,17639
505.19,17640
500.82,17641
136.45,17642
118.7,17643
401.41,17644
254.22,17645
463.08,17646
122.49,17647
538.99,17650
466.19,17651
471.17,17652
222.8,17653
223.47,17656
212.9,17657
306.56,17658
202.09,17659
588.5,17664
275.6,17665
318.21,17668
411.74,17669
503.43,17670
210.52,17671
685.1,17676
293.42,17677
500.53,17680
301.94,17681
600.0,17682
500.01,17683
592.17,17684
514.46,17685
214.99,17686
203.08,17687
368.37,17688
245.22,17689
222.79,17692
137.03,17693
517.82,17694
528.63,17695
506.52,17696
287.59,17697
458.06,17700
168.39,17701
432.62,17704
229.78,17705
230.86,17712
105.9,17713
370.48,17714
317.36,17715
405.45,17716
309.12,17717
613.57,17724
402.48,17725
510.58,17726
317.03,17727
1925.88,17728
311.94,17729
581.06,17730
670.7,17731
465.0,17734
227.45,17735
500.34,17736
300.77,17737
502.77,17738
258.52,17739
513.13,17740
531.16,17741
210.11,17742
247.79,17743
451.21,17744
205.82,17745
595.08,17750
308.67,17751
406.18,17752
218.0,17753
494.96,17756
241.29,17757
572.26,17758
502.19,17759
319.24,17760
256.24,17761
316.63,17762
1137.99,17763
804.24,17766
553.71,17767
320.16,17768
301.93,17769
407.28,17772
716.58,17773
404.28,17774
303.47,17775
603.97,17776
501.02,17777
855.72,17778
231.39,17779
191.49,17782
238.67,17783
400.87,17788
307.85,17789
482.0,17790
281.56,17791
319.98,17792
202.49,17793
310.2,17794
234.92,17795
888.85,17798
307.82,17799
406.08,17800
241.92,17801
966.58,17804
236.7,17805
410.08,17806
139.36,17807
219.54,17810
180.43,17811
505.04,17812
313.37,17813
414.77,17814
219.99,17815
503.24,17816
208.28,17817
201.55,17820
119.5,17821
352.7,17822
231.24,17823
268.65,17828
284.0,17829
400.0,17830
302.45,17831
767.35,17836
312.47,17837
722.59,17844
202.19,17845
946.94,17852
239.0,17853
373.12,17854
407.93,17855
354.12,17858
203.57,17859
252.36,17862
210.58,17863
424.7,17866
305.66,17867
808.59,17874
283.72,17875
375.88,17876
124.49,17877
502.81,17878
242.39,17879
238.14,17880
221.28,17881
215.02,17882
207.57,17883
518.68,17886
155.29,17887
436.2,17890
314.42,17891
287.4,17892
205.73,17893
576.25,17896
155.9,17897
508.66,17900
206.65,17901
401.94,17902
303.11,17903
405.23,17906
253.11,17907
611.74,17908
590.46,17909
594.69,17910
481.34,17911
527.32,17912
402.95,17913
505.79,17914
251.72,17915
534.63,17922
636.65,17923
229.66,17926
138.35,17927
302.65,17930
305.45,17931
601.28,17932
553.73,17933
307.65,17934
210.53,17935
331.85,17936
327.73,17937
316.33,17940
213.35,17941
512.28,17942
509.14,17943
411.97,17946
306.89,17947
203.52,17948
235.25,17949
226.75,17950
208.36,17951
420.12,17952
477.67,17953
414.11,17954
255.18,17955
1172.47,17956
313.36,17957
557.42,17958
504.09,17959
484.53,17960
369.89,17961
446.76,17962
302.96,17963
958.19,17966
202.91,17967
902.49,17968
185.49,17969
301.8,17970
304.79,17971
423.9,17972
156.65,17973
403.2,17974
400.03,17975
211.9,17978
227.6,17979
751.6,17980
503.63,17981
304.43,17982
218.03,17983
412.5,17984
500.01,17985
1054.29,17988
303.28,17989
711.39,17992
305.28,17993
302.56,17998
303.42,17999
558.91,18002
1056.06,18003
539.96,18004
601.38,18005
476.64,18006
246.58,18007
234.89,18012
119.94,18013
907.79,18014
510.85,18015
227.5,18022
168.13,18023
233.45,18026
202.33,18027
758.09,18030
229.6,18031
410.28,18032
402.83,18033
434.25,18034
123.52,18035
250.34,18038
212.15,18039
286.55,18042
157.42,18043
346.9,18044
201.55,18045
500.14,18046
602.97,18047
429.25,18050
503.02,18051
949.85,18054
572.22,18055
415.16,18056
312.83,18057
1003.18,18058
805.53,18059
310.27,18062
332.39,18063
864.6,18064
305.25,18065
501.61,18068
503.77,18069
200.97,18070
201.26,18071
501.49,18076
400.28,18077
475.3,18078
350.83,18079
527.5,18082
271.87,18083
704.08,18086
674.37,18087
233.45,18088
216.75,18089
339.3,18090
303.79,18091
940.94,18092
301.96,18093
401.83,18094
279.15,18095
536.94,18096
249.89,18097
562.45,18098
292.86,18099
303.68,18102
392.11,18103
768.2,18106
427.49,18107
532.28,18108
463.15,18109
440.7,18112
518.14,18113
470.88,18114
307.76,18115
414.46,18116
108.47,18117
406.88,18118
505.96,18119
207.27,18120
201.57,18121
800.15,18126
1602.32,18127
302.93,18128
202.25,18129
296.47,18130
201.31,18131
509.26,18132
501.06,18133
500.55,18136
219.74,18137
891.08,18138
253.12,18139
519.28,18146
407.03,18147
163.1,18148
112.88,18149
431.95,18150
248.37,18151
321.09,18154
201.41,18155
566.01,18156
575.45,18157
731.32,18158
306.66,18159
659.08,18162
502.42,18163
453.83,18164
204.02,18165
611.84,18166
401.22,18167
410.49,18170
375.84,18171
303.13,18172
512.68,18173
377.45,18176
317.73,18177
516.89,18182
203.39,18183
245.04,18186
185.0,18187
306.37,18188
339.59,18189
323.74,18194
537.2,18195
628.5,18198
383.4,18199
657.08,18200
283.99,18201
434.85,18202
335.58,18203
494.63,18204
406.45,18205
539.71,18206
352.76,18207
502.78,18212
452.14,18213
203.2,18214
301.41,18215
535.64,18216
212.66,18217
791.14,18220
619.39,18221
507.04,18224
204.2,18225
518.96,18228
459.52,18229
976.26,18230
339.89,18231
418.04,18236
242.61,18237
637.17,18240
530.35,18241
188.63,18244
238.64,18245
651.14,18250
530.36,18251
520.51,18254
308.57,18255
215.12,18256
166.9,18257
301.34,18260
301.27,18261
458.5,18266
292.05,18267
448.39,18268
235.27,18269
889.17,18272
536.62,18273
342.77,18274
505.85,18275
398.39,18276
266.76,18277
202.64,18280
201.79,18281
431.0,18282
232.97,18283
326.17,18284
311.99,18285
613.51,18286
733.35,18287
1759.49,18288
402.4,18289
406.98,18290
173.93,18291
577.89,18292
558.89,18293
502.61,18298
456.08,18299
500.88,18300
302.65,18301
423.08,18302
502.16,18303
430.48,18306
405.88,18307
405.73,18308
235.11,18309
500.82,18310
259.25,18311
357.1,18312
235.17,18313
312.67,18314
180.8,18315
145.11,18316
217.48,18317
460.3,18320
257.98,18321
517.41,18324
405.13,18325
406.69,18326
502.9,18327
303.05,18330
206.06,18331
236.94,18332
218.27,18333
713.0,18334
218.55,18335
453.81,18336
265.72,18337
642.81,18340
213.07,18341
225.73,18350
302.04,18351
356.59,18352
130.85,18353
543.19,18356
502.38,18357
507.99,18358
117.26,18359
225.38,18360
113.19,18361
466.82,18364
137.49,18365
532.98,18368
556.55,18369
621.52,18372
572.91,18373
247.14,18378
151.26,18379
414.42,18380
401.5,18381
735.46,18384
201.8,18385
210.08,18386
200.58,18387
411.58,18394
288.76,18395
572.05,18398
431.03,18399
387.49,18400
333.39,18401
735.67,18404
220.87,18405
811.46,18406
723.02,18407
264.81,18410
212.79,18411
2174.9,18412
1003.45,18413
525.5,18420
634.52,18421
1706.96,18424
724.14,18425
360.96,18430
493.14,18431
1066.6,18432
524.53,18433
540.09,18436
529.9,18437
777.7,18442
1018.0,18443
506.6,18444
507.93,18445
427.2,18446
311.36,18447
427.46,18448
439.64,18449
400.98,18450
231.42,18451
211.26,18456
197.97,18457
206.87,18458
212.75,18459
305.8,18460
302.85,18461
901.79,18462
339.5,18463
383.5,18464
208.0,18465
351.2,18466
216.22,18467
260.4,18468
170.28,18469
418.6,18470
202.79,18471
451.82,18472
343.76,18473
924.7,18474
522.19,18475
354.31,18476
237.95,18477
603.06,18478
413.59,18479
952.91,18480
735.39,18481
518.2,18484
539.17,18485
245.58,18486
315.41,18487
343.8,18488
249.74,18489
502.59,18492
600.22,18493
229.21,18496
271.48,18497
304.32,18500
203.71,18501
501.5,18502
309.59,18503
247.87,18504
312.44,18505
503.76,18506
312.14,18507
883.24,18508
300.13,18509
216.87,18510
209.07,18511
277.84,18512
220.62,18513
437.32,18514
310.28,18515
925.23,18516
321.84,18517
502.56,18518
244.1,18519
1000.0,18526
803.55,18527
205.59,18528
202.19,18529
222.27,18530
362.3,18531
496.56,18532
365.3,18533
550.3,18536
358.85,18537
405.65,18538
313.43,18539
337.24,18540
301.41,18541
909.01,18548
273.57,18549
453.3,18550
141.47,18551
428.67,18556
202.79,18557
401.14,18558
451.01,18559
950.13,18564
401.59,18565
505.5,18570
502.73,18571
509.07,18572
304.31,18573
461.02,18574
308.11,18575
872.49,18580
689.95,18581
436.95,18582
130.28,18583
258.84,18584
218.68,18585
505.62,18586
500.59,18587
632.23,18590
501.8,18591
333.75,18594
500.09,18595
478.77,18596
182.84,18597
210.28,18598
204.1,18599
223.14,18600
210.93,18601
570.49,18602
418.43,18603
316.84,18606
307.92,18607
859.23,18610
300.61,18611
262.73,18612
311.01,18613
240.29,18614
503.27,18615
463.87,18616
351.52,18617
304.4,18618
307.72,18619
232.57,18620
348.28,18621
531.69,18626
507.28,18627
