avg_c,mon_count_c,mon_sum,stu_id
12.66511628,43,544.6,14842
12.83269231,52,667.3,14843
6.92952381,105,727.6,14844
6.910204082,147,1015.8,14845
12.25714286,98,1201.2,14846
9.670212766,47,454.5,14847
11.48194444,72,826.7,14848
11.47818182,55,631.3,14849
9.698125,64,620.68,14852
10.36589744,78,808.54,14853
7.85,32,251.2,14854
5.155555556,18,92.8,14855
10.99563636,110,1209.52,14860
10.05714286,140,1408,14861
7.169607843,102,731.3,14862
6.378571429,56,357.2,14863
14.02162162,37,518.8,14864
24.00833333,12,288.1,14865
11.86538462,78,925.5,14866
13.05957447,47,613.8,14867
8.096428571,28,226.7,14868
7.428571429,14,104,14869
10.996,45,494.82,14870
11.74444444,36,422.8,14871
7.133333333,42,299.6,14872
6.463888889,36,232.7,14873
9.875862069,29,286.4,14874
7.087719298,57,404,14875
6.023076923,13,78.3,14876
4.483544304,79,354.2,14877
6.675,48,320.4,14882
6.382459016,61,389.33,14883
8.975172414,87,780.84,14884
7.830232558,43,336.7,14885
10.39782609,92,956.6,14888
9.740909091,44,428.6,14889
10.6245614,57,605.6,14890
21.55714286,7,150.9,14891
11.94827586,58,693,14892
10.58444444,45,476.3,14893
7.675517241,58,445.18,14894
8.739534884,43,375.8,14895
10.27924528,53,544.8,14902
11.128,75,834.6,14903
10.59421053,95,1006.45,14904
9.244970414,169,1562.4,14905
7.945652174,46,365.5,14908
8.375842697,89,745.45,14909
8.4375,88,742.5,14912
9.663953488,86,831.1,14913
8.573076923,52,445.8,14916
6.219230769,52,323.4,14917
7.889147287,129,1017.7,14918
5.338059701,134,715.3,14919
13.4,41,549.4,14920
16.67241379,29,483.5,14921
11.088,25,277.2,14922
9.813333333,45,441.6,14923
7.091666667,60,425.5,14924
12.825,44,564.3,14925
10.21410256,78,796.7,14926
8.226373626,91,748.6,14927
5.998412698,63,377.9,14930
6.777083333,48,325.3,14931
6.260869565,23,144,14932
5.866129032,31,181.85,14933
7.573333333,30,227.2,14936
8.481034483,58,491.9,14937
8.520155039,129,1099.1,14940
7.249689441,161,1167.2,14941
8.178431373,51,417.1,14942
5.772727273,22,127,14943
7.35915493,71,522.5,14946
6.05974026,77,466.6,14947
7.722638889,72,556.03,14950
8.797247706,109,958.9,14951
7.427586207,29,215.4,14952
14.53275862,29,421.45,14953
15.188,25,379.7,14954
8.292307692,13,107.8,14955
9.374035088,57,534.32,14956
9.822941176,85,834.95,14957
11.555,40,462.2,14958
8.197297297,37,303.3,14959
8.990163934,61,548.4,14960
10.64,35,372.4,14961
8.015,60,480.9,14962
7.2,38,273.6,14963
8.536363636,33,281.7,14964
6.27,20,125.4,14965
11.525,72,829.8,14966
16.8,35,588,14967
11.61551724,58,673.7,14968
7.854,25,196.35,14969
5.912195122,82,484.8,14974
7.646774194,124,948.2,14975
11.612,25,290.3,14976
9.815,48,471.12,14977
8.116901408,142,1152.6,14982
6.807359307,231,1572.5,14983
9.2,78,717.6,14984
10.60945946,74,785.1,14985
12.58666667,30,377.6,14986
12.3256,50,616.28,14987
7.577647059,85,644.1,14988
8.202631579,57,467.55,14989
6.289690722,97,610.1,14990
5.898,100,589.8,14991
8.323809524,42,349.6,14992
12.08,25,302,14993
6.81,60,408.6,14994
7.490909091,55,412,14995
6.032828283,198,1194.5,14996
4.648648649,148,688,14997
8.650695652,115,994.83,14998
10.00214286,98,980.21,14999
7.611111111,81,616.5,15000
6.055072464,69,417.8,15001
6.375652174,115,733.2,15004
8.142253521,71,578.1,15005
11.10163265,98,1087.96,15006
10.40384615,91,946.75,15007
7.682051282,39,299.6,15008
7.72,25,193,15009
10.12258065,62,627.6,15010
13.38421053,19,254.3,15011
4.759259259,81,385.5,15012
7.458585859,99,738.4,15013
8.788673469,196,1722.58,15014
10.5162963,135,1419.7,15015
7.052542373,59,416.1,15016
5.574576271,59,328.9,15017
13.12467742,62,813.73,15018
15.02941176,34,511,15019
9.42826087,46,433.7,15020
10.43170732,41,427.7,15021
11.37121212,33,375.25,15022
10.81666667,18,194.7,15023
10.58333333,24,254,15028
8.926470588,68,607,15029
12.51638298,47,588.27,15036
13.31372093,43,572.49,15037
10.58846154,26,275.3,15038
9.379166667,60,562.75,15039
4.965517241,29,144,15040
7.5609375,96,725.85,15041
5.848571429,105,614.1,15042
5.719387755,98,560.5,15043
8.969444444,36,322.9,15044
13.99117647,34,475.7,15045
10.33272727,55,568.3,15050
9.305882353,51,474.6,15051
3.97037037,27,107.2,15054
5.0125,48,240.6,15055
5.045121951,82,413.7,15058
6.693495935,123,823.3,15059
7.520833333,72,541.5,15060
7.557042254,142,1073.1,15061
4.681443299,97,454.1,15062
5.39760479,167,901.4,15063
7.820454545,44,344.1,15064
7.851648352,91,714.5,15065
6.691011236,89,595.5,15066
7.285714286,98,714,15067
7.05923913,184,1298.9,15068
6.521698113,106,691.3,15069
5.316470588,85,451.9,15072
6.888,100,688.8,15073
9.035555556,45,406.6,15078
7.325454545,55,402.9,15079
7.283870968,31,225.8,15080
7.691176471,34,261.5,15081
7.207692308,26,187.4,15088
8.11119403,67,543.45,15089
7.424137931,58,430.6,15090
7.43,50,371.5,15091
9.935294118,34,337.8,15092
8.306666667,45,373.8,15093
11.275,28,315.7,15094
9.442857143,21,198.3,15095
9.4140625,64,602.5,15098
9.781521739,92,899.9,15099
9.937974684,79,785.1,15100
11.22253521,71,796.8,15101
6.184945055,91,562.83,15104
9.3984375,64,601.5,15105
7.6388,50,381.94,15108
7.072162162,74,523.34,15109
8.443880597,67,565.74,15110
8.822689076,119,1049.9,15111
9.878333333,72,711.24,15112
11.04947368,95,1049.7,15113
10.063,70,704.41,15114
13.04603175,63,821.9,15115
7.442857143,35,260.5,15120
4.775,16,76.4,15121
5.823076923,78,454.2,15122
6.491176471,68,441.4,15123
5.470681818,44,240.71,15130
9.15,32,292.8,15131
7.3,98,715.4,15132
6.958273381,139,967.2,15133
21.45217391,23,493.4,15138
8.991666667,12,107.9,15139
10.41305085,59,614.37,15144
8.218,50,410.9,15145
9.268421053,38,352.2,15146
7.094186047,43,305.05,15147
6.872727273,22,151.2,15148
4.655,20,93.1,15149
6.285294118,34,213.7,15150
8.414634146,41,345,15151
5.766666667,21,121.1,15152
8.0126,50,400.63,15153
7.452459016,61,454.6,15156
9.565454545,55,526.1,15157
9.8675,80,789.4,15158
16.32941176,68,1110.4,15159
7.646534653,101,772.3,15160
8.023,100,802.3,15161
8.011956522,92,737.1,15162
9.141666667,96,877.6,15163
9.681428571,70,677.7,15164
7.607024793,121,920.45,15165
4.428988764,89,394.18,15168
5.605813953,86,482.1,15169
7.27721519,79,574.9,15172
4.310842105,190,819.06,15173
7.962037037,108,859.9,15174
11.23333333,132,1482.8,15175
9.235849057,53,489.5,15184
9.534482759,58,553,15185
9.256521739,161,1490.3,15186
10.05539906,213,2141.8,15187
13.63870968,31,422.8,15190
22.58636364,22,496.9,15191
15.65454545,66,1033.2,15192
15.40277778,72,1109,15193
7.623333333,30,228.7,15194
10.87636364,55,598.2,15195
10.93473684,95,1038.8,15198
12.65357143,28,354.3,15199
5.821186441,118,686.9,15200
6.995294118,85,594.6,15201
7.411627907,43,318.7,15202
7.332142857,56,410.6,15203
9.081818182,22,199.8,15204
5.188636364,22,114.15,15205
6.284375,32,201.1,15206
5.67804878,41,232.8,15207
6.460869565,23,148.6,15208
6.028571429,21,126.6,15209
9.035294118,34,307.2,15210
6.736666667,30,202.1,15211
8.873846154,65,576.8,15212
8.634482759,29,250.4,15213
9.689361702,47,455.4,15214
10.578125,32,338.5,15215
7.2125,16,115.4,15216
8,19,152,15217
10.33787879,66,682.3,15218
7.609756098,41,312,15219
9.795555556,45,440.8,15220
7.875555556,45,354.4,15221
6.517241379,29,189,15222
8.254347826,46,379.7,15223
5.827272727,33,192.3,15224
4.352631579,19,82.7,15225
12.59375,16,201.5,15226
12.5625,32,402,15227
16.28275862,29,472.2,15228
15.45333333,30,463.6,15229
5.737333333,75,430.3,15230
6.951304348,115,799.4,15231
8.161290323,62,506,15232
6.464705882,85,549.5,15233
7.694,50,384.7,15234
6.384375,32,204.3,15235
6.99,50,349.5,15236
6.121428571,56,342.8,15237
9.192753623,69,634.3,15240
8.693137255,102,886.7,15241
11.23611111,36,404.5,15242
9.233962264,53,489.4,15243
5.374933333,75,403.12,15244
5.180769231,130,673.5,15245
15.1,40,604,15246
14.9154717,53,790.52,15247
11.16170213,47,524.6,15248
8.694827586,58,504.3,15249
12.88684211,38,489.7,15252
9.88,40,395.2,15253
11.43850746,67,766.38,15254
6.413114754,61,391.2,15255
11.23243243,111,1246.8,15258
9.319444444,72,671,15259
13.98360656,61,853,15260
12.53857143,70,877.7,15261
8.119444444,36,292.3,15264
14.33666667,30,430.1,15265
8.421929825,114,960.1,15272
8.228448276,116,954.5,15273
7.866666667,141,1109.2,15274
8.26446281,121,1000,15275
5.721568627,204,1167.2,15276
6.106703911,179,1093.1,15277
7.55,134,1011.7,15278
9.04887218,133,1203.5,15279
8.128148148,135,1097.3,15280
5.896945607,239,1409.37,15281
7.8648,200,1572.96,15286
5.94557971,138,820.49,15287
8.122139303,201,1632.55,15288
8.974739583,192,1723.15,15289
6.753846154,78,526.8,15290
8.632,100,863.2,15291
8.971052632,152,1363.6,15292
7.328712871,101,740.2,15293
6.143571429,140,860.1,15294
6.638527607,163,1082.08,15295
6.690965517,145,970.19,15296
5.716076555,209,1194.66,15297
10.42378049,164,1709.5,15298
6.825961538,104,709.9,15299
4.997402597,77,384.8,15300
4.524528302,106,479.6,15301
7.325724638,276,2021.9,15306
6.558465608,378,2479.1,15307
7.023762376,202,1418.8,15308
6.87025641,195,1339.7,15309
10.01954545,176,1763.44,15310
10.83481481,135,1462.7,15311
7.176442308,104,746.35,15312
5.056818182,88,445,15313
7.435897436,117,870,15314
6.815503876,129,879.2,15315
10.86568627,102,1108.3,15316
10.77058824,68,732.4,15317
8.253214286,84,693.27,15318
7.420588235,34,252.3,15319
14.49438202,89,1290,15320
13.35472973,148,1976.5,15321
7.276470588,51,371.1,15322
6.587012987,77,507.2,15323
8.2,40,328,15324
10.30930233,43,443.3,15325
8.676595745,47,407.8,15326
7.140540541,37,264.2,15327
6.215384615,26,161.6,15328
4.30952381,21,90.5,15329
10.74456522,92,988.5,15330
13.41764706,51,684.3,15331
5.591780822,73,408.2,15332
6.199152542,118,731.5,15333
6.884635762,151,1039.58,15334
6.386238532,109,696.1,15335
8.649152542,59,510.3,15336
5.265432099,81,426.5,15337
5.73559322,59,338.4,15338
4.314673913,184,793.9,15339
6.266197183,142,889.8,15342
7.08964497,169,1198.15,15343
7.764285714,196,1521.8,15344
6.69591195,159,1064.65,15345
8.205042017,119,976.4,15346
7.970512821,78,621.7,15347
5.062717949,195,987.23,15350
5.192765957,235,1220.3,15351
8.319075145,173,1439.2,15352
6.985515152,165,1152.61,15353
3.913636364,44,172.2,15354
4.781827957,186,889.42,15355
6.171333333,135,833.13,15356
5.944540541,185,1099.74,15357
7.397752809,89,658.4,15360
8.191338583,127,1040.3,15361
10.8733871,124,1348.3,15372
8.954705882,170,1522.3,15373
4.814473684,76,365.9,15376
5.073033708,89,451.5,15377
5.95425,200,1190.85,15378
6.315899281,278,1755.82,15379
6.935714286,140,971,15380
5.494642857,168,923.1,15381
9.463333333,30,283.9,15382
8.27037037,27,223.3,15383
8.945833333,48,429.4,15386
8.368,50,418.4,15387
6.694444444,36,241,15388
5.136,50,256.8,15389
6.657654723,307,2043.9,15392
6.479567308,208,1347.75,15393
10.200125,80,816.01,15394
6.97254902,51,355.6,15395
6.602857143,105,693.3,15396
6.893055556,72,496.3,15397
6.402272727,132,845.1,15398
7.607692308,104,791.2,15399
5.47125,80,437.7,15400
4.868518519,81,394.35,15401
12.16469388,49,596.07,15406
13.74190476,21,288.58,15407
9.150833333,120,1098.1,15408
8.25212766,94,775.7,15409
8.455333333,180,1521.96,15410
10.58934066,182,1927.26,15411
6.256521739,207,1295.1,15412
5.689534884,215,1223.25,15413
5.21300813,123,641.2,15414
6.783333333,60,407,15415
7.4025,200,1480.5,15416
6.592258065,155,1021.8,15417
6.813194444,144,981.1,15418
6.280609756,164,1030.02,15419
10.20853659,82,837.1,15420
12.49320388,103,1286.8,15421
8.759302326,172,1506.6,15422
8.860869565,184,1630.4,15423
3.817857143,84,320.7,15424
4.444736842,114,506.7,15425
10.44819277,83,867.2,15426
9.416326531,98,922.8,15427
9.3244,100,932.44,15428
7.957297297,111,883.26,15429
8.465730337,178,1506.9,15430
8.87,140,1241.8,15431
11.06100629,159,1758.7,15432
10.2688,125,1283.6,15433
7.044827586,87,612.9,15434
4.728888889,45,212.8,15435
6.449514563,103,664.3,15436
4.507792208,77,347.1,15437
9.435576923,104,981.3,15438
8.207692308,78,640.2,15439
7.990291262,103,823,15440
8.687804878,41,356.2,15441
9.610309278,97,932.2,15442
6.08,70,425.6,15443
7.451369863,146,1087.9,15444
9.640816327,49,472.4,15445
5.878145695,151,887.6,15446
6.043870968,155,936.8,15447
8.966216216,148,1327,15448
9.964444444,180,1793.6,15449
10.95243902,164,1796.2,15450
14.63189189,185,2706.9,15451
6.854478528,163,1117.28,15454
10.37682927,82,850.9,15455
5.535526316,76,420.7,15456
5.046730769,52,262.43,15457
8.042934783,184,1479.9,15458
10.053,100,1005.3,15459
11.15266332,199,2219.38,15460
10.72816901,213,2285.1,15461
10.06692308,130,1308.7,15462
9.25620438,137,1268.1,15463
7.006896552,116,812.8,15464
8.535384615,65,554.8,15465
8.101807229,166,1344.9,15466
7.993103448,203,1622.6,15467
7.73592233,103,796.8,15468
6.251313869,137,856.43,15469
5.878070175,171,1005.15,15476
5.517171717,198,1092.4,15477
10.32480769,156,1610.67,15478
8.263483146,178,1470.9,15479
5.45,112,610.4,15480
4.42481203,133,588.5,15481
6.290561798,89,559.86,15484
5.075,104,527.8,15485
6.244677419,248,1548.68,15488
6.469270833,192,1242.1,15489
4.737704918,61,289,15492
4.64017094,117,542.9,15493
7.419574468,47,348.72,15494
7.00779661,59,413.46,15495
8.595698925,93,799.4,15498
8.028930818,159,1276.6,15499
10.05581395,43,432.4,15502
10.256875,32,328.22,15503
7.721363636,110,849.35,15508
6.895238095,42,289.6,15509
6.475,12,77.7,15510
5.727027027,37,211.9,15511
6.43968254,126,811.4,15512
5.815652174,115,668.8,15513
8.905376344,93,828.2,15514
6.658917197,157,1045.45,15515
9.829223301,103,1012.41,15516
9.764848485,132,1288.96,15517
7.097674419,86,610.4,15522
6.860550459,109,747.8,15523
6.163502538,197,1214.21,15526
6.563052209,249,1634.2,15527
10.06917293,133,1339.2,15532
10.19078125,128,1304.42,15533
10.42513514,74,771.46,15534
8.116565657,99,803.54,15535
9.313333333,105,977.9,15536
8.554676259,139,1189.1,15537
6.597520661,121,798.3,15538
6.959407895,152,1057.83,15539
8.059098039,255,2055.07,15540
6.470542636,129,834.7,15541
7.215355805,267,1926.5,15544
6.699428571,175,1172.4,15545
8.155466667,150,1223.32,15546
6.7765625,128,867.4,15547
5.641666667,72,406.2,15552
6.756,50,337.8,15553
9.46,100,946,15556
8.382608696,69,578.4,15557
8.427522936,109,918.6,15560
10.46596491,114,1193.12,15561
7.447575758,264,1966.16,15562
5.855290102,293,1715.6,15563
6.064814815,108,655,15568
6.148453608,97,596.4,15569
5.644090909,88,496.68,15572
5.489508197,61,334.86,15573
4.508235294,85,383.2,15574
4.330141844,141,610.55,15575
11.22595122,205,2301.32,15576
8.645,156,1348.62,15577
7.696551724,29,223.2,15580
8.166666667,9,73.5,15581
5.64,90,507.6,15584
6.810365854,164,1116.9,15585
6.380373832,107,682.7,15588
5.876044776,134,787.39,15589
7.818322581,155,1211.84,15590
7.105853659,164,1165.36,15591
7.596638655,119,904,15594
6.914099379,161,1113.17,15595
8.403816794,131,1100.9,15596
5.438461538,234,1272.6,15597
7.531553398,206,1551.5,15598
8.97589404,151,1355.36,15599
9.157594937,158,1446.9,15600
7.732885906,149,1152.2,15601
9.672352941,136,1315.44,15604
8.414945055,91,765.76,15605
10.03656,125,1254.57,15606
8.1346875,160,1301.55,15607
12.19158621,145,1767.78,15608
12.09939394,165,1996.4,15609
17.37192982,57,990.2,15610
17.14736842,76,1303.2,15611
11.21805556,72,807.7,15612
12.91,70,903.7,15613
16.79866667,45,755.94,15614
11.85714286,49,581,15615
9.741984733,131,1276.2,15618
7.702083333,96,739.4,15619
11.07201613,124,1372.93,15620
10.61210256,195,2069.36,15621
9.180882353,68,624.3,15622
7.177419355,62,445,15623
7.887837838,74,583.7,15626
6.528037383,107,698.5,15627
10.57619048,126,1332.6,15628
14.53225806,31,450.5,15629
10.48744186,129,1352.88,15630
9.969798658,149,1485.5,15631
4.82,60,289.2,15632
5.947058824,136,808.8,15633
6.066666667,39,236.6,15634
5.557,100,555.7,15635
7.647368421,19,145.3,15638
9.220425532,94,866.72,15639
6.877777778,72,495.2,15640
5.747197452,157,902.31,15641
7.98021978,91,726.2,15642
6.472848837,172,1113.33,15643
4.702272727,88,413.8,15646
5.377777778,54,290.4,15647
12.34732143,112,1382.9,15648
10.99333333,90,989.4,15649
5.273469388,49,258.4,15654
7.044036697,109,767.8,15655
10.11466667,75,758.6,15660
6.833333333,72,492,15661
5.506896552,29,159.7,15672
6.461538462,26,168,15673
10.46617647,34,355.85,15674
6.41,50,320.5,15675
5.542857143,14,77.6,15676
6.752,25,168.8,15677
11.94,40,477.6,15678
12.653125,32,404.9,15679
7.348148148,135,992,15680
9.370416667,120,1124.45,15681
5.79027027,148,856.96,15682
5.714836601,153,874.37,15683
7.170534351,131,939.34,15686
6.704375,160,1072.7,15687
6.372857143,70,446.1,15690
6.742857143,91,613.6,15691
7.552439024,82,619.3,15692
7.066504854,103,727.85,15693
7.819052632,95,742.81,15694
7.653389831,118,903.1,15695
8.963674699,166,1487.97,15698
8.31056338,142,1180.1,15699
5.766666667,123,709.3,15700
5.055405405,148,748.2,15701
7.398958333,96,710.3,15704
6.549751244,201,1316.5,15705
5.012592593,135,676.7,15706
5.061445783,166,840.2,15707
4.563888889,108,492.9,15708
5.619298246,57,320.3,15709
9.492297297,74,702.43,15710
10.2078125,64,653.3,15711
6.910638298,94,649.6,15712
7.742276423,123,952.3,15713
10.34176,125,1292.72,15716
7.304861111,144,1051.9,15717
7.446341463,82,610.6,15720
7.840776699,103,807.6,15721
7.094227642,123,872.59,15722
6.231213873,173,1078,15723
5.865562914,151,885.7,15724
5.829142857,175,1020.1,15725
7.944736842,114,905.7,15726
5.810071942,139,807.6,15727
13.43333333,6,80.6,15728
4.852083333,48,232.9,15729
6.118072289,83,507.8,15732
5.377027027,74,397.9,15733
7.246,100,724.6,15736
5.764935065,77,443.9,15737
5.906097561,41,242.15,15742
5.003406593,91,455.31,15743
5.252238806,67,351.9,15744
6.695890411,73,488.8,15745
5.802803738,107,620.9,15746
6.370833333,72,458.7,15747
8.467948718,78,660.5,15752
5.85248227,141,825.2,15753
8.247586207,145,1195.9,15754
7.893534483,116,915.65,15755
7.256899225,129,936.14,15756
6.212371134,97,602.6,15757
7.380645161,124,915.2,15758
6.34408377,191,1211.72,15759
8.758536585,82,718.2,15760
6.131456954,151,925.85,15761
11.52156863,153,1762.8,15766
10.2444,250,2561.1,15767
5.100196078,102,520.22,15770
4.355151515,165,718.6,15771
5.441747573,206,1121,15772
5.578378378,185,1032,15773
6.317910448,134,846.6,15774
5.205384615,130,676.7,15775
7.940944882,127,1008.5,15778
8.039341317,167,1342.57,15779
5.736904762,84,481.9,15784
3.982794118,68,270.83,15785
3.98,60,238.8,15788
6.481967213,61,395.4,15789
6.08,65,395.2,15790
6.38,60,382.8,15791
6.087755102,147,894.9,15794
5.385321101,109,587,15795
7.598648649,148,1124.6,15802
6.926104651,172,1191.29,15803
11.27,60,676.2,15808
8.623544304,79,681.26,15809
9.354044944,89,832.51,15812
7.260402685,149,1081.8,15813
10.38941176,85,883.1,15820
6.585135135,111,730.95,15821
8.55625,80,684.5,15822
8.574107143,112,960.3,15823
8.714166667,120,1045.7,15826
6.165277778,144,887.8,15827
5.152083333,96,494.6,15832
5.139128205,195,1002.13,15833
7.771698113,53,411.9,15836
9.208163265,49,451.2,15837
11.02972603,73,805.17,15840
9.2,59,542.8,15841
9.425641026,39,367.6,15846
7.265217391,23,167.1,15847
8.353863636,88,735.14,15848
6.66127451,204,1358.9,15849
12.29483568,213,2618.8,15850
12.31959184,245,3018.3,15851
4.412121212,66,291.2,15852
5.271875,64,337.4,15853
4.904,25,122.6,15854
6.320833333,48,303.4,15855
3.615172414,145,524.2,15856
4.327272727,121,523.6,15857
5.137681159,69,354.5,15858
5.95974026,77,458.9,15859
5.395121951,82,442.4,15860
4.899637681,138,676.15,15861
5.851470588,68,397.9,15862
5.697959184,98,558.4,15863
6.613043478,46,304.2,15864
5.673684211,114,646.8,15865
10.89951515,165,1798.42,15878
9.376356589,129,1209.55,15879
6.348255814,172,1091.9,15882
7.597857143,140,1063.7,15883
11.68253968,63,736,15886
12.1,13,157.3,15887
9.026111111,180,1624.7,15890
9.592142857,140,1342.9,15891
11.41744186,86,981.9,15892
11.45901639,61,699,15893
12.04222222,45,541.9,15894
7.5375,24,180.9,15895
8.474,40,338.96,15898
5.964,25,149.1,15899
6.658,50,332.9,15900
4.811428571,35,168.4,15901
10.38947368,57,592.2,15902
14.80909091,33,488.7,15903
7.175,132,947.1,15904
5.544,175,970.2,15905
8.465402844,211,1786.2,15912
7.517672414,232,1744.1,15913
5.942073171,164,974.5,15914
5.478947368,152,832.8,15915
6.066115702,121,734,15916
6.103684211,190,1159.7,15917
5.71369863,73,417.1,15920
4.815555556,90,433.4,15921
7.407092199,141,1044.4,15926
8.053642384,151,1216.1,15927
5.072527473,182,923.2,15928
5.684892473,186,1057.39,15929
4.953846154,39,193.2,15930
4.662328767,73,340.35,15931
5.007368421,95,475.7,15932
5.654545455,132,746.4,15933
7.355696203,237,1743.3,15934
6.826815642,179,1222,15935
7.741618497,173,1339.3,15936
6.553513514,185,1212.4,15937
8.872413793,29,257.3,15938
6.313333333,15,94.7,15939
4.981818182,22,109.6,15940
6.920408163,49,339.1,15941
6.625936073,219,1451.08,15946
8.159130435,207,1688.94,15947
6.459090909,198,1278.9,15948
6.36406015,133,846.42,15949
8.902702703,37,329.4,15950
4.521956522,92,416.02,15951
6.52231405,121,789.2,15952
6.91509434,53,366.5,15953
8.429268293,41,345.6,15954
5.803333333,30,174.1,15955
12.665,20,253.3,15956
7.033333333,39,274.3,15957
16.97192982,57,967.4,15958
14.21372549,51,724.9,15959
13.26060606,66,875.2,15962
8.468518519,108,914.6,15963
8.717765957,94,819.47,15964
9.366666667,153,1433.1,15965
6.741935484,62,418,15968
6.282653061,98,615.7,15969
9.600840336,119,1142.5,15970
7.922307692,130,1029.9,15971
8.382089552,134,1123.2,15974
7.554411765,136,1027.4,15975
7.596891192,193,1466.2,15980
6.431220657,213,1369.85,15981
10.78434783,115,1240.2,15994
8.703846154,130,1131.5,15995
7.605882353,119,905.1,15996
6.849450549,182,1246.6,15997
8.629661017,236,2036.6,16002
8.450826446,242,2045.1,16003
6.303286385,213,1342.6,16004
5.769863014,146,842.4,16005
4.855150502,299,1451.69,16006
5.359636364,165,884.34,16007
6.521658537,205,1336.94,16008
5.564397906,191,1062.8,16009
7.115,60,426.9,16010
4.523333333,30,135.7,16011
12.926,50,646.3,16020
17.02608696,23,391.6,16021
6.879710145,69,474.7,16022
4.552991453,117,532.7,16023
6.017021277,94,565.6,16024
4.846850394,127,615.55,16025
7.080403587,223,1578.93,16030
7.627403846,208,1586.5,16031
6.321782178,101,638.5,16032
8.408270677,133,1118.3,16033
5.433976261,337,1831.25,16038
7.388846154,260,1921.1,16039
9.062068966,145,1314,16040
9.857731959,97,956.2,16041
4.726027397,73,345,16042
6.846875,96,657.3,16043
9.221428571,126,1161.9,16044
7.877464789,71,559.3,16045
7.333806452,155,1136.74,16052
6.992105263,190,1328.5,16053
6.171223022,139,857.8,16056
7.57862069,145,1098.9,16057
5.230821918,146,763.7,16058
5.596296296,108,604.4,16059
5.841293532,201,1174.1,16060
5.452863436,227,1237.8,16061
7.130818713,171,1219.37,16062
6.109767442,215,1313.6,16063
6.258285714,175,1095.2,16064
6.280068729,291,1827.5,16065
12.46981132,53,660.9,16066
11.86086957,23,272.8,16067
8.463636364,44,372.4,16068
12.35714286,14,173,16069
10.34369863,73,755.09,16070
14.19388889,108,1532.94,16071
8.2625,56,462.7,16072
12.18347826,46,560.44,16073
10.07941176,34,342.7,16074
10.65483871,31,330.3,16075
7.918085106,188,1488.6,16080
6.03256705,261,1574.5,16081
6.940804598,174,1207.7,16082
6.430962963,270,1736.36,16083
4.788505747,87,416.6,16086
4.395611511,139,610.99,16087
5.091366906,139,707.7,16088
5.460655738,122,666.2,16089
6.430798479,263,1691.3,16090
6.589889706,272,1792.45,16091
6.923815789,76,526.21,16094
5.801491228,114,661.37,16095
6.070930233,172,1044.2,16098
5.963235294,204,1216.5,16099
5.036616702,467,2352.1,16104
4.174907749,271,1131.4,16105
6.310493827,162,1022.3,16110
4.206034483,116,487.9,16111
6.965027322,183,1274.6,16124
6.956214953,214,1488.63,16125
10.5443038,79,833,16126
14.17446809,47,666.2,16127
10.97592593,54,592.7,16128
14.06732394,71,998.78,16129
16.6483871,124,2064.4,16130
22.60993631,157,3549.76,16131
9.785185185,54,528.4,16132
5.730769231,13,74.5,16133
14.75269231,52,767.14,16134
11.71764706,17,199.2,16135
12.31363636,44,541.8,16136
12.80851064,47,602,16137
10.23905405,148,1515.38,16140
8.649333333,150,1297.4,16141
10.06187845,181,1821.2,16142
6.212851406,249,1547,16143
10.81777778,45,486.8,16148
7.420454545,132,979.5,16149
8.819875776,161,1420,16150
9.208333333,132,1215.5,16151
6.212571429,175,1087.2,16152
4.781515152,330,1577.9,16153
4.04270073,137,553.85,16154
4.74702381,168,797.5,16155
9.128240741,216,1971.7,16156
10.60994475,181,1920.4,16157
12.1,100,1210,16162
8.566929134,127,1088,16163
8.179347826,92,752.5,16166
4.5525,80,364.2,16167
10.12492147,191,1933.86,16168
8.332793296,179,1491.57,16169
6.921883408,223,1543.58,16170
5.778333333,138,797.41,16171
4.504639175,194,873.9,16172
3.863679245,212,819.1,16173
6.411219512,123,788.58,16174
6.053731343,67,405.6,16175
6.892026144,153,1054.48,16176
6.084482759,174,1058.7,16177
10.08918919,37,373.3,16186
12.43333333,36,447.6,16187
18.91086957,46,869.9,16188
9.011363636,44,396.5,16189
10.10597015,67,677.1,16190
5.980555556,36,215.3,16191
10.55833333,72,760.2,16192
8.121568627,51,414.2,16193
4.804166667,24,115.3,16194
4.1125,16,65.8,16195
7.822352941,85,664.9,16198
6.002857143,42,252.12,16199
7.976785714,56,446.7,16200
10.4295082,61,636.2,16201
10.57647059,17,179.8,16202
8.034210526,38,305.3,16203
8.118965517,58,470.9,16204
8.477083333,48,406.9,16205
7.269902913,103,748.8,16206
9.173333333,45,412.8,16207
5.548,25,138.7,16208
4.573846154,65,297.3,16209
2.307692308,13,30,16212
5.129545455,44,225.7,16213
9.844827586,29,285.5,16214
5.937037037,27,160.3,16215
10.16296296,27,274.4,16216
7.742553191,47,363.9,16217
5.293220339,59,312.3,16218
5.152873563,87,448.3,16219
4.327586207,29,125.5,16224
8.57725,40,343.09,16225
4.827777778,36,173.8,16226
7.727758621,58,448.21,16227
7.00483871,62,434.3,16230
6.836134454,119,813.5,16231
11.71473684,57,667.74,16236
11.14558824,68,757.9,16237
9.894059406,101,999.3,16238
7.427710843,166,1233,16239
9.04375,16,144.7,16242
3.666944444,72,264.02,16243
9.428767123,73,688.3,16246
6.937126437,87,603.53,16247
15.33846154,13,199.4,16248
10.9877551,49,538.4,16249
6.682653061,98,654.9,16250
7.80038961,77,600.63,16251
