stu_id,day,times
13477,503618432,25
13482,744997945,37
13483,1349961009,67
13484,442965827,22
13485,805890039,40
13486,362414508,18
13488,503416139,25
13489,382841747,19
13492,261750564,13
13493,664812822,33
13494,845786346,42
13495,1027546897,51
13498,1772068144,88
13499,1772652057,88
13500,704906660,35
13501,1329572247,66
13502,765288108,38
13503,1470653751,73
13504,161115694,8
13505,382836942,19
13506,362424709,18
13507,402895680,20
13508,785376646,39
13509,483459014,24
13510,201405118,10
13512,543701981,27
13513,846207484,42
13520,60420327,3
13522,20140109,1
13526,40262238,2
13528,1147897790,57
13529,1349943223,67
13530,865795330,43
13531,382762105,19
13532,2234970252,111
13533,966892030,48
13536,1107504993,55
13537,40301260,2
13538,221441272,11
13539,423067543,21
13540,463222835,23
13541,483542528,24
13542,80523708,4
13554,362406566,18
13555,322405208,16
13556,241676421,12
13557,543980595,27
13560,2355754189,117
13561,987332911,49
13562,1047096811,52
13563,967135219,48
13568,261787540,13
13569,362605265,18
13571,20140910,1
13572,624241334,31
13573,1410162715,70
13576,181253510,9
13577,765531008,38
13588,604015074,30
13589,362687518,18
13590,261822918,13
13591,302156177,15
13594,443001728,22
13595,423074918,21
13596,382591301,19
13598,785317684,39
13599,282064822,14
13602,664451560,33
13603,1168652586,58
13604,120785532,6
13605,20150624,1
13606,342245260,17
13607,261958107,13
13614,1349337617,67
13615,1571632511,78
13618,322180174,16
13619,60441733,3
13624,463104571,23
13625,40282016,2
13630,201356671,10
13631,40300602,2
13632,241647376,12
13633,1390210658,69
13636,583954719,29
13637,241805448,12
13638,40262046,2
13640,281926390,14
13641,342519698,17
13643,221657454,11
13646,1470087560,73
13647,201446624,10
13648,181216763,9
13649,926864836,46
13650,1630966111,81
13651,181344499,9
13652,362479780,18
13653,443307194,22
13654,161105186,8
13655,120883314,6
13656,100673301,5
13657,362705886,18
13658,1751851282,87
13659,644703925,32
13662,241572150,12
13663,564174819,28
13664,422828302,21
13665,161127448,8
13668,986453988,49
13672,946468924,47
13673,564090785,28
13674,40262044,2
13678,161123538,8
13679,302116159,15
13686,1490268595,74
13687,725283742,36
13688,1127538833,56
13689,302170617,15
13690,322170638,16
13691,120865922,6
13696,241619994,12
13697,342509674,17
13698,201310214,10
13699,443187042,22
13700,886071588,44
13710,543742839,27
13711,967041036,48
13714,1409389340,70
13715,302115699,15
13718,40262008,2
13720,1651389343,82
13721,3042320069,151
13724,825752654,41
13725,241788358,12
13726,584024800,29
13727,120883694,6
13728,2315435910,115
13729,422980998,21
13730,80523712,4
13731,80601234,4
13734,2517226378,125
13735,1772869145,88
13736,221477274,11
13737,201410747,10
13738,120786679,6
13740,1268602764,63
13741,80583636,4
13742,241637697,12
13743,100705203,5
13744,684628066,34
13745,342555558,17
13746,161047312,8
13747,282087358,14
13752,20140309,1
13754,745041547,37
13756,362452043,18
13757,261889693,13
13762,20131130,1
13768,906257555,45
13769,322342134,16
13770,2315811326,115
13771,826050377,41
13772,2114411782,105
13773,1087899810,54
13778,3322219241,165
13779,1873347051,93
13780,120785666,6
13782,1308844246,65
13783,946969285,47
13784,1872758523,93
13785,1793114174,89
13790,1590695440,79
13791,382688957,19
13792,1087456342,54
13793,443197558,22
13794,1731496027,86
13795,201411616,10
13798,624213836,31
13799,1349857458,67
13800,100655600,5
13802,704702771,35
13803,362680476,18
13804,463144840,23
13805,241739931,12
13806,80524112,4
13808,80551365,4
13809,20150308,1
13812,483202562,24
13814,301993898,15
13815,40282020,2
13830,181178745,9
13833,221654678,11
13840,40261824,2
13843,80601304,4
13848,1147853661,57
13849,644665814,32
13851,120864508,6
13852,2537501096,126
13853,1772932560,88
13859,745493920,37
13861,1148307348,57
13863,785715110,39
13864,2416170208,120
13865,1611736336,80
13866,40262020,2
13870,865935326,43
13871,564004841,28
13874,664416433,33
13875,120845894,6
13876,161047696,8
13877,443273266,22
13880,221488334,11
13881,161166324,8
13882,301964314,15
13883,80601252,4
13884,442995509,22
13885,443198757,22
13886,100674197,5
13887,161205429,8
13888,40262252,2
13889,80601696,4
13892,322096445,16
13893,342539276,17
13902,1188155023,59
13903,423054488,21
13904,80562290,4
13905,967230236,48
13906,402718794,20
13907,281976148,14
13908,946461748,47
13909,584149027,29
13912,181178274,9
13914,322132361,16
13915,443195332,22
13916,1087462299,54
13917,1228999976,61
13918,1469851596,73
13919,282029532,14
13922,2114346335,105
13923,161165502,8
13926,261751331,13
13927,141024649,7
13930,1469932271,73
13931,1067731921,53
13932,382488439,19
13933,241803756,12
13936,80523664,4
13938,80523764,4
13940,1006847323,50
13941,382735099,19
13944,503394937,25
13945,402960926,20
13946,1470205965,73
13947,1450175783,72
13954,2396412372,119
13955,1591588620,79
13956,3262161626,162
13957,2699690085,134
13958,281871732,14
13959,40281858,2
13962,100702555,5
13963,120845412,6
13964,281961972,14
13968,563710198,28
13969,362670565,18
13970,362486826,18
13971,40281834,2
13972,2295471438,114
13973,2055154821,102
13974,966486426,48
13975,685104612,34
13978,684564865,34
13979,322330070,16
13980,724880217,36
13981,221608455,11
13988,463165226,23
13989,60423630,3
13990,1087462257,54
13991,322293328,16
13992,201357858,10
13994,1107533390,55
13995,1087882523,54
13996,604039730,30
13997,161128443,8
13998,543663905,27
14000,805376821,40
14001,483573144,24
14002,1369352294,68
14003,100714162,5
14004,1127742178,56
14005,282068533,14
14008,886107111,44
14009,826079424,41
14010,120840636,6
14011,40282442,2
14012,140934995,7
14014,422934433,21
14018,2053739127,102
14019,80563640,4
14020,745050326,37
14021,80564262,4
14022,2275630239,113
14023,3485483824,173
14026,624275288,31
14028,40262208,2
14030,785430270,39
14031,1108116175,55
14034,3826091803,190
14035,1470663175,73
14038,221541178,11
14048,805471538,40
14049,463422651,23
14052,342294009,17
14053,120883938,6
14054,1691684034,84
14055,322313745,16
14056,543752343,27
14057,141052757,7
14058,1329125178,66
14059,3183523383,158
14062,342388395,17
14063,1007344912,50
14066,1912995592,95
14067,1108229913,55
14068,2376109087,118
14069,2921333723,145
14070,765301412,38
14071,503527685,25
14078,1530489102,76
14079,282048743,14
14080,1389569816,69
14081,1752508115,87
14082,1006656012,50
14094,1308816576,65
14095,463310955,23
14098,1006859926,50
14099,503696212,25
14100,2859178516,142
14101,2216095812,110
14102,624121088,31
14103,584199678,29
14106,362524963,18
14107,322331736,16
14108,1027114010,51
14109,282089957,14
14110,886099411,44
14111,241711567,12
14112,724848746,36
14113,20150421,1
14114,443047021,22
14115,100742191,5
14116,805453176,40
14117,40301010,2
14118,845602492,42
14119,322391456,16
14122,483247388,24
14123,402885461,20
14126,302001192,15
14130,302108911,15
14131,1289449775,64
14132,3342926591,166
14133,2538433398,126
14140,644408262,32
14141,342473551,17
14142,281964102,14
14143,302173686,15
14144,322144183,16
14145,946972651,47
14148,80523692,4
14162,443022113,22
14163,141006264,7
14168,664488386,33
14169,624617312,31
14170,805452660,40
14172,362526370,18
14173,261891157,13
14174,382609428,19
14175,624523679,31
14176,1167873033,58
14177,1007190276,50
14178,725018998,36
14179,1913772659,95
14180,765247759,38
14181,624521243,31
14182,765129035,38
14183,1289491162,64
14184,281940316,14
14185,382682854,19
14192,1691651489,84
14193,1047548236,52
14194,1611001671,80
14195,2720037694,135
14202,40281420,2
14204,1308822697,65
14205,302189670,15
14206,604174906,30
14207,120901920,6
14208,503453937,25
14209,423158184,21
14212,443000200,22
14213,80564504,4
14218,281907920,14
14219,40300602,2
14226,362489732,18
14227,161175669,8
14228,463201824,23
14229,60442240,3
14232,865853202,43
14233,402849570,20
14234,322222940,16
14235,564180807,28
14236,80523696,4
14237,120865936,6
14238,241617327,12
14239,161203450,8
14240,644365050,32
14241,1490926679,74
14244,1389619087,69
14245,2357174103,117
14253,40301044,2
14256,181178311,9
14262,221544953,11
14263,1249185732,62
14270,402730622,20
14271,261843586,13
14272,503489610,25
14273,503717095,25
14276,442946968,22
14278,382620448,19
14279,181334146,9
14282,1369207685,68
14283,181269533,9
14284,181178465,9
14288,1288922037,64
14289,1249204944,62
14290,966512531,48
14291,1007413385,50
14292,362506689,18
14296,181234851,9
14299,120903744,6
14304,885983678,44
14305,141042751,7
14306,1449842674,72
14308,201310160,10
14310,644258918,32
14311,564126461,28
14314,1852687367,92
14315,4432549402,220
14320,342329292,17
14321,40301034,2
14326,523654563,26
14327,281993752,14
14332,885962304,44
14333,60450366,3
14334,221459646,11
14338,1046943892,52
14339,362616002,18
14340,684537515,34
14341,40282254,2
14342,261704299,13
14343,1188619112,59
14346,1288805010,64
14347,1108236634,55
14350,986693355,49
14351,1087944404,54
14356,80561014,4
14357,382858322,19
14358,402730814,20
14359,362670794,18
14360,60392766,3
14366,281909471,14
14367,523730240,26
14372,2295838775,114
14373,1027342451,51
14378,161066452,8
14380,704913597,35
14382,80562884,4
14384,906319355,45
14385,261881059,13
14386,120841896,6
14387,382794278,19
14388,664574234,33
14389,805901530,40
14390,100700580,5
14394,543746689,27
14395,1208884722,60
14398,443072740,22
14399,805968841,40
14400,563715609,28
14401,342454117,17
14404,382527530,19
14405,1007267228,50
14408,563838569,28
14409,483591188,24
14414,362476794,18
14415,221549922,11
14420,2094400030,104
14421,1470812901,73
14422,261703052,13
14423,201508142,10
14428,322143291,16
14429,846271163,42
14431,120884317,6
14436,241618134,12
14440,60422133,3
14441,201505298,10
14442,2355923854,117
14443,2075267794,103
14444,20130925,1
14445,141014843,7
14448,342370084,17
14449,362669736,18
14453,120865684,6
14454,281901561,14
14455,40282422,2
14460,1208087885,60
14461,322350206,16
14462,201405894,10
14463,483562014,24
14464,684567613,34
14465,261916976,13
14466,120785508,6
14467,221569702,11
14468,322202212,16
14469,1047690376,52
14470,221449512,11
14471,120900690,6
14474,885986544,44
14475,443311322,22
14478,241684510,12
14480,201375608,10
14486,684756982,34
14487,1087897383,54
14488,261722534,13
14489,181297553,9
14492,60392854,3
14494,1248162442,62
14495,120846342,6
14496,1912753033,95
14497,120845550,6
14500,1570627504,78
14501,503579903,25
14502,1087387656,54
14503,483536487,24
14506,704846460,35
14507,1289275528,64
14508,201349050,10
14509,362615923,18
14510,1470066264,73
14511,604251186,30
14516,181261666,9
14518,684704535,34
14519,181353861,9
14520,1470029950,73
14521,1067806959,53
14522,644282582,32
14523,80601844,4
14524,1067243612,53
14525,120883326,6
14526,302019769,15
14527,40300648,2
14528,1248491068,62
14529,1007259620,50
14532,1409700481,70
14533,1651738387,82
14534,20130918,1
14535,40301230,2
14536,463168501,23
14537,685034760,34
14538,342386011,17
14539,40282054,2
14540,80551365,4
14541,100704585,5
14542,2134485822,106
14543,1329769226,66
14548,825587148,41
14549,1591628333,79
14550,80523712,4
14552,402787253,20
14553,302170593,15
14556,1006550395,50
14557,261834025,13
14558,161122876,8
14559,483555428,24
14564,40281218,2
14566,483311791,24
14567,302216495,15
14572,60412126,3
14573,80582908,4
14574,543648374,27
14575,685077541,34
14576,765119495,38
14577,805793630,40
14582,624265864,31
14583,684945750,34
14584,281834087,14
14585,261871712,13
14588,946476926,47
14589,463320862,23
14590,281907707,14
14591,40281840,2
14594,926138046,46
14595,725195782,36
14596,1248470566,62
14597,362692424,18
14606,40261840,2
14608,40261834,2
14610,1147803289,57
14611,1510950113,75
14612,1550422576,77
14613,604321823,30
14614,342348743,17
14618,100700565,5
14619,120900654,6
14620,281964368,14
14621,80583036,4
14622,241647916,12
14623,20140922,1
14626,1731633291,86
14630,221546638,11
14631,201409254,10
14632,1067384157,53
14633,423054687,21
14634,181261797,9
14635,362611370,18
14638,704782819,35
14639,362706554,18
14640,120841890,6
14641,40301230,2
14642,483153230,24
14643,644738888,32
14644,120841890,6
14645,161203684,8
14646,302086334,15
14647,785836994,39
14648,2899675465,144
14649,1450547031,72
14650,221450880,11
14651,322351322,16
14652,946314473,47
14653,926721550,46
14654,1751775289,87
14655,725370271,36
14656,221507451,11
14657,161184294,8
14658,1208091273,60
14662,161121799,8
14664,181198095,9
14666,4772759112,237
14667,1994374408,99
14670,1348985789,67
14671,1591460617,79
14672,765130287,38
14674,140916427,7
14676,362444007,18
14677,181268586,9
14678,2416353646,120
14679,725368808,36
14682,120842919,6
14683,120845532,6
14684,1711776596,85
14685,6547880615,325
14688,443001652,22
14689,241805396,12
14690,463097212,23
14691,402933500,20
14692,181215602,9
14693,463464170,23
14694,181225615,9
14695,80582476,4
14702,342283843,17
14703,362595004,18
14710,140946178,7
14711,362644497,18
14712,402779055,20
14713,503686512,25
14714,1006759561,50
14715,80563688,4
14716,704750181,35
14717,543985217,27
14720,1570693359,78
14721,2618898949,130
14722,1510160885,75
14723,3465228297,172
14724,301965831,15
14725,1490994161,74
14727,40282026,2
14734,805432795,40
14735,80601268,4
14736,2174412664,108
14737,765358989,38
14744,644398270,32
14745,282049425,14
14748,201337430,10
14750,161066726,8
14756,906059386,45
14757,201468592,10
14758,140981992,7
14760,1127722896,56
14762,140953169,7
14763,120883740,6
14766,322216420,16
14767,181324523,9
14768,986650598,49
14769,40282048,2
14770,1772035239,88
14771,664811116,33
14772,2295651606,114
14773,1269265977,63
14776,785376241,39
14777,221645025,11
14778,1772103436,88
14779,1228867139,61
14780,906283815,45
14781,926768127,46
14782,745101543,37
14783,423121154,21
14794,100683429,5
14795,241809062,12
14796,563837231,28
14797,282029814,14
14798,40280640,2
14799,40282452,2
14800,302020909,15
14802,181225576,9
14803,1571481161,78
14806,946468187,47
14807,1390010921,69
14808,1006809012,50
14809,181316399,9
14810,1973568101,98
14811,3042076363,151
14814,503443864,25
14815,161166468,8
14816,463169164,23
14817,302248652,15
14824,1087411416,54
14825,40301216,2
14828,161047440,8
14829,80602852,4
14832,1852847331,92
14833,1228736688,61
14834,120842458,6
14835,1390152258,69
14836,1409637968,70
14837,987109575,49
14840,2013894349,100
14841,1450550850,72
14842,120786078,6
14844,684457160,34
14845,120846118,6
14846,463124189,23
14847,443102274,22
14848,523463683,26
14849,100753130,5
14852,1006807812,50
14854,644288666,32
14855,80563684,4
14860,120815208,6
14862,1047191974,52
14863,684956504,34
14866,40262256,2
14867,120845412,6
14868,1610903672,80
14869,745396341,37
14870,80562516,4
14872,161066378,8
14873,40281835,2
14874,1288692249,64
14875,100733371,5
14876,1309013105,65
14877,1329761133,66
14882,463127155,23
14883,141006308,7
14884,40280730,2
14888,40262256,2
14890,281965770,14
14891,443205685,22
14892,563936689,28
14893,382817411,19
14894,261827841,13
14895,2075277800,103
14902,322153781,16
14903,181268749,9
14904,120814050,6
14908,1167809645,58
14909,1369989371,68
14912,201404445,10
14916,442993738,22
14917,503629140,25
14918,785283841,39
14919,765623948,38
14920,442886116,22
14922,1711483131,85
14923,1571356365,78
14924,20131012,1
14925,161203208,8
14932,3362606220,167
14933,946814673,47
14936,463127712,23
14937,563966193,28
14940,60402550,3
14941,60442439,3
14942,161124050,8
14943,100733424,5
14946,241681871,12
14947,342491962,17
14950,1288694597,64
14951,946926428,47
14952,986738007,49
14953,342446862,17
14954,40262023,2
14955,60450312,3
14956,221535237,11
14958,1530426178,76
14959,2216304699,110
14961,120865541,6
14962,140926162,7
14963,161184527,8
14964,302090658,15
14965,201468180,10
14966,140925849,7
14967,1128300658,56
14968,604110300,30
14969,684958794,34
14974,80562252,4
14976,624204034,31
14977,382754770,19
14983,20150113,1
14984,261796457,13
14985,241748808,12
14986,2416447124,120
14987,725113860,36
14988,181262911,9
14989,564084666,28
14990,584076724,29
14991,584109510,29
14992,40262218,2
14994,342342450,17
14995,141013950,7
14996,1349221283,67
14997,4613616800,229
14998,1490147173,74
14999,1773239812,88
15000,1530301695,76
15001,2155740347,107
15004,422848883,21
15006,20131227,1
15009,60423075,3
15010,161047687,8
15012,382584730,19
15013,80563856,4
15014,60392790,3
15016,301965226,15
15017,60451137,3
15018,382602044,19
15019,282032564,14
15020,1469969873,73
15021,826132842,41
15022,483329824,24
15023,463401904,23
15028,1288529200,64
15029,564135412,28
15036,241608522,12
15041,20150529,1
15044,1228403792,61
15045,1087721211,54
15050,241645102,12
15051,60441334,3
15054,261794850,13
15055,664833200,33
15058,40281202,2
15060,80552195,4
15061,80582345,4
15062,342339332,17
15063,302247781,15
15064,362443412,18
15067,40300826,2
15072,120843639,6
15073,362705663,18
15078,422938382,21
15079,40300824,2
15080,523611180,26
15081,302114432,15
15088,1933337644,96
15089,2941462030,146
15090,161114245,8
15091,40281921,2
15092,865810027,43
15093,40282230,2
15094,161123246,8
15095,382771566,19
15098,503350990,25
15100,1107613284,55
15101,201430004,10
15105,40282026,2
15108,2396418778,119
15109,1773010483,88
15110,644321570,32
15111,463464036,23
15112,805344347,40
15113,362657418,18
15114,322216397,16
15115,20150112,1
15120,241630238,12
15121,302116057,15
15122,886035924,44
15130,181198014,9
15131,80582880,4
15132,382537011,19
15145,161184294,8
15146,966527460,48
15147,2296740277,114
15148,563885837,28
15149,1470735365,73
15150,986856027,49
15151,1087845891,54
15152,1852845920,92
15153,846222772,42
15156,684612846,34
15157,382833598,19
15158,382573899,19
15159,362539566,18
15160,724868018,36
15161,604381634,30
15164,845744823,42
15165,1672370780,83
15168,1087460089,54
15169,584233760,29
15172,725059027,36
15173,2135449606,106
15174,120822706,6
15175,40291336,2
15184,1047074517,52
15185,423084496,21
15186,1047093799,52
15187,705095049,35
15190,342311865,17
15192,986560600,49
15193,302192308,15
15194,60392784,3
15202,422865015,21
15203,201467642,10
15204,362480467,18
15205,906610828,45
15206,604027027,30
15207,120903684,6
15208,583973045,29
15209,402951606,20
15210,301994223,15
15212,201329822,10
15214,926343158,46
15215,100742332,5
15216,382537056,19
15217,80602504,4
15218,241573176,12
15220,302061330,15
15221,261880897,13
15222,1792166326,89
15223,584231538,29
15224,1470058868,73
15225,463241773,23
15226,120841517,6
15227,181288427,9
15230,644498134,32
15231,926572234,46
15232,402660853,20
15233,402886528,20
15234,40280943,2
15235,60423565,3
15236,201375812,10
15237,443206956,22
15240,140973112,7
15241,140987993,7
15242,422797122,21
15243,120846078,6
15244,624240369,31
15245,181315436,9
15246,40262031,2
15248,221441073,11
15252,241572352,12
15253,141014431,7
15254,40262218,2
15255,483569606,24
15258,20130925,1
15260,1067269055,53
15261,826094436,41
15264,342290786,17
15265,80563832,4
15272,886011640,44
15273,221590104,11
15274,120842696,6
15275,201448753,10
15276,140946424,7
15277,483572625,24
15278,20131025,1
15280,543587003,27
15281,281983804,14
15286,463062105,23
15287,846017935,42
15288,201310377,10
15291,40300848,2
15292,161125608,8
15294,382574562,19
15295,40301016,2
15296,624241071,31
15297,463377082,23
15298,1006835486,50
15299,362630420,18
15300,1570883751,78
15301,543834003,27
15306,281889925,14
15308,281967028,14
15309,866459537,43
15312,2013771914,100
15313,2639557378,131
15314,583834804,29
15315,181307193,9
15316,181187977,9
15318,221441330,11
15320,2194922001,109
15321,2558795262,127
15322,1006770329,50
15323,785643170,39
15324,402724108,20
15325,201458585,10
15326,1187960222,59
15327,261833891,13
15328,745043987,37
15330,483227285,24
15331,40282416,2
15332,181207345,9
15333,241731076,12
15334,584042675,29
15336,2315739745,115
15337,1732654291,86
15338,543786809,27
15339,322407378,16
15342,40280454,2
15343,1047694874,52
15344,523491334,26
15345,664776041,33
15346,402667079,20
15347,60422751,3
15350,2395793240,119
15351,382716247,19
15352,2114319247,105
15353,1047590870,52
15354,1127540141,56
15355,1370057514,68
15356,281919116,14
15360,1751982663,87
15361,1148169358,57
15378,805420886,40
15379,644720300,32
15380,322172381,16
15381,302229209,15
15382,1993763628,99
15383,947072109,47
15386,1630973450,81
15387,1551315486,77
15388,584058162,29
15389,584324965,29
15392,3061213788,152
15393,2034568905,101
15396,463011944,23
15400,543687799,27
15401,644730398,32
15412,40262024,2
15414,221477754,11
15415,322295946,16
15418,765203524,38
15419,1027554637,51
15420,2134362620,106
15421,1672232416,83
15422,543564844,27
15423,161127506,8
15424,1026850029,51
15425,1047639596,52
15426,302040549,15
15427,564041630,28
15428,221506930,11
15429,302207533,15
15430,241618086,12
15434,140916440,7
15435,241803840,12
15436,1188166646,59
15437,1430460001,71
15438,201402617,10
15440,1047101972,52
15441,382795091,19
15442,523602420,26
15444,443090472,22
15445,402990430,20
15446,644390344,32
15447,282029890,14
15448,60392954,3
15450,100655080,5
15454,1369495659,68
15455,1249103262,62
15457,60422715,3
15458,281966362,14
15459,40300634,2
15461,141025426,7
15462,845705683,42
15463,120846338,6
15464,1047028380,52
15465,181287228,9
15468,926279728,46
15469,906545622,45
15476,483145961,24
15478,2194973124,109
15479,60422730,3
15480,1208382628,60
15481,2438005236,121
15484,100674418,5
15485,161202930,8
15488,20140311,1
15489,40300226,2
15492,241664206,12
15493,120846128,6
15494,624296542,31
15495,282059004,14
15498,281907616,14
15499,745512172,37
15502,422841247,21
15508,80561668,4
15510,463039872,23
15511,40281828,2
15512,422890984,21
15513,80600440,4
15514,120786491,6
15516,865783417,43
15517,201409180,10
15522,463104848,23
15523,261870692,13
15526,785385947,39
15527,261880346,13
15532,825607019,41
15533,342481655,17
15534,362511334,18
15535,100743352,5
15536,1027051083,51
15537,2578943269,128
15538,1792248630,89
15539,906554651,45
15540,302040980,15
15544,80542488,4
15546,60393449,3
15552,1429637493,71
15553,543919463,27
15556,1429679851,71
15557,1087843685,54
15560,2738441308,136
15561,1027561456,51
15562,543669800,27
15563,241795238,12
15568,644367654,32
15569,624505486,31
15572,845700113,42
15573,422963271,21
15576,3141132376,156
15577,2659282988,132
15580,644195400,32
15585,100704640,5
15588,181227109,9
15589,322361817,16
15590,60421620,3
15594,221469222,11
15595,40301062,2
15596,2295660054,114
15597,302190559,15
15598,281880842,14
15600,201311182,10
15604,100682751,5
15606,402648808,20
15607,282084896,14
15610,161086086,8
15611,261956590,13
15612,40261860,2
15614,241686860,12
15615,463441598,23
15618,302003012,15
15619,664910859,33
15620,40280610,2
15622,845834277,42
15623,705161719,35
15626,543734374,27
15627,402916128,20
15628,483145863,24
15630,201328466,10
15632,1631371835,81
15633,1652175568,82
15634,463215497,23
15635,503640367,25
15638,201310303,10
15639,1933874133,96
15640,624285074,31
15641,120902267,6
15642,503391226,25
15643,644671384,32
15646,382656825,19
15647,161175288,8
15648,100654622,5
15654,80532905,4
15660,120842316,6
15672,543736674,27
15673,382781137,19
15674,583939078,29
15675,1410319998,70
15676,765110381,38
15677,241729016,12
15680,1046814152,52
15681,40301032,2
15682,543593995,27
15683,120902878,6
15686,40262022,2
15690,785312956,39
15691,322332899,16
15692,523579678,26
15693,161203394,8
15694,624217420,31
15695,181306558,9
15698,80523716,4
15700,1973269039,98
15701,423138848,21
15704,1389466691,69
15705,161147121,8
15706,301983734,15
15708,281889811,14
15710,1268539782,63
15711,443160924,22
15712,322114360,16
15713,120903096,6
15716,261702789,13
15717,181354780,9
15720,181187663,9
15722,161048608,8
15723,60451548,3
15724,362469166,18
15726,1510094659,75
15727,846172032,42
15728,1872822713,93
15729,725141490,36
15732,603985715,30
15733,322340128,16
15736,1127598666,56
15737,523815109,26
15742,1429671055,71
15743,2034859598,101
15744,2013748459,100
15745,1591686210,79
15746,302030603,15
15747,1007245404,50
15752,563817272,28
15754,40280640,2
15755,523911142,26
15757,80582929,4
15758,805578618,40
15759,282012566,14
15760,120796235,6
15761,120884298,6
15766,241619842,12
15767,584166766,29
15770,322243944,16
15774,362425056,18
15778,866017428,43
15779,141053456,7
15784,1691487823,84
15785,725239219,36
15788,80562116,4
15789,644759504,32
15790,563754094,28
15791,161129736,8
15794,503468179,25
15795,80601636,4
15803,362642104,18
15808,140971618,7
15809,282087896,14
15812,402766538,20
15813,362668834,18
15820,1872783585,93
15821,543863096,27
15822,865987191,43
15823,282030546,14
15826,161066120,8
15827,80600460,4
15832,1348994000,67
15833,80563636,4
15836,1127533074,56
15837,221589751,11
15840,2335788556,116
15841,3002065379,149
15846,1993851098,99
15847,2175807689,108
15850,503367642,25
15851,80602460,4
15852,1147903125,57
15853,1188650792,59
15854,584069694,29
15855,140987987,7
15856,604114076,30
15857,141024360,7
15858,322196077,16
15860,1852187286,92
15861,2296549405,114
15862,644341812,32
15863,402858947,20
15864,161122960,8
15865,100751323,5
15878,543665751,27
15879,201486956,10
15882,1490249813,74
15883,2437753083,121
15890,1208171857,60
15891,967086894,48
15892,1047079770,52
15893,241747953,12
15894,1168023311,58
15895,946750649,47
15898,785443101,39
15899,785615601,39
15900,1610829250,80
15901,382859935,19
15902,1027097901,51
15904,382489165,19
15905,2015031899,100
15912,402678886,20
15913,201468888,10
15914,966419327,48
15915,402987598,20
15916,1208189847,60
15917,483541976,24
15920,986670952,49
15921,282077008,14
15926,241655815,12
15927,221651287,11
15928,1590675989,79
15929,2196105980,109
15930,684698127,34
15931,987250135,49
15932,382574278,19
15933,1027513166,51
15934,181217608,9
15935,161195033,8
15936,584067008,29
15937,886463210,44
15938,221496162,11
15939,80601232,4
15940,926327066,46
15941,523795640,26
15946,161076869,8
15948,181265547,9
15949,201438622,10
15951,463440055,23
15952,704689403,35
15953,221551958,11
15954,2960247634,147
15955,2014509120,100
15956,1127785991,56
15957,805849455,40
15958,261777714,13
15959,523837619,26
15962,120786048,6
15963,40301413,2
15964,1953459176,97
15965,1067606209,53
15970,241684995,12
15980,785263621,39
15981,906728934,45
15994,241591428,12
15995,40291324,2
16002,241670106,12
16003,745451825,37
16004,140918491,7
16005,60422703,3
16006,563829099,28
16007,1128283342,56
16008,563911142,28
16009,785660442,39
16010,1308790456,65
16011,282030410,14
16020,161047328,8
16022,483331663,24
16023,282067766,14
16024,2376180432,118
16025,1128296059,56
16031,40281834,2
16032,2315644078,115
16033,624520438,31
16038,1590596114,79
16039,282086140,14
16040,3765482228,187
16041,2155536929,107
16042,1631257186,81
16043,1390025765,69
16044,1570524539,78
16045,161147296,8
16052,724914550,36
16053,604502299,30
16056,503489210,25
16057,181353407,9
16058,40280828,2
16059,40300604,2
16060,281891367,14
16061,120846138,6
16062,80524226,4
16063,20150307,1
16064,181180427,9
16066,402759573,20
16067,80601692,4
16068,402714251,20
16069,403007278,20
16070,302056315,15
16071,362693294,18
16072,805438193,40
16073,463347453,23
16074,886099925,44
16075,745508197,37
16080,3000707567,149
16081,2679429498,133
16082,4973915367,247
16083,3545844931,176
16086,3181588610,158
16087,3545886753,176
16088,201365834,10
16089,846176040,42
16090,704859959,35
16091,201466140,10
16094,1007024052,50
16095,241787462,12
16098,825631408,41
16099,60442011,3
16104,1570504838,78
16105,1269408971,63
16110,6886568464,342
16111,8542594741,424
16124,865855247,43
16125,342463299,17
16126,523519095,26
16127,886544209,44
16128,865907115,43
16129,503647933,25
16130,201403210,10
16131,181352733,9
16132,1510440846,75
16133,1370020286,68
16134,161095270,8
16135,40281822,2
16136,443089207,22
16137,1087981692,54
16140,161124342,8
16142,20131211,1
16148,845595478,42
16149,221626823,11
16150,604220163,30
16151,1108037465,55
16152,1711671349,85
16153,1188799163,59
16154,966520739,48
16155,1390107602,69
16156,704840054,35
16157,805851627,40
16162,523576088,26
16163,282029164,14
16166,2537273889,126
16167,2538634634,126
16168,523555378,26
16169,20141201,1
16170,80523664,4
16171,362612384,18
16172,1651350770,82
16173,1853610821,92
16174,523538285,26
16175,201448541,10
16176,140964159,7
16186,1228531640,61
16187,1249206978,62
16188,140972854,7
16189,20141126,1
16190,1429679171,71
16191,463375317,23
16192,1409608406,70
16193,926728510,46
16194,1691609849,84
16195,1752818555,87
16198,281966170,14
16199,402924997,20
16202,100701963,5
16203,120885108,6
16204,281852509,14
16205,805929131,40
16206,342340091,17
16208,503455621,25
16209,1007326851,50
16212,40261953,2
16213,80583458,4
16214,301993825,15
16215,402917125,20
16216,382488902,19
16217,80600464,4
16218,201329562,10
16219,120903954,6
16224,422788479,21
16225,120884324,6
16226,1470038935,73
16227,342493835,17
16230,523594039,26
16231,1349847373,67
16236,563780059,28
16237,302191648,15
16238,140974137,7
16239,342511649,17
16242,5094517439,253
