avg_s,mon_count_s,mon_sum,stu_id
4.149824561,228,946.16,19169
3.85502994,501,1931.37,19170
3.200899183,734,2349.46,19171
3.963514377,626,2481.16,19172
4.364581006,358,1562.52,19173
2.827249576,589,1665.25,19174
2.362061856,582,1374.72,19175
3.090763359,524,1619.56,19176
2.818654867,565,1592.54,19177
2.980820793,731,2178.98,19178
2.948904824,767,2261.81,19179
4.84921371,992,4810.42,19180
5.433581731,832,4520.74,19181
3.541351351,777,2751.63,19182
4.840776699,206,997.2,19183
4.151694444,720,2989.22,19186
3.967535211,568,2253.56,19187
5.255582656,369,1939.31,19190
9.258181818,165,1527.6,19191
5.297432099,810,4290.92,19194
5.820948905,959,5582.29,19195
3.776107091,691,2609.29,19196
4.599609508,589,2709.17,19197
5.011635884,379,1899.41,19198
6.955515152,165,1147.66,19199
4.067793103,580,2359.32,19200
4.817871674,639,3078.62,19201
3.967061469,667,2646.03,19202
5.589430894,492,2750,19203
4.179546875,640,2674.91,19204
5.441467662,402,2187.47,19205
4.626459459,740,3423.58,19212
5.678908795,614,3486.85,19213
4.353834951,618,2690.67,19214
3.909516807,476,1860.93,19215
4.036219136,648,2615.47,19218
4.532287582,612,2773.76,19219
3.152330827,532,1677.04,19220
4.919504505,222,1092.13,19221
3.085778961,751,2317.42,19224
3.632545757,601,2183.16,19225
2.760477987,795,2194.58,19228
2.805846614,1004,2817.07,19229
3.263439153,378,1233.58,19230
3.430472727,275,943.38,19231
3.603881188,505,1819.96,19232
3.968034076,763,3027.61,19233
2.668091603,524,1398.08,19234
2.664076577,444,1182.85,19235
4.20956912,557,2344.73,19236
5.442916667,672,3657.64,19237
5.40462069,290,1567.34,19238
4.802027027,518,2487.45,19239
3.797174231,683,2593.47,19240
6.42919708,274,1761.6,19241
5.241788491,643,3370.47,19242
5.729016787,417,2389,19243
3.418599034,621,2122.95,19246
3.917723577,369,1445.64,19247
5.791042403,566,3277.73,19248
6.763934426,122,825.2,19249
3.625073892,609,2207.67,19250
4.755387597,516,2453.78,19251
4.959434343,495,2454.92,19252
6.040842491,273,1649.15,19253
3.640311927,545,1983.97,19258
3.805319149,282,1073.1,19259
4.058379052,401,1627.41,19260
5.3125,212,1126.25,19261
4.003668831,616,2466.26,19262
5.14065,400,2056.26,19263
4.393737705,305,1340.09,19264
4.55583815,173,788.16,19265
4.121143411,516,2126.51,19266
5.335696721,732,3905.73,19267
4.109946237,744,3057.8,19272
5.021471173,503,2525.8,19273
3.077575758,759,2335.88,19274
4.645382775,418,1941.77,19275
4.794427313,454,2176.67,19276
5.903828306,431,2544.55,19277
3.643586498,711,2590.59,19282
4.302753906,512,2203.01,19283
3.56947121,851,3037.62,19288
4.356552538,847,3690,19289
4.026980273,659,2653.78,19290
4.242748538,855,3627.55,19291
3.686923077,585,2156.85,19292
4.650246637,446,2074.01,19293
3.556877133,586,2084.33,19296
4.182410901,477,1995.01,19297
4.707116935,496,2334.73,19298
6.562386364,176,1154.98,19299
4.970745921,429,2132.45,19300
5.314319527,169,898.12,19301
3.244772727,1056,3426.48,19306
3.429968421,950,3258.47,19307
4.610566038,1007,4642.84,19308
3.867414501,731,2827.08,19309
3.512835821,536,1882.88,19310
4.081407035,199,812.2,19311
2.97140325,677,2011.64,19312
3.997507418,337,1347.16,19313
2.260825959,678,1532.84,19314
2.737948718,117,320.34,19315
3.397258486,383,1301.15,19316
5.704968153,157,895.68,19317
4.133312263,791,3269.45,19318
3.751977492,622,2333.73,19319
3.192481297,802,2560.37,19322
3.337044118,680,2269.19,19323
4.185163636,550,2301.84,19326
5.666032609,552,3127.65,19327
5.015802469,729,3656.52,19328
4.375,20,87.5,19329
3.464190317,599,2075.05,19334
4.18407563,714,2987.43,19335
4.089897611,293,1198.34,19336
4.33716763,173,750.33,19337
1.971793785,708,1396.03,19338
2.711826196,794,2153.19,19339
4.125449102,501,2066.85,19340
3.722318393,647,2408.34,19341
3.919135447,694,2719.88,19342
4.391377709,646,2836.83,19343
3.718103093,485,1803.28,19346
4.421273666,581,2568.76,19347
3.904845735,551,2151.57,19348
3.671117117,555,2037.47,19349
3.754776423,492,1847.35,19354
4.9621875,224,1111.53,19355
4.326482213,759,3283.8,19360
4.371292835,642,2806.37,19361
5.061971831,781,3953.4,19362
6.42072973,370,2375.67,19363
5.9326534,603,3577.39,19366
6.474421416,579,3748.69,19367
3.18845655,771,2458.3,19368
4.877118156,347,1692.36,19369
5.431945289,329,1787.11,19372
5.120069606,431,2206.75,19373
3.284726563,768,2522.67,19374
4.685432596,497,2328.66,19375
4.049907236,539,2182.9,19376
4.961363636,484,2401.3,19377
3.702464589,706,2613.94,19380
4.53459893,561,2543.91,19381
4.052903226,837,3392.28,19382
4.359709302,516,2249.61,19383
3.117451253,718,2238.33,19384
3.632990196,612,2223.39,19385
3.592461322,711,2554.24,19386
4.298748436,799,3434.7,19387
3.613461538,780,2818.5,19388
4.784673913,460,2200.95,19389
3.079187817,788,2426.4,19390
4.156947674,344,1429.99,19391
5.106494413,716,3656.25,19392
5.831346801,297,1731.91,19393
4.310847953,684,2948.62,19394
5.61527027,370,2077.65,19395
3.112764787,727,2262.98,19396
3.716019231,520,1932.33,19397
3.105042424,825,2561.66,19398
2.94929771,655,1931.79,19399
3.579642302,643,2301.71,19400
3.307453184,534,1766.18,19401
3.58665362,511,1832.78,19402
3.184468085,564,1796.04,19403
4.412243976,664,2929.73,19404
4.184241071,448,1874.54,19405
3.839566667,600,2303.74,19406
3.388648233,651,2206.01,19407
4.235716535,635,2689.68,19408
4.508333333,390,1758.25,19409
4.498576329,583,2622.67,19410
5.432903226,341,1852.62,19411
2.619915663,830,2174.53,19412
2.917412354,599,1747.53,19413
3.186678571,840,2676.81,19414
4.0035875,800,3202.87,19415
2.996386688,631,1890.72,19416
2.907334526,559,1625.2,19417
4.437651515,660,2928.85,19424
4.474619423,381,1704.83,19425
2.732170051,788,2152.95,19430
3.13297479,595,1864.12,19431
4.493293886,507,2278.1,19432
4.792283333,600,2875.37,19433
3.518424437,622,2188.46,19434
3.72621787,817,3044.32,19435
3.418141762,522,1784.27,19438
3.92665272,717,2815.41,19439
4.501616,625,2813.51,19440
4.502577778,675,3039.24,19441
3.550047022,638,2264.93,19442
4.06281106,434,1763.26,19443
2.561384409,744,1905.67,19452
3.182911184,608,1935.21,19453
2.605602837,564,1469.56,19456
2.895687831,756,2189.14,19457
4.76220765,915,4357.42,19460
5.982393617,564,3374.07,19461
4.539765957,470,2133.69,19462
5.136476684,193,991.34,19463
3.208192568,592,1899.25,19464
3.393617021,705,2392.5,19465
5.505905325,845,4652.49,19466
5.05808399,762,3854.26,19467
4.441516129,620,2753.74,19472
3.841682785,517,1986.15,19473
5.929610136,513,3041.89,19474
5.338981938,609,3251.44,19475
4.964885127,827,4105.96,19478
4.854448399,843,4092.3,19479
2.415147783,812,1961.1,19482
2.370083632,837,1983.76,19483
4.70766537,257,1209.87,19486
3.916034913,401,1570.33,19487
3.185679904,831,2647.3,19488
4.067246377,483,1964.48,19489
5.743753846,650,3733.44,19490
5.287568389,658,3479.22,19491
5.91105644,691,4084.54,19494
5.286680328,488,2579.9,19495
3.692553191,611,2256.15,19496
4.170431373,765,3190.38,19497
4.149652174,690,2863.26,19498
4.133622449,588,2430.57,19499
4.402428884,457,2011.91,19500
3.962435065,308,1220.43,19501
5.360111111,270,1447.23,19502
5.566475196,383,2131.96,19503
5.290831354,421,2227.44,19506
4.91270903,299,1468.9,19507
4.317231467,661,2853.69,19508
5.212615101,543,2830.45,19509
4.278481613,843,3606.76,19510
3.844569961,779,2994.92,19511
5.29090106,566,2994.65,19512
6.268186047,430,2695.32,19513
2.56059375,640,1638.78,19516
2.068704156,818,1692.2,19517
5.045936795,443,2235.35,19520
5.7634714,507,2922.08,19521
5.503100159,629,3461.45,19522
6.527904624,692,4517.31,19523
4.665265018,566,2640.54,19524
4.777668394,772,3688.36,19525
3.442323838,667,2296.03,19530
2.830466392,729,2063.41,19531
4.948533724,682,3374.9,19532
5.131574074,864,4433.68,19533
3.931261872,737,2897.34,19534
4.248723022,556,2362.29,19535
2.689023622,635,1707.53,19538
2.844059406,505,1436.25,19539
2.639781931,642,1694.74,19540
3.62821718,617,2238.61,19541
5.854934783,460,2693.27,19544
6.768693009,329,2226.9,19545
4.492819615,571,2565.4,19546
5.503439364,503,2768.23,19547
3.773522459,423,1596.2,19548
4.562951542,227,1035.79,19549
5.669589744,390,2211.14,19550
5.924324324,74,438.4,19551
3.85893617,517,1995.07,19552
4.148779343,426,1767.38,19553
4.62283105,657,3037.2,19558
5.274651163,645,3402.15,19559
5.08537234,564,2868.15,19560
4.423865979,388,1716.46,19561
6.198464819,469,2907.08,19562
7.699315068,292,2248.2,19563
6.302233202,506,3188.93,19564
6.502106918,318,2067.67,19565
3.253082011,756,2459.33,19566
3.716522491,578,2148.15,19567
4.380226131,398,1743.33,19568
4.573656958,309,1413.26,19569
5.080524642,629,3195.65,19570
5.130456989,372,1908.53,19571
4.900086957,690,3381.06,19572
5.444828151,611,3326.79,19573
4.05519802,606,2457.45,19574
4.501261261,666,2997.84,19575
4.205037594,399,1677.81,19582
4.237288136,118,500,19583
3.760630372,698,2624.92,19584
3.330033058,605,2014.67,19585
5.307811765,850,4511.64,19586
6.409798658,596,3820.24,19587
4.214257813,512,2157.7,19588
5.239677419,217,1137.01,19589
4.311699605,506,2181.72,19590
4.499819495,277,1246.45,19591
3.920816733,502,1968.25,19592
5.020454545,374,1877.65,19593
3.890217786,551,2143.51,19596
3.555839112,721,2563.76,19597
3.728721264,696,2595.19,19598
3.877237937,601,2330.22,19599
4.403933589,783,3448.28,19600
5.192854938,648,3364.97,19601
3.940594679,639,2518.04,19602
3.808592814,334,1272.07,19603
1.764856459,836,1475.42,19606
1.716843818,922,1582.93,19607
4.516836028,433,1955.79,19608
3.675775862,464,1705.56,19609
5.203366013,306,1592.23,19616
4.862615385,65,316.07,19617
5.436086957,598,3250.78,19620
6.097544643,448,2731.7,19621
6.138322981,322,1976.54,19624
5.773965517,290,1674.45,19625
5.086693548,620,3153.75,19626
3.867451791,726,2807.77,19627
4.238141762,522,2212.31,19628
3.929051383,506,1988.1,19629
3.7942723,639,2424.54,19630
5.326425121,414,2205.14,19631
4.131037277,617,2548.85,19632
3.51756962,790,2778.88,19633
4.396685473,709,3117.25,19636
6.159560185,432,2660.93,19637
4.641216216,148,686.9,19642
4.918588589,333,1637.89,19643
2.779333333,30,83.38,19644
3.765466817,889,3347.5,19646
4.408190255,431,1899.93,19647
5.009122085,729,3651.65,19648
6.083858921,241,1466.21,19649
4.22521542,882,3726.64,19650
4.753060649,709,3369.92,19651
3.787624378,804,3045.25,19652
3.047101631,797,2428.54,19653
4.215782178,505,2128.97,19654
3.480630631,222,772.7,19655
3.657361702,705,2578.44,19656
3.261879937,633,2064.77,19657
3.963618421,456,1807.41,19658
3.87280303,396,1533.63,19659
5.808391608,143,830.6,19660
4.237974684,79,334.8,19661
4.034417178,489,1972.83,19668
4.013079417,617,2476.07,19669
3.987584098,327,1303.94,19670
4.075534759,374,1524.25,19671
3.595425532,470,1689.85,19672
3.612102804,642,2318.97,19673
2.198422131,488,1072.83,19674
2.772671233,584,1619.24,19675
4.328717201,686,2969.5,19676
5.726847826,368,2107.48,19677
3.537592339,731,2585.98,19678
3.712322835,508,1885.86,19679
4.928475336,446,2198.1,19680
5.318516484,182,967.97,19681
4.777775735,544,2599.11,19682
4.413537736,212,935.67,19683
3.656922111,796,2910.91,19688
3.940223167,941,3707.75,19689
5.54373494,332,1840.52,19690
5.866666667,168,985.6,19691
5.993213429,417,2499.17,19692
6.293940678,236,1485.37,19693
4.056024096,498,2019.9,19694
5.905988201,339,2002.13,19695
3.460871632,631,2183.81,19696
4.02376947,642,2583.26,19697
3.823468013,594,2271.14,19698
4.624645669,254,1174.66,19699
3.3246,550,1828.53,19700
5.697068966,232,1321.72,19701
4.593823529,952,4373.32,19702
4.721713996,986,4655.61,19703
4.158619048,630,2619.93,19704
3.979115756,622,2475.01,19705
5.037524038,832,4191.22,19706
5.371576507,647,3475.41,19707
4.63561553,1056,4895.21,19708
4.602576867,683,3143.56,19709
5.253370253,632,3320.13,19710
6.082658228,474,2883.18,19711
4.362330623,369,1609.7,19712
4.84167382,233,1128.11,19713
3.368994709,567,1910.22,19714
3.266745843,421,1375.3,19715
4.91043956,546,2681.1,19716
4.311951754,456,1966.25,19717
5.003131462,677,3387.12,19718
4.651655481,447,2079.29,19719
4.770763547,406,1936.93,19722
4.737344064,497,2354.46,19723
3.669100592,845,3100.39,19724
4.060250391,639,2594.5,19725
3.702065972,576,2132.39,19728
3.622580645,589,2133.7,19729
4.756677909,593,2820.71,19730
3.973361823,351,1394.65,19731
5.443958603,773,4208.18,19736
5.882386555,595,3500.02,19737
6.413377358,530,3399.09,19738
6.599166667,360,2375.7,19739
4.901120907,794,3891.49,19740
5.579903047,722,4028.69,19741
3.460456674,854,2955.23,19742
4.660232558,387,1803.51,19743
3.468337662,385,1335.31,19744
3.225810811,518,1670.97,19745
4.945104895,715,3535.75,19748
4.647147708,589,2737.17,19749
3.946983871,620,2447.13,19750
3.885406977,516,2004.87,19751
4.261718539,739,3149.41,19752
5.777910156,512,2958.29,19753
3.94319788,566,2231.85,19758
4.909471947,303,1487.57,19759
3.888382353,680,2644.1,19760
4.49423676,321,1442.65,19761
3.742833676,487,1822.76,19762
4.331346154,364,1576.61,19763
4.009597701,522,2093.01,19764
3.939028213,319,1256.55,19765
6.355406504,492,3126.86,19766
5.93077187,583,3457.64,19767
4.03029304,546,2200.54,19768
5.283710145,345,1822.88,19769
3.544560907,353,1251.23,19770
3.564721724,557,1985.55,19771
3.654191304,575,2101.16,19772
3.346577465,710,2376.07,19773
5.305341131,513,2721.64,19778
6.202339181,342,2121.2,19779
5.095788382,482,2456.17,19780
5.869411765,289,1696.26,19781
4.46986413,368,1644.91,19786
6.176113208,265,1636.67,19787
3.645805556,360,1312.49,19788
3.873888889,468,1812.98,19789
3.702084871,542,2006.53,19790
4.700104348,575,2702.56,19791
4.648616071,672,3123.87,19794
5.35333713,878,4700.23,19795
5.50061828,372,2046.23,19796
4.626330532,357,1651.6,19797
3.871666667,714,2764.37,19798
5.034814815,540,2718.8,19799
6.719117647,306,2056.05,19800
5.161636829,391,2018.2,19801
4.593717791,815,3743.88,19802
4.747977387,796,3779.39,19803
6.283917526,194,1219.08,19804
7.233462898,283,2047.07,19805
6.830925926,270,1844.35,19806
7.976056338,142,1132.6,19807
5.444626866,268,1459.16,19808
6.07,335,2033.45,19809
4.054504021,373,1512.33,19812
4.388326848,257,1127.8,19813
3.892220421,617,2401.5,19818
3.445597015,402,1385.13,19819
3.4844294,517,1801.45,19822
4.063402418,579,2352.71,19823
8.40752907,344,2892.19,19830
9.607759336,241,2315.47,19831
4.718875,720,3397.59,19832
4.205316206,1012,4255.78,19833
4.510936819,459,2070.52,19834
4.471792453,424,1896.04,19835
3.150426716,539,1698.08,19836
3.047978437,371,1130.8,19837
4.356046512,473,2060.41,19838
4.347058824,289,1256.3,19839
3.540035524,563,1993.04,19840
2.900981595,652,1891.44,19841
4.180970996,793,3315.51,19842
4.427350427,351,1554,19843
3.525565863,539,1900.28,19844
3.782069971,343,1297.25,19845
3.932950076,661,2599.68,19846
4.903443983,241,1181.73,19847
4.922809917,121,595.66,19848
4.048072289,166,671.98,19849
3.787770115,435,1647.68,19850
3.815437956,274,1045.43,19851
3.63062963,540,1960.54,19852
3.702920696,517,1914.41,19853
3.55620743,646,2297.31,19854
3.450453608,485,1673.47,19855
3.532852984,687,2427.07,19856
4.086938111,307,1254.69,19857
3.011337684,613,1845.95,19860
3.489290323,465,1622.52,19861
2.888262911,426,1230.4,19862
3.330615034,439,1462.14,19863
3.530169133,473,1669.77,19864
3.656842105,304,1111.68,19865
5.817272727,418,2431.62,19866
6.791196581,234,1589.14,19867
5.468128492,358,1957.59,19868
7.542422907,227,1712.13,19869
5.004121212,495,2477.04,19870
5.061532567,261,1321.06,19871
5.02458221,371,1864.12,19874
4.970501253,399,1983.23,19875
4.618429752,363,1676.49,19878
4.715117057,299,1409.82,19879
4.744009547,419,1987.74,19886
3.972169197,461,1831.17,19887
2.979581395,645,1921.83,19888
3.469886792,530,1839.04,19889
3.739942363,694,2595.52,19892
4.024809741,657,2644.3,19893
3.636347403,616,2239.99,19894
4.219978587,467,1970.73,19895
4.618946429,560,2586.61,19898
4.342909091,385,1672.02,19899
4.051786372,543,2200.12,19902
3.755507246,552,2073.04,19903
4.644654472,492,2285.17,19904
5.016781609,261,1309.38,19905
3.397544803,558,1895.83,19906
3.768037037,540,2034.74,19907
6.105809524,315,1923.33,19908
5.044237288,177,892.83,19909
2.897086743,611,1770.12,19910
3.715082645,242,899.05,19911
4.849825243,515,2497.66,19914
5.990677419,310,1857.11,19915
5.448857143,210,1144.26,19916
8.133333333,12,97.6,19917
3.612379642,727,2626.2,19918
4.788072289,249,1192.23,19919
4.065512195,410,1666.86,19924
4.821875,320,1543,19925
2.818555556,540,1522.02,19926
2.901232558,430,1247.53,19927
5.61892562,363,2039.67,19930
5.955317073,205,1220.84,19931
7.408695652,115,852,19932
7.554927536,138,1042.58,19933
4.53104034,471,2134.12,19934
5.185276382,398,2063.74,19935
3.146198704,463,1456.69,19936
4.106126316,475,1950.41,19937
3.636838407,427,1552.93,19940
4.531605263,380,1722.01,19941
4.210154242,389,1637.75,19944
4.240782609,230,975.38,19945
4.160560345,464,1930.5,19946
3.958673647,573,2268.32,19947
5.426566524,466,2528.78,19948
4.962744283,481,2387.08,19949
3.358922717,427,1434.26,19950
3.805977654,358,1362.54,19951
3.322633181,657,2182.97,19952
3.234288052,611,1976.15,19953
3.459358108,592,2047.94,19954
3.429756888,617,2116.16,19955
3.913995272,423,1655.62,19960
4.090303867,362,1480.69,19961
3.765764463,484,1822.63,19962
3.688050847,472,1740.76,19963
5.315913371,531,2822.75,19966
8.503373494,166,1411.56,19967
4.711879699,532,2506.72,19968
5.672019231,208,1179.78,19969
5.504175492,661,3638.26,19970
4.75264095,674,3203.28,19971
5.473529412,374,2047.1,19974
5.62626506,249,1400.94,19975
4.975907591,606,3015.4,19976
4.560778947,475,2166.37,19977
4.840492958,426,2062.05,19978
4.434829396,381,1689.67,19979
4.921192661,545,2682.05,19980
4.490113269,618,2774.89,19981
4.56893617,470,2147.4,19982
5.621237624,202,1135.49,19983
4.474031008,516,2308.6,19986
4.999755501,409,2044.9,19987
2.851722222,360,1026.62,19988
2.730823045,243,663.59,19989
3.470873016,756,2623.98,19990
2.879399333,899,2588.58,19991
4.067380952,378,1537.47,19992
3.517062315,337,1185.25,19993
4.023281938,454,1826.57,19994
3.448086957,460,1586.12,19995
4.202718631,526,2210.63,20008
5.216091954,435,2269,20009
3.265254902,510,1665.28,20010
4.065813492,504,2049.17,20011
2.91494302,702,2046.29,20014
3.295648755,763,2514.58,20015
3.691520343,467,1723.94,20018
4.080489691,388,1583.23,20019
3.243776908,511,1657.57,20020
3.459439252,428,1480.64,20021
2.330842391,368,857.75,20022
1.978439024,410,811.16,20023
2.107444444,900,1896.7,20024
3.3316,800,2665.28,20025
4.256911142,709,3018.15,20026
3.992917847,353,1409.5,20027
3.212164074,707,2271,20030
3.083017544,855,2635.98,20031
3.365776805,457,1538.16,20032
2.930273109,476,1394.81,20033
6.309897611,293,1848.8,20034
5.464742268,194,1060.16,20035
4.374085213,399,1745.26,20036
4.134059701,335,1384.91,20037
2.179897843,881,1920.49,20038
2.797595773,757,2117.78,20039
4.052028754,626,2536.57,20040
4.239185668,307,1301.43,20041
4.550349345,458,2084.06,20042
3.538146718,259,916.38,20043
7.760578512,121,939.03,20044
6.480927835,97,628.65,20045
3.681067323,609,2241.77,20046
4.073869464,429,1747.69,20047
3.737901235,648,2422.16,20060
3.902571429,315,1229.31,20061
4.599035639,477,2193.74,20062
3.893007335,409,1592.24,20063
2.804267956,724,2030.29,20064
2.796260623,706,1974.16,20065
4.939467593,432,2133.85,20068
4.492507553,331,1487.02,20069
4.060505051,495,2009.95,20072
5.265802469,243,1279.59,20073
3.398278261,575,1954.01,20074
3.068112745,408,1251.79,20075
4.037075306,571,2305.17,20078
3.865766017,359,1387.81,20079
3.807216117,546,2078.74,20080
4.479220339,295,1321.37,20081
4.451335013,397,1767.18,20082
4.289582577,551,2363.56,20083
4.065823755,522,2122.36,20084
5.770792453,265,1529.26,20085
3.598814815,405,1457.52,20086
3.711057269,454,1684.82,20087
3.483727273,660,2299.26,20088
3.952114695,558,2205.28,20089
3.492268519,432,1508.66,20092
3.973076923,403,1601.15,20093
4.70483871,341,1604.35,20094
5.369375,272,1460.47,20095
3.30972973,555,1836.9,20096
2.504419355,310,776.37,20097
4.695131965,341,1601.04,20100
4.145427729,339,1405.3,20101
4.851677419,465,2256.03,20102
4.797549407,253,1213.78,20103
4.068270833,480,1952.77,20104
4.256879699,532,2264.66,20105
4.480395604,455,2038.58,20112
4.381410256,390,1708.75,20113
4.145789474,494,2048.02,20116
4.868738404,539,2624.25,20117
4.048055046,545,2206.19,20118
3.890761155,381,1482.38,20119
3.785271566,939,3554.37,20120
3.785551537,553,2093.41,20121
4.947893639,959,4745.03,20124
4.897648099,1131,5539.24,20125
4.163994334,353,1469.89,20126
2.944875,400,1177.95,20127
2.294637168,565,1296.47,20128
2.951837748,604,1782.91,20129
4.125529623,557,2297.92,20130
3.839111111,495,1900.36,20131
3.620926518,626,2266.7,20132
3.612759857,558,2015.92,20133
3.670782726,741,2720.05,20134
3.218298397,811,2610.04,20135
3.21458221,371,1192.61,20136
2.686261128,337,905.27,20137
3.786620112,358,1355.61,20138
4.287367257,452,1937.89,20139
3.661041949,739,2705.51,20140
3.28776178,764,2511.85,20141
3.91238961,385,1506.27,20144
2.876763848,343,986.73,20145
3.488432268,657,2291.9,20146
4.018798186,441,1772.29,20147
3.8825,556,2158.67,20148
3.570125313,399,1424.48,20149
3.082666667,480,1479.68,20150
3.047295597,318,969.04,20151
2.571978466,743,1910.98,20152
2.839446154,650,1845.64,20153
3.061150855,643,1968.32,20154
2.836359918,489,1386.98,20155
4.428568019,419,1855.57,20156
4.677709091,275,1286.37,20157
2.664114688,994,2648.13,20162
2.401755515,1088,2613.11,20163
3.808063624,723,2753.23,20164
4.013525046,539,2163.29,20165
2.824975962,832,2350.38,20172
2.463866856,706,1739.49,20173
4.104855403,657,2696.89,20174
3.462582973,693,2399.57,20175
3.869057692,520,2011.91,20176
4.927358491,318,1566.9,20177
3.743982808,698,2613.3,20178
3.404551181,635,2161.89,20179
4.613387978,183,844.25,20180
4.051374269,342,1385.57,20181
2.950857988,676,1994.78,20182
2.95186551,461,1360.81,20183
3.937644068,590,2323.21,20184
4.156866267,501,2082.59,20185
4.92457189,619,3048.31,20186
5.167395833,384,1984.28,20187
3.340719794,389,1299.54,20194
4.760505051,198,942.58,20195
3.935963964,555,2184.46,20198
3.899122807,456,1778,20199
3.251960461,607,1973.94,20200
3.51154717,530,1861.12,20201
5.248697674,215,1128.47,20204
4.519734848,264,1193.21,20205
6.459793814,388,2506.4,20206
4.873185185,405,1973.64,20207
4.786611765,425,2034.31,20208
6.172841727,278,1716.05,20209
5.059727463,477,2413.49,20210
5.23840678,295,1545.33,20211
3.996898496,532,2126.35,20212
4.068666667,345,1403.69,20213
2.559226804,388,992.98,20214
2.741932115,383,1050.16,20215
3.552376761,568,2017.75,20216
3.499592476,638,2232.74,20217
2.236955128,624,1395.86,20222
3.067444444,540,1656.42,20223
3.452962963,675,2330.75,20224
3.992830769,325,1297.67,20225
2.400386643,569,1365.82,20226
2.861580087,462,1322.05,20227
3.278785047,749,2455.81,20228
3.887635575,461,1792.2,20229
3.559357496,607,2160.53,20230
3.811645885,401,1528.47,20231
3.938965517,522,2056.14,20232
3.516537718,517,1818.05,20233
3.299387755,686,2263.38,20234
3.177146814,361,1146.95,20235
3.067752613,574,1760.89,20236
3.006431298,524,1575.37,20237
2.565920245,652,1672.98,20238
2.840178862,615,1746.71,20239
4.083982558,688,2809.78,20240
4.155948435,543,2256.68,20241
4.595426087,575,2642.37,20244
4.500072639,413,1858.53,20245
3.06514245,702,2151.73,20246
3.349379845,516,1728.28,20247
2.430873563,435,1057.43,20248
3.201506352,551,1764.03,20249
3.524872232,587,2069.1,20252
3.523787129,404,1423.61,20253
3.29137415,735,2419.16,20256
3.386690998,411,1391.93,20257
3.584074074,459,1645.09,20258
2.92221978,455,1329.61,20259
2.067124088,685,1415.98,20260
2.072087186,757,1568.57,20261
3.444013841,578,1990.64,20262
4.079026764,411,1676.48,20263
4.073560606,528,2150.84,20264
4.169126638,458,1909.46,20265
3.315268199,522,1730.57,20266
3.540566667,600,2124.34,20267
3.600826873,774,2787.04,20268
4.796474443,763,3659.71,20269
3.921294821,502,1968.49,20270
4.125502555,587,2421.67,20271
3.307038123,682,2255.4,20274
3.85452381,546,2104.57,20275
4.193629518,664,2784.57,20278
4.709161074,298,1403.33,20279
4.585585831,367,1682.91,20282
4.114576271,295,1213.8,20283
4.80097619,420,2016.41,20286
5.231631068,515,2694.29,20287
5.466898734,158,863.77,20290
3.744696486,313,1172.09,20291
4.730851064,611,2890.55,20292
4.857912621,618,3002.19,20293
3.500818966,464,1624.38,20298
3.541471774,496,1756.57,20299
3.140800821,487,1529.57,20300
3.952961609,547,2162.27,20301
3.268264249,386,1261.55,20308
4.304590747,562,2419.18,20309
3.147158082,563,1771.85,20312
3.084154818,633,1952.27,20313
4.086114082,561,2292.31,20314
2.842386792,1060,3012.93,20315
3.946917808,438,1728.75,20316
4.244556355,417,1769.98,20317
2.694034188,585,1576.01,20320
2.153069307,909,1957.14,20321
3.03122449,441,1336.77,20322
3.752228797,507,1902.38,20323
6.1,5,30.5,20339
4.82,5,24.1,20341
3.8,6,22.8,20345
8.2,1,8.2,20347
5.360695825,503,2696.43,20354
4.897935484,775,3795.9,20355
3.083002481,806,2484.9,20356
3.493478261,667,2330.15,20357
4.475226782,463,2072.03,20360
4.417473201,653,2884.61,20361
4.908034993,743,3646.67,20362
5.925897436,273,1617.77,20363
3.859910979,674,2601.58,20364
3.95147016,687,2714.66,20365
3.83896,500,1919.48,20366
4.896401674,239,1170.24,20367
3.624603581,782,2834.44,20368
3.56802439,820,2925.78,20369
5.405367647,544,2940.52,20370
4.007957958,333,1334.65,20371
4.135199063,427,1765.73,20376
5.631822222,225,1267.16,20377
4.213181189,723,3046.13,20378
3.821650619,727,2778.34,20379
4.61942623,488,2254.28,20380
4.585246212,528,2421.01,20381
5.133489305,748,3839.85,20384
4.265366162,792,3378.17,20385
4.160930979,623,2592.26,20386
4.66,545,2539.7,20387
3.034822581,620,1881.59,20388
3.487440678,590,2057.59,20389
3.245308848,599,1943.94,20390
4.068717201,343,1395.57,20391
3.629330484,702,2547.79,20392
4.226187683,341,1441.13,20393
3.302765273,622,2054.32,20394
4.886804511,266,1299.89,20395
3.003710938,512,1537.9,20396
3.471358025,405,1405.9,20397
2.495878468,757,1889.38,20400
2.272416851,451,1024.86,20401
3.938116438,584,2299.86,20402
3.915590278,576,2255.38,20403
4.489188482,764,3429.74,20404
4.116866883,616,2535.99,20405
3.464293333,750,2598.22,20406
3.175559701,804,2553.15,20407
4.470916399,622,2780.91,20410
4.166393189,646,2691.49,20411
4.036123128,601,2425.71,20414
4.3609375,352,1535.05,20415
4.651953255,599,2786.52,20416
4.568619824,797,3641.19,20417
3.352789474,760,2548.12,20418
3.464984615,650,2252.24,20419
4.078639826,919,3748.27,20422
4.9715727,674,3350.84,20423
2.79628866,776,2169.92,20424
4.006500778,643,2576.18,20425
3.991860759,790,3153.57,20426
4.463505311,659,2941.45,20427
5.548598131,749,4155.9,20428
4.658594705,982,4574.74,20429
