stu_id,dep,top,top_
14238,5,729,26.27027027
14239,5,730,26.30630631
14252,5,743,26.77477477
14253,5,744,26.81081081
14276,5,767,27.63963964
14277,5,768,27.67567568
14290,5,781,28.14414414
14291,5,782,28.18018018
14292,5,783,28.21621622
14293,5,784,28.25225225
14296,5,787,28.36036036
14297,5,788,28.3963964
14298,5,789,28.43243243
14299,5,790,28.46846847
14300,5,791,28.5045045
14301,5,792,28.54054054
14304,16,125,30.94059406
14305,16,126,31.18811881
14310,5,799,28.79279279
14311,5,800,28.82882883
14314,5,803,28.93693694
14315,5,804,28.97297297
14318,5,807,29.08108108
14319,5,808,29.11711712
14320,5,809,29.15315315
14321,5,810,29.18918919
14324,5,813,29.2972973
14325,5,814,29.33333333
14340,5,829,29.87387387
14341,5,830,29.90990991
14346,5,835,30.09009009
14347,5,836,30.12612613
14350,5,839,30.23423423
14351,5,840,30.27027027
14360,5,849,30.59459459
14361,5,850,30.63063063
14362,5,851,30.66666667
14363,5,852,30.7027027
14372,5,861,31.02702703
14373,5,862,31.06306306
14376,5,865,31.17117117
14377,5,866,31.20720721
14382,5,871,31.38738739
14383,5,872,31.42342342
14384,5,873,31.45945946
14385,5,874,31.4954955
14386,5,875,31.53153153
14387,5,876,31.56756757
14398,5,887,31.96396396
14399,5,888,32
14400,5,889,32.03603604
14401,5,890,32.07207207
14414,5,901,32.46846847
14415,5,902,32.5045045
14420,5,907,32.68468468
14421,5,908,32.72072072
14422,5,909,32.75675676
14423,5,910,32.79279279
14428,5,915,32.97297297
14429,5,916,33.00900901
14446,5,933,33.62162162
14447,5,934,33.65765766
14448,5,935,33.69369369
14449,5,936,33.72972973
14452,5,939,33.83783784
14453,5,940,33.87387387
14454,5,941,33.90990991
14455,5,942,33.94594595
14460,5,947,34.12612613
14461,5,948,34.16216216
14466,5,953,34.34234234
14467,5,954,34.37837838
14470,5,957,34.48648649
14471,5,958,34.52252252
14486,5,973,35.06306306
14487,5,974,35.0990991
14492,5,979,35.27927928
14493,5,980,35.31531532
14494,5,981,35.35135135
14495,5,982,35.38738739
14496,5,983,35.42342342
14497,5,984,35.45945946
14498,5,985,35.4954955
14499,5,986,35.53153153
14500,5,987,35.56756757
14501,5,988,35.6036036
14502,5,989,35.63963964
14503,5,990,35.67567568
14506,5,991,35.71171171
14507,5,992,35.74774775
14508,5,993,35.78378378
14509,5,994,35.81981982
14510,5,995,35.85585586
14511,5,996,35.89189189
14512,5,997,35.92792793
14513,5,998,35.96396396
14516,5,1001,36.07207207
14517,5,1002,36.10810811
14522,5,1007,36.28828829
14523,5,1008,36.32432432
14528,5,1013,36.5045045
14529,5,1014,36.54054054
14532,5,1017,36.64864865
14533,5,1018,36.68468468
14534,5,1019,36.72072072
14535,5,1020,36.75675676
14536,5,1021,36.79279279
14537,5,1022,36.82882883
14538,5,1023,36.86486486
14539,5,1024,36.9009009
14552,5,1037,37.36936937
14553,5,1038,37.40540541
14554,5,1039,37.44144144
14555,5,1040,37.47747748
14556,5,1041,37.51351351
14557,5,1042,37.54954955
14558,5,1043,37.58558559
14559,5,1044,37.62162162
14560,5,1045,37.65765766
14561,5,1046,37.69369369
14564,5,1049,37.8018018
14565,5,1050,37.83783784
14566,5,1051,37.87387387
14567,5,1052,37.90990991
14572,9,1125,38.35663144
14573,9,1126,38.39072622
14582,5,1065,38.37837838
14583,5,1066,38.41441441
14584,5,1067,38.45045045
14585,5,1068,38.48648649
14588,5,1071,38.59459459
14589,5,1072,38.63063063
14602,5,1085,39.0990991
14603,5,1086,39.13513514
14606,5,1089,39.24324324
14607,5,1090,39.27927928
14612,5,1095,39.45945946
14613,5,1096,39.4954955
14618,5,1101,39.67567568
14619,5,1102,39.71171171
14620,5,1103,39.74774775
14621,5,1104,39.78378378
14630,5,1111,40.03603604
14631,5,1112,40.07207207
14632,5,1113,40.10810811
14633,5,1114,40.14414414
14642,5,1123,40.46846847
14643,5,1124,40.5045045
14650,5,1131,40.75675676
14651,5,1132,40.79279279
14652,5,1133,40.82882883
14653,5,1134,40.86486486
14658,6,10,0.636942675
14659,6,11,0.700636943
14662,6,14,0.891719745
14663,6,15,0.955414013
14664,6,16,1.01910828
14665,6,17,1.082802548
14670,6,22,1.401273885
14671,6,23,1.464968153
14684,6,36,2.292993631
14685,6,37,2.356687898
14694,6,44,2.802547771
14695,6,45,2.866242038
14696,6,46,2.929936306
14697,6,47,2.993630573
14704,6,53,3.375796178
14705,6,54,3.439490446
14710,6,57,3.630573248
14711,6,58,3.694267516
14712,6,59,3.757961783
14713,6,60,3.821656051
14716,6,63,4.012738854
14717,6,64,4.076433121
14724,6,71,4.522292994
14725,6,72,4.585987261
14726,6,73,4.649681529
14727,6,74,4.713375796
14728,6,75,4.777070064
14729,6,76,4.840764331
14744,6,89,5.668789809
14745,6,90,5.732484076
14756,6,101,6.433121019
14757,6,102,6.496815287
14758,6,103,6.560509554
14759,6,104,6.624203822
14760,6,105,6.687898089
14761,6,106,6.751592357
14762,3,5,0.219587176
14763,3,6,0.263504611
14766,6,109,6.942675159
14767,6,110,7.006369427
14772,6,115,7.324840764
14773,6,116,7.388535032
14778,6,121,7.707006369
14779,6,122,7.770700637
14780,6,123,7.834394904
14781,6,124,7.898089172
14782,6,125,7.961783439
14783,6,126,8.025477707
14794,6,137,8.72611465
14795,6,138,8.789808917
14798,6,141,8.98089172
14799,6,142,9.044585987
14802,6,146,9.299363057
14803,6,147,9.363057325
14810,8,1577,55.72438163
14811,8,1578,55.75971731
14814,6,156,9.936305732
14815,6,157,10
14816,6,158,10.06369427
14817,6,159,10.12738854
14824,6,166,10.57324841
14825,6,167,10.63694268
14826,6,168,10.70063694
14827,6,169,10.76433121
14828,6,170,10.82802548
14829,6,171,10.89171975
14830,6,172,10.95541401
14831,6,173,11.01910828
14832,6,174,11.08280255
14833,6,175,11.14649682
14834,6,176,11.21019108
14835,6,177,11.27388535
14836,6,178,11.33757962
14837,6,179,11.40127389
14842,6,184,11.71974522
14843,6,185,11.78343949
14854,6,196,12.48407643
14855,6,197,12.5477707
14860,6,202,12.86624204
14861,6,203,12.92993631
14862,6,204,12.99363057
14863,6,205,13.05732484
14864,6,206,13.12101911
14865,6,207,13.18471338
14870,6,212,13.50318471
14871,6,213,13.56687898
14882,6,222,14.14012739
14883,6,223,14.20382166
14888,6,228,14.52229299
14889,6,229,14.58598726
14890,6,230,14.64968153
14891,6,231,14.7133758
14894,6,234,14.9044586
14895,6,235,14.96815287
14902,6,243,15.47770701
14903,6,244,15.54140127
14904,6,245,15.60509554
14905,6,246,15.66878981
14908,6,249,15.85987261
14909,6,250,15.92356688
14922,6,263,16.75159236
14923,6,264,16.81528662
14924,6,265,16.87898089
14925,6,266,16.94267516
14926,6,267,17.00636943
14927,6,268,17.07006369
14930,6,271,17.2611465
14931,6,272,17.32484076
14932,6,273,17.38853503
14933,6,274,17.4522293
14936,6,277,17.6433121
14937,6,278,17.70700637
14940,6,281,17.89808917
14941,6,282,17.96178344
14942,6,283,18.02547771
14943,6,284,18.08917197
14950,6,291,18.53503185
14951,6,292,18.59872611
14956,6,297,18.91719745
14957,6,298,18.98089172
14960,6,301,19.17197452
14961,6,302,19.23566879
14966,6,307,19.55414013
14967,6,308,19.61783439
14974,6,315,20.06369427
14975,6,316,20.12738854
14976,6,317,20.1910828
14977,6,318,20.25477707
14982,6,323,20.57324841
14983,6,324,20.63694268
14986,6,327,20.82802548
14987,6,328,20.89171975
14988,6,329,20.95541401
14989,6,330,21.01910828
14990,6,331,21.08280255
14991,6,332,21.14649682
14998,6,339,21.59235669
14999,6,340,21.65605096
15008,6,350,22.29299363
15009,6,351,22.3566879
15012,6,354,22.5477707
15013,6,355,22.61146497
15020,16,135,33.41584158
15021,16,136,33.66336634
15022,6,362,23.05732484
15023,6,363,23.12101911
15042,6,380,24.20382166
15043,6,381,24.26751592
15044,6,382,24.33121019
15045,6,383,24.39490446
15050,6,388,24.7133758
15051,6,389,24.77707006
15060,6,398,25.35031847
15061,6,399,25.41401274
15092,6,430,27.38853503
15093,6,431,27.4522293
15094,6,432,27.51592357
15095,6,433,27.57961783
15098,6,436,27.77070064
15099,6,437,27.8343949
15110,6,449,28.59872611
15111,6,450,28.66242038
15120,6,459,29.23566879
15121,6,460,29.29936306
15122,6,461,29.36305732
15123,6,462,29.42675159
15146,6,483,30.76433121
15147,6,484,30.82802548
15148,6,485,30.89171975
15149,6,486,30.95541401
15150,6,487,31.01910828
15151,6,488,31.08280255
15156,6,493,31.40127389
15157,6,494,31.46496815
15162,6,499,31.78343949
15163,6,500,31.84713376
15172,16,139,34.40594059
15173,16,140,34.65346535
15174,6,507,32.29299363
15175,6,508,32.3566879
15186,6,519,33.05732484
15187,6,520,33.12101911
15192,6,525,33.43949045
15193,6,526,33.50318471
15198,6,531,33.82165605
15199,6,532,33.88535032
15204,6,538,34.26751592
15205,6,539,34.33121019
15208,6,542,34.52229299
15209,6,543,34.58598726
15212,6,546,34.77707006
15213,6,547,34.84076433
15216,6,550,35.03184713
15217,6,551,35.0955414
15218,6,552,35.15923567
15219,6,553,35.22292994
15224,6,558,35.54140127
15225,6,559,35.60509554
15226,6,560,35.66878981
15227,6,561,35.73248408
15230,6,564,35.92356688
15231,6,565,35.98726115
15232,6,566,36.05095541
15233,6,567,36.11464968
15244,6,578,36.81528662
15245,6,579,36.87898089
15246,6,580,36.94267516
15247,6,581,37.00636943
15248,6,582,37.07006369
15249,6,583,37.13375796
15258,6,592,37.70700637
15259,6,593,37.77070064
15274,3,7,0.307422047
15275,3,8,0.351339482
15276,3,9,0.395256917
15277,3,10,0.439174352
15278,3,11,0.483091787
15279,3,12,0.527009223
15290,3,23,1.01010101
15291,3,24,1.054018445
15308,3,41,1.800614844
15309,3,42,1.844532279
15312,3,45,1.976284585
15313,3,46,2.02020202
15314,3,47,2.064119455
15315,3,48,2.108036891
15316,3,49,2.151954326
15317,3,50,2.195871761
15326,3,59,2.591128678
15327,3,60,2.635046113
15328,3,61,2.678963549
15329,3,62,2.722880984
15342,8,1632,57.66784452
15343,8,1633,57.70318021
15344,3,75,3.293807642
15345,3,76,3.337725077
15346,3,77,3.381642512
15347,3,78,3.425559947
15352,3,83,3.645147123
15353,3,84,3.689064559
15354,3,85,3.732981994
15355,3,86,3.776899429
15376,3,107,4.699165569
15377,3,108,4.743083004
15380,3,111,4.87483531
15381,3,112,4.918752745
15386,3,117,5.138339921
15387,3,118,5.182257356
15388,3,119,5.226174791
15389,3,120,5.270092227
15392,3,123,5.401844532
15393,3,124,5.445761968
15400,3,131,5.753184014
15401,3,132,5.797101449
15406,3,137,6.016688625
15407,3,138,6.060606061
15408,3,139,6.104523496
15409,3,140,6.148440931
15410,3,141,6.192358366
15411,3,142,6.236275801
15412,3,143,6.280193237
15413,3,144,6.324110672
15416,3,147,6.455862978
15417,3,148,6.499780413
15422,3,151,6.631532718
15423,3,152,6.675450154
15424,3,153,6.719367589
15425,3,154,6.763285024
15428,3,157,6.89503733
15429,3,158,6.938954765
15434,3,163,7.158541941
15435,3,164,7.202459376
15436,16,143,35.3960396
15437,16,144,35.64356436
15438,3,165,7.246376812
15439,3,166,7.290294247
15440,3,167,7.334211682
15441,3,168,7.378129117
15442,3,169,7.422046552
15443,3,170,7.465963988
15446,3,173,7.597716293
15447,3,174,7.641633729
15448,3,175,7.685551164
15449,3,176,7.729468599
15456,3,183,8.036890646
15457,3,184,8.080808081
15460,3,187,8.212560386
15461,3,188,8.256477822
15464,3,191,8.388230127
15465,3,192,8.432147563
15468,3,195,8.563899868
15469,3,196,8.607817303
15476,3,203,8.91523935
15477,3,204,8.959156785
15478,3,205,9.00307422
15479,3,206,9.046991656
15492,3,219,9.617918314
15493,3,220,9.661835749
15498,3,225,9.881422925
15499,3,226,9.92534036
15502,3,229,10.05709267
15503,3,230,10.1010101
15510,3,235,10.32059728
15511,3,236,10.36451471
15512,3,237,10.40843215
15513,3,238,10.45234958
15514,3,239,10.49626702
15515,3,240,10.54018445
15532,3,257,11.28678085
15533,3,258,11.33069829
15536,3,261,11.46245059
15537,3,262,11.50636803
15538,3,263,11.55028546
15539,3,264,11.5942029
15540,3,265,11.63812033
15541,3,266,11.68203777
15544,3,269,11.81379007
15545,3,270,11.85770751
15552,3,277,12.16512956
15553,3,278,12.20904699
15560,3,285,12.51646904
15561,3,286,12.56038647
15562,3,287,12.60430391
15563,3,288,12.64822134
15568,3,293,12.86780852
15569,3,294,12.91172596
15574,3,299,13.13131313
15575,3,300,13.17523057
15580,3,305,13.39481774
15581,3,306,13.43873518
15588,3,313,13.74615722
15589,3,314,13.79007466
15590,3,315,13.83399209
15591,3,316,13.87790953
15594,3,319,14.00966184
15595,3,320,14.05357927
15596,3,321,14.09749671
15597,3,322,14.14141414
15598,3,323,14.18533158
15599,3,324,14.22924901
15606,3,331,14.53667106
15607,3,332,14.58058849
15608,3,333,14.62450593
15609,3,334,14.66842336
15610,3,335,14.7123408
15611,3,336,14.75625823
15612,3,337,14.80017567
15613,3,338,14.84409311
15618,3,343,15.06368028
15619,3,344,15.10759772
15626,3,349,15.32718489
15627,3,350,15.37110233
15632,3,355,15.5906895
15633,3,356,15.63460694
15634,3,357,15.67852437
15635,3,358,15.72244181
15640,3,363,15.94202899
15641,3,364,15.98594642
15642,3,365,16.02986386
15643,3,366,16.07378129
15648,3,371,16.29336847
15649,3,372,16.3372859
15672,3,395,17.34738691
15673,3,396,17.39130435
15682,3,405,17.78656126
15683,3,406,17.8304787
15686,3,409,17.96223101
15687,3,410,18.00614844
15692,3,413,18.13790075
15693,3,414,18.18181818
15694,3,415,18.22573562
15695,3,416,18.26965305
15698,3,417,18.31357049
15699,3,418,18.35748792
15700,3,419,18.40140536
15701,3,420,18.44532279
15708,3,427,18.75274484
15709,3,428,18.79666227
15712,3,431,18.92841458
15713,3,432,18.97233202
15716,3,435,19.10408432
15717,3,436,19.14800176
15722,3,441,19.36758893
15723,3,442,19.41150637
15728,3,447,19.63109354
15729,3,448,19.67501098
15736,3,455,19.98243303
15737,3,456,20.02635046
15746,3,465,20.42160738
15747,3,466,20.46552481
15752,3,471,20.68511199
15753,3,472,20.72902942
15754,3,473,20.77294686
15755,3,474,20.8168643
15756,3,475,20.86078173
15757,3,476,20.90469917
15760,3,479,21.03645147
15761,3,480,21.08036891
15766,3,485,21.29995608
15767,3,486,21.34387352
15770,3,489,21.47562582
15771,3,490,21.51954326
15772,3,491,21.56346069
15773,3,492,21.60737813
15774,3,493,21.65129556
15775,3,494,21.695213
15778,3,497,21.82696531
15779,3,498,21.87088274
15788,3,507,22.26613966
15789,3,508,22.31005709
15794,3,513,22.52964427
15795,3,514,22.5735617
15802,3,521,22.88098375
15803,3,522,22.92490119
15812,3,531,23.3201581
15813,3,532,23.36407554
15836,3,555,24.37417655
15837,3,556,24.41809398
15840,3,559,24.54984629
15841,3,560,24.59376372
15854,3,573,25.16469038
15855,3,574,25.20860782
15858,16,149,36.88118812
15859,16,150,37.12871287
15860,3,577,25.34036012
15861,3,578,25.38427756
15878,3,593,26.04303909
15879,3,594,26.08695652
15882,3,597,26.21870883
15883,3,598,26.26262626
15890,14,3,0.515463918
15891,14,4,0.687285223
15894,3,607,26.65788318
15895,3,608,26.70180061
15902,3,615,27.00922266
15903,3,616,27.0531401
15904,3,617,27.09705753
15905,3,618,27.14097497
15912,3,625,27.44839701
15913,3,626,27.49231445
15920,3,633,27.7997365
15921,3,634,27.84365393
15926,3,639,28.06324111
15927,3,640,28.10715854
15930,3,643,28.23891085
15931,3,644,28.28282828
15938,3,651,28.59025033
15939,3,652,28.63416776
15950,3,663,29.11725955
15951,3,664,29.16117699
15956,3,669,29.38076416
15957,3,670,29.4246816
15958,3,671,29.46859903
15959,3,672,29.51251647
15962,3,675,29.64426877
15963,3,676,29.68818621
15974,3,687,30.171278
15975,3,688,30.21519543
15994,3,707,31.0496267
15995,3,708,31.09354414
15996,3,709,31.13746157
15997,3,710,31.18137901
16002,3,715,31.40096618
16003,3,716,31.44488362
16006,3,719,31.57663592
16007,3,720,31.62055336
16010,3,723,31.75230567
16011,3,724,31.7962231
16020,3,733,32.19148002
16021,3,734,32.23539745
16022,3,735,32.27931489
16023,3,736,32.32323232
16024,3,737,32.36714976
16025,3,738,32.41106719
16032,3,745,32.71848924
16033,3,746,32.76240668
16042,3,755,33.15766359
16043,3,756,33.20158103
16044,3,757,33.24549846
16045,3,758,33.2894159
16052,3,765,33.59683794
16053,3,766,33.64075538
16056,3,769,33.77250769
16057,3,770,33.81642512
16060,8,1706,60.28268551
16061,8,1707,60.3180212
16062,3,773,33.94817743
16063,3,774,33.99209486
16064,3,775,34.0360123
16065,3,776,34.07992973
16066,3,777,34.12384717
16067,3,778,34.1677646
16070,3,781,34.29951691
16071,3,782,34.34343434
16082,3,791,34.73869126
16083,3,792,34.7826087
16098,3,807,35.44137022
16099,3,808,35.48528766
16104,3,813,35.70487484
16105,3,814,35.74879227
16124,3,833,36.58322354
16125,3,834,36.62714098
16126,3,835,36.67105841
16127,3,836,36.71497585
16128,3,837,36.75889328
16129,3,838,36.80281072
16130,3,839,36.84672815
16131,3,840,36.89064559
16134,3,843,37.02239789
16135,3,844,37.06631533
16142,3,851,37.37373737
16143,3,852,37.41765481
16154,3,863,37.9007466
16155,3,864,37.94466403
16156,16,151,37.37623762
16157,16,152,37.62376238
16162,3,869,38.16425121
16163,3,870,38.20816864
16166,3,873,38.33992095
16167,3,874,38.38383838
16170,3,877,38.51559069
16171,3,878,38.55950812
16174,3,881,38.69126043
16175,3,882,38.73517787
16176,3,883,38.7790953
16177,3,884,38.82301274
16186,3,893,39.21826965
16187,3,894,39.26218709
16188,3,895,39.30610452
16189,3,896,39.35002196
16194,3,901,39.56960913
16195,3,902,39.61352657
16200,4,11,0.455675228
16201,4,12,0.497100249
16202,4,13,0.538525269
16203,4,14,0.57995029
16204,4,15,0.621375311
16205,4,16,0.662800331
16206,4,17,0.704225352
16207,4,18,0.745650373
16214,4,25,1.035625518
16215,4,26,1.077050539
16218,4,29,1.201325601
16219,4,30,1.242750621
16224,4,35,1.449875725
16225,4,36,1.491300746
16230,4,41,1.698425849
16231,4,42,1.73985087
16236,4,47,1.946975973
16237,4,48,1.988400994
16242,4,53,2.195526098
16243,4,54,2.236951118
16252,4,63,2.609776305
16253,4,64,2.651201326
16256,4,67,2.775476388
16257,4,68,2.816901408
16262,4,73,3.024026512
16263,4,74,3.065451533
16266,4,77,3.189726595
16267,4,78,3.231151616
16278,4,89,3.686826843
16279,4,90,3.728251864
16280,4,91,3.769676885
16281,4,92,3.811101906
16290,4,101,4.183927092
16291,4,102,4.225352113
16300,4,111,4.598177299
16301,4,112,4.63960232
16302,4,113,4.681027341
16303,4,114,4.722452361
16304,4,115,4.763877382
16305,4,116,4.805302403
16318,4,129,5.343827672
16319,4,130,5.385252693
16324,4,135,5.592377796
16325,4,136,5.633802817
16342,4,153,6.338028169
16343,4,154,6.37945319
16344,4,155,6.42087821
16345,4,156,6.462303231
16358,4,169,7.0008285
16359,4,170,7.042253521
16360,4,171,7.083678542
16361,4,172,7.125103563
16362,4,173,7.166528583
16363,4,174,7.207953604
16364,4,175,7.249378625
16365,4,176,7.290803645
16366,4,177,7.332228666
16367,4,178,7.373653687
16376,4,187,7.746478873
16377,4,188,7.787903894
16382,4,193,7.995028998
16383,4,194,8.036454018
16384,4,195,8.077879039
16385,4,196,8.11930406
16392,4,203,8.409279205
16393,4,204,8.450704225
16402,4,213,8.823529412
16403,4,214,8.864954432
16414,4,225,9.32062966
16415,4,226,9.362054681
16418,4,229,9.486329743
16419,4,230,9.527754764
16420,4,231,9.569179785
16421,4,232,9.610604805
16424,4,235,9.734879867
16425,4,236,9.776304888
16428,4,239,9.90057995
16429,4,240,9.942004971
16440,4,251,10.3976802
16441,4,252,10.43910522
16442,4,253,10.48053024
16443,4,254,10.52195526
16446,4,257,10.64623032
16447,4,258,10.68765534
16448,4,259,10.72908036
16449,4,260,10.77050539
16450,4,261,10.81193041
16451,4,262,10.85335543
16462,4,273,11.30903065
16463,4,274,11.35045568
16466,4,277,11.47473074
16467,4,278,11.51615576
16468,4,279,11.55758078
16469,4,280,11.5990058
16470,4,281,11.64043082
16471,4,282,11.68185584
16476,4,287,11.88898094
16477,4,288,11.93040597
16480,4,291,12.05468103
16481,4,292,12.09610605
16484,4,295,12.22038111
16485,4,296,12.26180613
16488,4,299,12.38608119
16489,4,300,12.42750621
16492,4,303,12.55178128
16493,4,304,12.5932063
16494,4,305,12.63463132
16495,4,306,12.67605634
16500,4,311,12.88318144
16501,4,312,12.92460646
16512,4,323,13.38028169
16513,4,324,13.42170671
16540,4,351,14.54018227
16541,4,352,14.58160729
16548,4,359,14.87158244
16549,4,360,14.91300746
16550,4,361,14.95443248
16551,4,362,14.9958575
16556,4,367,15.2029826
16557,4,368,15.24440762
16558,4,369,15.28583264
16559,4,370,15.32725766
16568,4,379,15.70008285
16569,4,380,15.74150787
16580,4,389,16.11433306
16581,4,390,16.15575808
16584,4,393,16.28003314
16585,4,394,16.32145816
16596,4,403,16.69428335
16597,4,404,16.73570837
16604,4,411,17.02568351
16605,4,412,17.06710853
16608,4,413,17.10853355
16609,4,414,17.14995858
16612,16,159,39.35643564
16613,16,160,39.6039604
16614,4,417,17.27423364
16615,4,418,17.31565866
16620,4,423,17.52278376
16621,4,424,17.56420878
16630,4,433,17.93703397
16631,4,434,17.97845899
16634,4,437,18.10273405
16635,4,438,18.14415907
16636,4,439,18.18558409
16637,4,440,18.22700911
16648,4,451,18.68268434
16649,4,452,18.72410936
16652,4,455,18.84838442
16653,4,456,18.88980944
16656,4,459,19.01408451
16657,4,460,19.05550953
16658,4,461,19.09693455
16659,4,462,19.13835957
16668,4,471,19.51118476
16669,4,472,19.55260978
16672,4,475,19.67688484
16673,4,476,19.71830986
16674,4,477,19.75973488
16675,4,478,19.8011599
16676,4,479,19.84258492
16677,4,480,19.88400994
16680,4,483,20.008285
16681,4,484,20.04971002
16688,4,491,20.33968517
16689,4,492,20.38111019
16702,4,505,20.91963546
16703,4,506,20.96106048
16710,4,513,21.25103563
16711,4,514,21.29246065
16714,4,517,21.41673571
16715,4,518,21.45816073
16718,4,521,21.58243579
16719,4,522,21.62386081
16720,4,523,21.66528583
16721,4,524,21.70671085
16732,4,535,22.16238608
16733,4,536,22.2038111
16734,4,537,22.24523612
16735,4,538,22.28666114
16736,4,539,22.32808616
16737,4,540,22.36951118
16738,4,541,22.41093621
16739,4,542,22.45236123
16742,4,545,22.57663629
16743,4,546,22.61806131
16748,4,551,22.82518641
16749,4,552,22.86661143
16750,4,553,22.90803645
16751,4,554,22.94946147
16754,4,557,23.07373654
16755,4,558,23.11516156
16764,4,567,23.48798674
16765,4,568,23.52941176
16766,4,569,23.57083679
16767,4,570,23.61226181
16772,4,575,23.81938691
16773,4,576,23.86081193
16774,4,577,23.90223695
16775,4,578,23.94366197
16780,4,583,24.15078708
16781,4,584,24.1922121
16782,4,585,24.23363712
16783,4,586,24.27506214
16796,4,599,24.81358741
16797,4,600,24.85501243
16802,4,605,25.06213753
16803,4,606,25.10356255
16804,4,607,25.14498757
16805,4,608,25.18641259
16810,4,613,25.3935377
16811,4,614,25.43496272
16818,4,621,25.72493786
16819,4,622,25.76636288
16822,4,625,25.89063795
16823,4,626,25.93206297
16824,4,627,25.97348799
16825,4,628,26.01491301
16826,4,629,26.05633803
16827,4,630,26.09776305
16828,4,631,26.13918807
16829,4,632,26.18061309
16844,4,647,26.8019884
16845,4,648,26.84341342
16848,4,651,26.96768848
16849,4,652,27.0091135
16860,4,663,27.46478873
16861,4,664,27.50621375
16866,4,669,27.71333886
16867,4,670,27.75476388
16870,4,673,27.87903894
16871,4,674,27.92046396
16872,4,675,27.96188898
16873,4,676,28.003314
16874,4,677,28.04473902
16875,4,678,28.08616404
16878,4,681,28.21043911
16879,4,682,28.25186413
16884,4,687,28.45898923
16885,4,688,28.50041425
16886,4,689,28.54183927
16887,4,690,28.58326429
16890,4,693,28.70753935
16891,4,694,28.74896437
16898,4,701,29.03893952
16899,4,702,29.08036454
16916,4,719,29.78458989
16917,4,720,29.82601491
16924,4,727,30.11599006
16925,4,728,30.15741508
16928,4,731,30.28169014
16929,4,732,30.32311516
16940,4,743,30.77879039
16941,4,744,30.82021541
16948,4,751,31.11019056
16949,4,752,31.15161558
16952,4,755,31.27589064
16953,4,756,31.31731566
16954,4,757,31.35874068
16955,4,758,31.4001657
16958,4,761,31.52444076
16959,4,762,31.56586578
16962,4,765,31.69014085
16963,4,766,31.73156587
16964,4,767,31.77299089
16965,4,768,31.81441591
16972,4,775,32.10439105
16973,4,776,32.14581607
16974,4,777,32.18724109
16975,4,778,32.22866611
16978,4,781,32.35294118
16979,4,782,32.3943662
16980,4,783,32.43579122
16981,4,784,32.47721624
16992,4,795,32.93289147
16993,4,796,32.97431649
16994,4,797,33.01574151
16995,4,798,33.05716653
16996,4,799,33.09859155
16997,4,800,33.14001657
17006,4,809,33.51284176
17007,4,810,33.55426678
17026,4,829,34.34134217
17027,4,830,34.38276719
17034,4,837,34.67274234
17035,4,838,34.71416736
17038,4,841,34.83844242
17039,4,842,34.87986744
17044,4,847,35.08699254
17045,4,848,35.12841756
17048,4,851,35.25269263
17049,4,852,35.29411765
17056,4,859,35.58409279
17057,4,860,35.62551781
17062,4,865,35.83264292
17063,4,866,35.87406794
17064,4,867,35.91549296
17065,4,868,35.95691798
17070,4,873,36.16404308
17071,4,874,36.2054681
17086,4,889,36.82684341
17087,4,890,36.86826843
17102,4,905,37.48964374
17103,4,906,37.53106877
17106,4,909,37.65534383
17107,4,910,37.69676885
17116,4,919,38.06959403
17117,4,920,38.11101906
17122,4,925,38.31814416
17123,4,926,38.35956918
17128,4,931,38.56669428
17129,4,932,38.6081193
17140,17,5,0.24378352
17141,17,6,0.292540224
17148,17,13,0.633837153
17149,17,14,0.682593857
17150,17,15,0.731350561
17151,17,16,0.780107265
17164,17,29,1.413944417
17165,17,30,1.462701121
17168,17,33,1.608971234
17169,17,34,1.657727938
17178,17,43,2.096538274
17179,17,44,2.145294978
17180,16,161,39.85148515
17181,16,162,40.0990099
17190,17,53,2.584105314
17191,17,54,2.632862019
17204,17,67,3.266699171
17205,17,68,3.315455875
17208,17,71,3.461725987
17209,17,72,3.510482691
17210,17,73,3.559239395
17211,17,74,3.607996099
17220,17,81,3.949293028
17221,17,82,3.998049732
17236,19,5,0.21691974
17237,19,6,0.260303688
17240,17,97,4.729400293
17241,17,98,4.778156997
17244,17,101,4.924427109
17245,17,102,4.973183813
17248,17,105,5.119453925
17249,17,106,5.168210629
17252,17,109,5.314480741
17253,17,110,5.363237445
17258,17,115,5.607020965
17259,17,116,5.655777669
17270,17,127,6.192101414
17271,17,128,6.240858118
17272,17,129,6.289614822
17273,17,130,6.338371526
17274,17,131,6.38712823
17275,17,132,6.435884934
17278,17,135,6.582155046
17279,17,136,6.63091175
17290,17,147,7.167235495
17291,17,148,7.215992199
17300,9,1260,42.95942721
17301,9,1261,42.99352199
17312,17,167,8.142369576
17313,17,168,8.19112628
17314,17,169,8.239882984
17315,17,170,8.288639688
17318,17,173,8.4349098
17319,17,174,8.483666504
17332,17,185,9.019990249
17333,17,186,9.068746953
17334,17,187,9.117503657
17335,17,188,9.166260361
17338,17,191,9.312530473
17339,17,192,9.361287177
17354,17,207,10.09263774
17355,17,208,10.14139444
17366,17,219,10.67771819
17367,17,220,10.72647489
17380,17,233,11.36031204
17381,17,234,11.40906875
17382,17,235,11.45782545
17383,17,236,11.50658216
17390,9,1273,43.40265939
17391,9,1274,43.43675418
17392,8,1715,60.60070671
17393,8,1716,60.6360424
17394,17,243,11.84787908
17395,17,244,11.89663579
17402,17,251,12.23793272
