stu_id,day,time
11956,-705420,94
11958,-80268,11
11962,-168167,30
11964,-427919,45
11970,-69538,10
11972,-539675,83
11978,-289319,29
11980,-190960,23
11982,-211667,42
11988,-4473,12
11992,-1651,13
11994,-60827,9
11996,-76731,19
11998,-102848,28
12000,-192585,33
12010,-410933,51
12012,-19942,2
12026,-114268,32
12028,-127425,43
12030,-392,2
12034,-115640,26
12044,-89775,9
12050,-490578,130
12052,-365984,79
12056,-90339,10
12062,-1446,3
12064,-1946,8
12066,-127766,27
12068,-39900,4
12070,-9780,1
12072,-114362,21
12076,-165838,38
12080,-69818,7
12084,-49504,5
12088,-62514,12
12090,-434931,46
12092,-112359,19
12094,-28815,19
12096,-273711,41
12098,-344818,61
12102,-541834,108
12106,-173074,31
12108,-19968,2
12110,-19968,2
12116,-301798,42
12118,-514625,66
12120,-256579,43
12126,-65844,18
12132,-29214,3
12134,-30606,5
12136,-160260,23
12138,-44822,12
12142,-71782,12
12148,-7065,9
12150,-380,2
12160,-114972,19
12162,-132209,38
12166,-1584,2
12170,-59826,6
12172,-169305,17
12174,-586,2
12180,-39132,4
12184,-249586,49
12186,-112329,16
12190,-132140,22
12194,-189815,26
12196,-91407,13
12198,-348083,121
12200,-4673,12
12202,-4184,10
12206,-30678,5
12208,-12793,10
12210,-142578,39
12212,-69292,12
12218,-5465,9
12220,-21356,4
12224,-11036,3
12226,-90905,17
12228,-21631,19
12230,-255570,59
12234,-236246,27
12248,-3092,6
12254,-240872,53
12258,-199457,50
12260,-244617,41
12264,-39930,4
12270,-36053,39
12276,-184965,46
12280,-79832,8
12282,-80708,12
12284,-242397,46
12286,-230270,41
12288,-84448,39
12292,-1909,10
12296,-4311,7
12300,-39572,4
12302,-149419,15
12304,-154978,49
12308,-387316,54
12312,-651176,114
12316,-954157,238
12318,-100320,12
12320,-19766,2
12322,-139353,16
12326,-577731,163
12328,-151764,24
12334,-92156,52
12336,-51260,9
12338,-19952,2
12340,-60874,37
12342,-443162,47
12346,-157270,16
12348,-450803,75
12350,-194372,44
12352,-135372,35
12354,-111036,32
12356,-121728,19
12358,-162788,28
12362,-21534,4
12364,-11032,4
12368,-71397,11
12372,-380,2
12378,-130639,28
12384,-268279,58
12386,-188805,77
12388,-108739,30
12390,-22945,7
12392,-175259,55
12394,-63917,32
12400,-136738,15
12404,-320938,66
12406,-128416,15
12410,-101131,19
12412,-50919,41
12414,-166394,41
12416,-162934,31
12420,-144787,44
12422,-5382,8
12424,-313325,104
12426,-164187,37
12428,-217414,160
12432,-157076,40
12434,-126206,35
12442,-42005,13
12446,-255224,67
12448,-200227,44
12450,-39522,4
12452,-8660,16
12456,-3426,6
12458,-5030,12
12460,-22262,6
12462,-121252,33
12464,-178584,34
12466,-198001,99
12470,-131738,30
12472,-246980,80
12474,-184266,64
12476,-165971,28
12480,-2028,3
12482,-235041,62
12484,-2704,4
12486,-90094,11
12488,-14428,8
12490,-36298,14
12496,-33147,8
12498,-70883,10
12502,-158448,16
12504,-160515,20
12506,-264542,36
12510,-23183,8
12514,-4079,9
12516,-44999,15
12520,-35423,16
12522,-1176,2
12526,-10777,2
12528,-61992,11
12532,-588,1
12536,-282967,50
12538,-676,1
12540,-2025475,397
12542,-2396,4
12544,-519333,128
12550,-7037,9
12554,-642806,118
12556,-10468,2
12558,-44716,15
12560,-303621,40
12566,-13972,10
12568,-28301,16
12570,-152846,21
12572,-217494,72
12576,-476636,98
12578,-143776,46
12580,-69754,29
12582,-43394,9
12584,-68234,20
12590,-776,4
12594,-9140,27
12596,-434971,44
12598,-13721,8
12600,-145642,46
12602,-131766,37
12604,-72916,15
12606,-263160,94
12608,-197763,49
12616,-8966,14
12620,-9544,17
12622,-51324,90
12624,-173100,79
12630,-16403,33
12632,-4418,9
12638,-21140,4
12642,-67823,7
12644,-242871,41
12648,-206823,38
12654,-92937,20
12656,-296111,53
12658,-66839,18
12660,-14578,28
12664,-558,2
12666,-69460,28
12668,-217957,73
12674,-261355,54
12676,-828416,158
12678,-92863,17
12680,-62437,10
12682,-61239,11
12686,-229122,43
12688,-281175,33
12690,-11171,4
12692,-69284,7
12696,-612159,120
12698,-321032,62
12702,-284235,40
12704,-519522,76
12708,-319440,40
12710,-137518,14
12712,-70605,10
12716,-176328,43
12722,-574,1
12724,-4891,13
12726,-167650,28
12736,-239319,50
12738,-17728,23
12744,-44788,15
12748,-49136,5
12756,-372285,71
12758,-223028,31
12760,-48785,5
12762,-313214,71
12764,-23668,8
12768,-84434,16
12770,-116913,52
12778,-22875,49
12780,-107476,40
12784,-45351,49
12786,-324063,111
12788,-220357,44
12790,-585,1
12794,-11229,4
12796,-65524,17
12800,-283512,44
12804,-59484,6
12808,-12010,7
12812,-1293298,204
12818,-261238,54
12820,-127531,13
12822,-89898,37
12824,-99086,12
12828,-2666,8
12830,-88372,19
12832,-165223,50
12834,-116936,32
12836,-221925,54
12838,-33344,13
12840,-8106,14
12844,-317235,86
12846,-98429,36
12848,-314212,63
12850,-269775,107
12856,-63218,14
12860,-278781,33
12870,-45135,32
12872,-666901,155
12874,-76273,49
12876,-4956,13
12882,-395389,146
12884,-370169,82
12888,-251702,30
12890,-406722,83
12892,-107619,33
12896,-29206,68
12902,-146340,15
12908,-223729,58
12910,-130274,35
12914,-415809,63
12916,-778971,151
12920,-99088,27
12926,-131464,17
12930,-142149,22
12936,-73419,47
12938,-493542,158
12940,-101321,20
12942,-108134,45
12944,-190925,37
12946,-1740,4
12948,-10080,23
12952,-3145,9
12954,-56474,26
12956,-132830,24
12960,-479391,84
12964,-229381,25
12966,-35522,14
12968,-1894,9
12970,-239613,54
12972,-175221,34
12982,-370780,76
12984,-21160,4
12986,-19970,2
12990,-7866,10
12992,-147986,34
12994,-68079,26
12996,-433941,78
13000,-242509,35
13004,-127348,33
13006,-90985,12
13008,-377517,136
13010,-147434,28
13012,-45841,16
13016,-250622,76
13018,-50362,24
13020,-177675,98
13022,-246313,49
13024,-89930,31
13028,-94835,25
13034,-1960,5
13038,-51737,27
13044,-329438,43
13046,-233709,84
13048,-41030,7
13052,-79306,8
13056,-334286,84
13058,-73509,15
13060,-73979,17
13064,-112188,20
13066,-343481,59
13068,-20492,6
13070,-2507,4
13072,-756,2
13074,-23523,8
13076,-181004,26
13080,-89354,9
13082,-194674,32
13084,-72964,12
13090,-182158,23
13094,-39908,4
13098,-129155,13
13104,-191624,39
13108,-25063,11
13114,-288559,34
13116,-114508,22
13118,-541128,86
13120,-338351,83
13124,-241743,69
13126,-285,1
13128,-50005,22
13130,-119862,37
13136,-106853,30
13142,-1186,2
13146,-348078,86
13148,-184297,29
13158,-44158,51
13172,-25127,13
13178,-366595,110
13180,-111332,32
13184,-63876,13
13196,-7066,9
13198,-67217,24
13202,-59496,6
13204,-43503,23
13210,-148633,18
13212,-370568,69
13214,-301271,94
13216,-151356,39
13220,-353049,86
13226,-97374,28
13228,-78956,8
13230,-84168,61
13232,-99039,68
13234,-5737,18
13236,-19778,2
13238,-147159,40
13240,-185496,31
13242,-7341,15
13246,-70962,24
13258,-174939,38
13262,-733797,124
13264,-169797,22
13266,-46120,17
13276,-97560,29
13278,-1524,4
13288,-3783,8
13290,-33721,10
13292,-5903,10
13294,-12966,23
13300,-123833,27
13310,-54004,16
13314,-26163,43
13316,-40939,27
13320,-255888,51
13324,-10470,16
13326,-76902,55
13328,-235858,88
13330,-249616,52
13332,-337084,122
13340,-382,2
13342,-11114,17
13346,-100139,14
13348,-12813,33
13358,-136952,62
13368,-370,1
13370,-51416,31
13372,-3286,13
13374,-368263,117
13376,-49104,5
13378,-126261,45
13384,-25623,10
13386,-5038,9
13390,-41479,14
13394,-575784,137
13396,-48360,16
13398,-15294,22
13404,-39516,4
13410,-102453,18
13412,-24952,10
13414,-286866,46
13416,-12488,5
13422,-382,1
13424,-48967,7
13434,-2031,3
13436,-585,1
13442,-5187,14
13444,-103116,18
13446,-161350,24
13450,-30612,20
13456,-19572,2
13458,-3384,5
13462,-634665,164
13466,-4858,10
13472,-22348,5
13476,-51668,11
13482,-215392,37
13484,-133995,22
13486,-121710,18
13488,-106386,25
13492,-81149,13
13494,-131496,42
13498,-331144,88
13500,-24875,35
13502,-66130,38
13504,-11514,8
13506,-111509,18
13508,-118493,39
13510,-3892,10
13512,-102346,27
13520,-2376,3
13522,-792,1
13526,-19564,2
13528,-133567,57
13530,-263413,43
13532,-669759,111
13536,-244562,55
13538,-108639,11
13540,-17888,23
13542,-39896,4
13554,-129652,18
13556,-14391,12
13560,-731228,117
13562,-230041,52
13568,-44173,13
13572,-126597,31
13576,-14599,9
13588,-211956,30
13590,-8795,13
13594,-98094,22
13596,-85818,19
13598,-177455,39
13602,-198173,33
13604,-59874,6
13606,-150057,17
13614,-102750,67
13618,-74242,16
13624,-136152,23
13630,-52339,10
13632,-43436,12
13636,-131410,29
13638,-19756,2
13640,-46224,14
13646,-198213,73
13648,-51346,9
13650,-446870,81
13652,-56438,18
13654,-22022,8
13656,-31204,5
13658,-407105,87
13662,-118662,12
13664,-130619,21
13668,-450161,49
13672,-153423,47
13674,-19758,2
13678,-3670,8
13686,-158079,74
13688,-351623,56
13690,-83778,16
13696,-70818,12
13698,-98796,10
13700,-128056,44
13710,-61488,27
13714,-473730,70
13718,-19794,2
13720,-164539,82
13724,-24287,41
13726,-61329,29
13728,-767705,115
13730,-39892,4
13734,-386247,125
13736,-72637,11
13738,-58727,6
13740,-273999,63
13742,-53115,12
13744,-162568,34
13746,-79896,8
13752,-592,1
13754,-171790,37
13756,-84175,18
13762,-9771,1
13768,-82990,45
13770,-392289,115
13772,-382823,105
13778,-1029424,165
13780,-59740,6
13782,-314319,65
13784,-345270,93
13790,-435739,79
13792,-152312,54
13794,-621459,86
13798,-154095,31
13800,-48905,5
13802,-228764,35
13804,-95883,23
13806,-39492,4
13808,-12239,4
13812,-179062,24
13814,-119617,15
13830,-89364,9
13840,-19978,2
13848,-177696,57
13852,-252430,126
13864,-737912,120
13866,-19782,2
13870,-123417,43
13874,-233300,33
13876,-79512,8
13880,-61577,11
13882,-149201,15
13884,-104313,22
13886,-30308,5
13888,-19550,2
13892,-157971,16
13902,-158136,59
13904,-1314,4
13906,-99226,20
13908,-160599,47
13912,-89835,9
13914,-122055,16
13916,-146355,54
13918,-434177,73
13922,-448270,105
13926,-80382,13
13930,-353502,73
13932,-188680,19
13936,-39940,4
13938,-39840,4
13940,-197727,50
13944,-127588,25
13946,-79808,73
13954,-354847,119
13956,-664336,162
13958,-100882,14
13962,-1950,5
13964,-10642,14
13968,-235030,28
13970,-49392,18
13972,-591276,114
13974,-276822,48
13978,-225769,34
13980,-192219,36
13988,-75497,23
13990,-146397,54
13992,-51152,10
13994,-216165,55
13996,-187300,30
13998,-140422,27
14000,-259219,40
14002,-228974,68
14004,-148278,56
14008,-92533,44
14010,-4770,6
14012,-51312,7
14014,-24488,21
14018,-632775,102
14020,-163011,37
14022,-291574,113
14026,-92643,31
14028,-19594,2
14030,-64869,39
14034,-679387,190
14038,-8733,11
14048,-164502,40
14052,-101308,17
14054,-151650,84
14056,-51984,27
14058,-174288,66
14062,-6922,17
14066,-390003,95
14068,-517231,118
14070,-52826,38
14078,-219374,76
14080,-152353,69
14082,-389038,50
14094,-341989,65
14098,-185124,50
14100,-829426,142
14102,-246843,31
14106,-11255,18
14108,-71941,51
14110,-100233,44
14112,-223690,36
14114,-52801,22
14116,-182864,40
14118,-315350,42
14122,-134236,24
14126,-112323,15
14130,-4604,15
14132,-462975,166
14140,-100570,32
14142,-8512,14
14144,-110233,16
14148,-39912,4
14162,-77709,22
14168,-161347,33
14170,-183380,40
14172,-9848,18
14174,-67691,19
14176,-299225,58
14178,-53438,36
14180,-106479,38
14182,-225203,38
14184,-32298,14
14192,-184195,84
14194,-270409,80
14202,-382,2
14204,-335868,65
14206,-52124,30
14208,-68588,25
14212,-99622,22
14218,-64694,14
14226,-46486,18
14228,-38899,23
14232,-205541,43
14234,-31476,16
14236,-39908,4
14238,-73485,12
14240,-143782,32
14244,-103082,69
14256,-89798,9
14262,-4958,11
14270,-87398,20
14272,-32915,25
14276,-152854,22
14278,-56671,19
14282,-373583,68
14284,-89644,9
14288,-95627,64
14290,-250717,48
14292,-29529,18
14296,-33258,9
14304,-215966,44
14306,-302198,72
14308,-98850,10
14310,-249914,32
14314,-275525,92
14320,-66025,17
14326,-8863,26
14332,-237340,44
14334,-90265,11
14338,-382960,52
14340,-253119,34
14342,-127414,13
14346,-212654,64
14350,-210794,49
14356,-2590,4
14358,-87206,20
14360,-29937,3
14366,-63143,14
14372,-223939,114
14378,-60756,8
14380,-17938,35
14382,-720,4
14384,-21190,45
14386,-3510,6
14388,-75499,33
14390,-3925,5
14394,-57638,27
14398,-27082,22
14400,-229619,28
14404,-149589,19
14408,-106659,28
14414,-59424,18
14420,-253674,104
14422,-128661,13
14428,-111125,16
14436,-72678,12
14440,-570,3
14442,-561563,117
14444,-9976,1
14448,-25233,17
14454,-71053,14
14460,-366175,60
14462,-3116,10
14464,-223021,34
14466,-59898,6
14468,-52204,16
14470,-100399,11
14474,-213100,44
14478,-6302,12
14480,-33402,10
14486,-33652,34
14488,-109179,13
14492,-29849,3
14494,-573420,62
14496,-632562,95
14500,-362774,78
14502,-220998,54
14506,-85075,35
14508,-59960,10
14510,-219509,73
14516,-6443,9
14518,-86099,34
14520,-255823,73
14522,-226250,32
14524,-224141,53
14526,-93746,15
14528,-244794,62
14532,-162589,70
14534,-9983,1
14536,-72222,23
14538,-9306,17
14540,-12239,4
14542,-449684,106
14548,-189793,41
14550,-39892,4
14552,-30767,20
14556,-494655,50
14558,-4332,8
14564,-584,2
14566,-69833,24
14572,-10577,3
14574,-155953,27
14576,-234743,38
14582,-102067,31
14584,-138527,14
14588,-145421,47
14590,-64907,14
14594,-343400,46
14596,-265296,62
14606,-19962,2
14608,-19968,2
14610,-228068,57
14612,-426801,77
14614,-46574,17
14618,-3940,5
14620,-8246,14
14622,-42896,12
14626,-484195,86
14630,-3273,11
14632,-83596,53
14634,-6312,9
14638,-148716,35
14640,-3516,6
14642,-228394,24
14644,-3516,6
14646,-27181,15
14648,-614279,144
14650,-99031,11
14652,-307874,47
14654,-483098,87
14656,-42460,11
14658,-362787,60
14662,-5409,8
14664,-70014,9
14666,-634425,237
14670,-454578,67
14672,-223951,38
14674,-69880,7
14676,-92211,18
14678,-554474,120
14682,-2487,6
14684,-199989,85
14688,-98170,22
14690,-143511,23
14692,-52507,9
14694,-42494,9
14702,-111474,17
14710,-40129,7
14712,-38965,20
14714,-285489,50
14716,-181354,35
14720,-296919,78
14722,-406690,75
14724,-147684,15
14734,-203245,40
14736,-804644,108
14744,-110562,32
14748,-71580,10
14750,-60482,8
14756,-281159,45
14758,-4315,7
14760,-167560,56
14762,-33138,7
14766,-37996,16
14768,-253551,49
14770,-364049,88
14772,-411108,114
14776,-118898,39
14778,-295852,88
14780,-56730,45
14782,-111794,37
14794,-21076,5
14796,-107997,28
14798,-1162,2
14800,-92606,15
14802,-42533,9
14806,-154160,47
14808,-236038,50
14810,-240197,98
14814,-78661,25
14816,-71559,23
14824,-197238,54
14828,-79768,8
14832,-115561,92
14834,-2948,6
14836,-225102,70
14840,-195751,100
14842,-59328,6
14844,-333474,34
14846,-116534,23
14848,-199743,26
14852,-237238,50
14854,-220166,32
14860,-30198,6
14862,-134878,52
14866,-19546,2
14868,-368408,80
14870,-1088,4
14872,-60830,8
14874,-325415,64
14876,-145460,65
14882,-113568,23
14884,-1072,2
14888,-19546,2
14890,-6844,14
14892,-8539,28
14894,-3872,13
14902,-100635,16
14904,-31356,6
14908,-362613,58
14912,-4565,10
14916,-106084,22
14918,-211298,39
14920,-213706,22
14922,-493454,85
14924,-9889,1
14932,-924247,167
14936,-113011,23
14940,-20153,3
14942,-3158,8
14946,-8941,12
14950,-323067,64
14952,-166142,49
14954,-19779,2
14956,-14674,11
14958,-282298,76
14962,-60145,7
14964,-22857,15
14966,-60458,7
14968,-116730,30
14974,-1352,4
14976,-163897,31
14984,-35256,13
14986,-460996,120
14988,-5198,9
14990,-9405,29
14992,-19584,2
14994,-52867,17
14996,-219084,67
14998,-279501,74
15000,-406781,76
15004,-110038,21
15006,-9674,1
15010,-79521,8
15012,-92389,19
15014,-29913,3
15016,-148289,15
15018,-75075,19
15020,-315900,73
15022,-51800,24
15028,-488464,64
15036,-82290,12
15044,-191169,61
15050,-45710,12
15054,-36863,13
15058,-600,2
15060,-11409,4
15062,-55985,17
15064,-92806,18
15072,-1767,6
15078,-20539,21
15080,-52246,26
15088,-188852,96
15090,-12963,8
15092,-248716,43
15094,-3962,8
15098,-171535,25
15100,-136271,55
15108,-348441,119
15110,-187262,32
15112,-291693,40
15114,-38019,16
15120,-60574,12
15122,-163720,44
15130,-70095,9
15132,-140108,19
15146,-235788,48
15148,-59391,28
15150,-48122,49
15152,-116972,92
15156,-177788,34
15158,-103220,19
15160,-204418,36
15164,-173019,42
15168,-148565,54
15172,-13409,36
15174,-22700,6
15184,-252335,52
15186,-233053,52
15190,-83452,17
15192,-343549,49
15194,-29919,3
15202,-93906,21
15204,-55751,18
15206,-200003,30
15208,-113084,29
15210,-119292,15
15212,-79188,10
15214,-138288,46
15216,-140063,19
15218,-117636,12
15220,-52185,15
15222,-373863,89
15224,-226905,73
15226,-3889,6
15230,-10698,32
15232,-157167,20
15234,-859,2
15236,-33198,10
15240,-13195,7
15242,-161799,21
15244,-127562,31
15246,-19771,2
15248,-108838,11
15252,-118460,12
15254,-19584,2
15258,-9976,1
15260,-198698,53
15264,-104531,17
15272,-188004,44
15274,-2710,6
15276,-39883,7
15278,-9876,1
15280,-217324,27
15286,-178618,23
15288,-98633,10
15292,-1600,8
15294,-102557,19
15296,-126860,31
15298,-209564,50
15300,-106527,78
15306,-82689,14
15308,-5586,14
15312,-318186,100
15314,-251325,29
15316,-80132,9
15318,-108581,11
15320,-436208,109
15322,-274721,50
15324,-93912,20
15326,-352937,59
15328,-169350,37
15330,-154339,24
15332,-60764,9
15334,-43454,29
15336,-463870,115
15338,-17518,27
15342,-1348,2
15344,-172092,26
15346,-150941,20
15350,-973979,119
15352,-475358,105
15354,-350315,56
15356,-53498,14
15360,-275724,87
15378,-215154,40
15380,-82035,16
15382,-185571,99
15386,-439531,81
15388,-27967,29
15392,-203164,152
15396,-228779,23
15400,-116528,27
15412,-19778,2
15414,-72157,11
15418,-150714,38
15420,-572886,106
15422,-239483,27
15424,-335922,51
15426,-72966,15
15428,-42981,11
15430,-72726,12
15434,-69867,7
15436,-146513,59
15438,-6393,10
15440,-224880,52
15442,-61006,26
15444,-9350,22
15446,-118488,32
15448,-29749,3
15450,-49425,5
15454,-85609,68
15458,-6252,14
15462,-212159,42
15464,-298472,52
15468,-201718,46
15476,-235663,24
15478,-385085,109
15480,-71432,60
15484,-30087,5
15488,-590,1
15492,-26606,12
15494,-71389,31
15498,-64998,14
15502,-117674,21
15508,-1936,4
15510,-200851,23
15512,-67937,21
15514,-58915,6
15516,-275326,43
15522,-135875,23
15526,-109192,39
15532,-169922,41
15534,-24884,18
15536,-134868,51
15538,-291559,89
15540,-72535,15
15544,-21116,4
15546,-29254,3
15552,-366478,71
15556,-324120,71
15560,-721228,136
15562,-134527,27
15568,-141178,32
15572,-217729,42
15576,-848180,156
15580,-313432,32
15588,-41000,9
15590,-1083,3
15594,-80689,11
15596,-402660,114
15598,-91772,14
15600,-97828,10
15604,-21754,5
15606,-169212,20
15610,-41122,8
15612,-19942,2
15614,-3952,12
15618,-110503,15
15620,-1192,2
15622,-83565,42
15626,-69953,27
15628,-235761,24
15630,-80544,10
15632,-41146,81
15634,-25226,23
15638,-98707,10
15640,-82857,31
15642,-131299,25
15646,-20294,19
15648,-49883,5
15654,-30699,4
15660,-3090,6
15672,-67653,27
15674,-147051,29
15676,-243857,38
15680,-512700,52
15682,-210332,27
15686,-19780,2
15690,-182183,39
15692,-83748,26
15694,-150511,31
15698,-39888,4
15700,-539259,98
15704,-255478,69
15706,-129781,15
15708,-82803,14
15710,-336981,63
15712,-140056,16
15716,-128924,13
15720,-80446,9
15722,-78600,8
15724,-67052,18
15726,-472916,75
15728,-281080,93
15732,-241315,30
15736,-291790,56
15742,-332916,71
15744,-341641,100
15746,-82912,15
15752,-127956,28
15754,-1162,2
15758,-57422,40
15760,-49171,6
15766,-70970,12
15770,-10472,16
15774,-111162,18
15778,-41315,43
15784,-347861,84
15788,-1488,4
15790,-191134,28
15794,-54346,25
15808,-14689,7
15812,-51482,20
15820,-320208,93
15822,-71552,43
15826,-61088,8
15832,-446367,67
15836,-357382,56
15840,-555960,116
15846,-98101,99
15850,-154883,25
15852,-128232,57
15854,-16435,29
15856,-112954,30
15858,-58339,16
15860,-775606,92
15862,-167020,32
15864,-4248,8
15878,-138576,27
15882,-176861,74
15890,-282203,60
15892,-247082,52
15894,-148947,58
15898,-52038,39
15900,-442830,80
15902,-88050,51
15904,-187954,19
15912,-139134,20
15914,-343921,48
15916,-264213,60
15920,-233197,49
15926,-34997,12
15928,-455190,79
15930,-92507,34
15932,-102841,19
15934,-50501,9
15936,-19121,29
15938,-53749,11
15940,-154380,46
15946,-50339,8
15948,-2562,9
15952,-242132,35
15954,-464813,147
15956,-104465,56
15958,-53999,13
15962,-59358,6
15964,-208221,97
15970,-5817,12
15980,-231518,39
15994,-99384,12
16002,-20706,12
16004,-67816,7
16006,-116129,28
16008,-34086,28
16010,-368109,65
16020,-79880,8
16022,-49961,24
16024,-445886,118
16032,-559537,115
16038,-535065,79
16040,-866259,187
16042,-155795,81
16044,-465739,78
16052,-157886,36
16056,-33315,25
16058,-974,2
16060,-81247,14
16062,-39378,4
16064,-87682,9
16066,-58447,20
16068,-103769,20
16070,-57200,15
16072,-197847,40
16074,-99719,44
16080,-286682,149
16082,-887180,247
16086,-673748,158
16088,-43176,10
16090,-71576,35
16094,-20998,50
16098,-145533,41
16104,-485440,78
16110,-1619678,342
16124,-203496,43
16126,-144331,26
16128,-151628,43
16130,-5800,10
16132,-126729,75
16134,-31938,8
16136,-10615,22
16140,-2866,8
16142,-9690,1
16148,-322364,42
16150,-6867,30
16152,-305236,85
16154,-242509,48
16156,-91481,35
16162,-87338,26
16166,-479637,126
16168,-108048,26
16170,-39940,4
16172,-203112,82
16174,-125141,26
16176,-22148,7
16186,-63321,61
16188,-13453,7
16190,-324800,71
16192,-254664,70
16194,-225835,84
16198,-6444,14
16202,-2542,5
16204,-120105,14
16206,-55226,17
16208,-66904,25
16212,-19849,2
16214,-119690,15
16216,-188217,19
16218,-79448,10
16224,-170442,21
16226,-246838,73
16230,-69387,26
16236,-165169,28
16238,-12170,7
16242,-1130514,253
16246,-73960,18
16250,-33286,11
16252,-17645,55
16254,-53590,33
16256,-9817,29
16262,-379822,110
16266,-82813,21
16268,-4379,9
16272,-222145,34
16274,-226958,26
16278,-86310,20
16280,-654333,178
16282,-318140,54
16284,-310496,114
16286,-354665,49
16290,-429004,73
16292,-203178,28
16296,-369485,70
16300,-9973,1
16302,-352221,101
16304,-309291,81
16318,-1246051,170
16320,-695833,132
16322,-326896,39
16324,-99924,16
16326,-10042,3
16330,-249816,60
16338,-11369,3
16342,-78894,8
16344,-86688,35
16350,-918608,127
16352,-100620,30
16354,-243221,42
16358,-42023,8
16360,-230109,31
16362,-280852,38
16366,-32494,7
16368,-113121,40
16372,-322889,52
16376,-277802,31
16378,-49305,5
16382,-280471,72
16390,-44231,14
16394,-190423,26
16396,-1058,2
16402,-49784,6
16408,-9526,12
16410,-20560,3
16414,-78300,8
16418,-11486,3
16420,-241990,35
16422,-51158,7
16424,-20155,3
16428,-488395,105
16432,-41725,7
16440,-19954,2
16446,-240885,34
16448,-77927,8
16450,-39892,4
16462,-290957,34
16466,-220724,24
16468,-81794,16
16474,-881,3
16476,-93565,17
16480,-166837,31
16484,-109774,15
16488,-40398,5
16490,-424580,99
16494,-149356,25
16496,-23678,8
16500,-12129,5
16502,-161045,52
16504,-169693,19
16508,-235371,28
16526,-152579,21
16530,-49713,5
16540,-72791,13
16548,-171306,22
16550,-1436,3
16552,-171241,42
16556,-35636,19
16560,-150590,18
16564,-19970,2
16566,-178958,20
16568,-245381,52
16572,-5012,8
16574,-146308,25
16580,-94163,17
16582,-285597,72
16584,-19942,2
16594,-6266,13
16596,-48975,5
16602,-118921,44
16604,-690233,132
16608,-115014,22
16612,-131260,48
16614,-649518,234
16618,-39288,4
16620,-108503,11
16628,-172490,55
16630,-44636,18
16634,-54642,12
16636,-63570,63
16642,-120945,14
16644,-218389,40
16648,-107199,26
16652,-553934,111
16656,-466075,82
16658,-620872,136
16660,-65868,23
16664,-123299,21
16666,-39835,4
16668,-218680,26
16672,-115852,23
16674,-474082,65
16676,-129596,13
16680,-30971,6
16682,-39940,4
16686,-243119,49
16688,-172742,23
16692,-172415,23
16698,-257894,48
16700,-462440,78
16702,-88073,22
16704,-392801,84
16708,-119097,26
16710,-127867,31
16712,-235785,57
16714,-150067,21
16718,-243456,38
16720,-232167,34
16724,-52241,9
16726,-61332,9
16730,-133757,23
16732,-7760,19
16734,-19760,2
16736,-309852,42
16738,-232280,31
16740,-187736,36
16742,-35573,21
16748,-135885,27
16750,-40480,8
16754,-274972,59
16762,-232783,55
16764,-3942,8
16766,-23475,8
16768,-89454,9
16772,-79591,20
16774,-357208,36
16778,-9873,1
16780,-83231,19
16782,-49628,5
16784,-1346,2
16796,-110861,35
16800,-9777,1
16802,-24043,23
16808,-163156,28
16810,-311311,62
16816,-2936,5
16818,-220851,39
16822,-119839,50
16824,-83192,15
16834,-56154,15
16838,-65513,20
16840,-196092,57
16844,-69188,7
16846,-90643,13
16850,-23185,9
16852,-448465,93
16860,-152691,41
16862,-751818,117
16864,-101586,15
16866,-3028,10
16872,-303015,55
16874,-190815,24
16876,-295465,52
16878,-134223,24
16882,-269189,36
16884,-23034,11
16886,-310290,44
16890,-118163,13
16892,-64041,32
16894,-42512,10
16898,-19780,4
16902,-231683,51
16910,-371249,44
16914,-144717,25
16916,-123221,43
16926,-4078,10
16928,-19564,2
16940,-109381,11
16942,-271806,38
16948,-9331,19
16952,-3502,5
16954,-183884,25
16956,-90487,55
16958,-394613,121
16962,-117330,30
16964,-29370,3
16970,-208955,24
16972,-292958,60
16976,-63719,13
16978,-111098,21
16980,-195015,39
16988,-643637,127
16992,-766484,191
16994,-292374,43
16996,-217188,22
16998,-12185,6
17000,-679475,163
17008,-29571,3
17010,-41740,11
17012,-31961,9
17020,-89739,9
17022,-23150,11
17024,-112516,17
17026,-186337,36
17028,-29557,3
17034,-39938,4
17036,-51889,11
17038,-39718,4
17042,-661855,110
17044,-30051,5
17046,-217066,26
17048,-595739,96
17056,-160753,24
17062,-38924,4
17064,-179110,18
17066,-38764,4
17070,-316992,68
17080,-280139,111
17082,-195737,70
17084,-129410,28
17086,-162790,49
17088,-38796,4
17092,-485463,74
17096,-376096,77
17102,-290078,50
17106,-221885,28
17108,-228227,70
17110,-170498,39
17112,-351932,69
17116,-22262,14
17122,-103977,36
17124,-29831,3
17128,-54471,13
17130,-52313,26
17132,-327711,95
17136,-576162,128
17140,-38708,4
17144,-49080,8
17146,-60491,7
17148,-107032,41
17150,-83723,16
17158,-31531,7
17164,-19972,2
17168,-321081,43
17176,-96404,19
17178,-2217,5
17180,-590,2
17190,-332506,46
17192,-158260,50
17194,-207567,39
17196,-783660,106
17198,-31395,6
17204,-179778,22
17206,-192452,34
17210,-150516,27
17212,-13063,7
17214,-104550,46
17216,-50568,38
17222,-104910,19
17226,-36066,18
17228,-1540,4
17234,-49712,5
17236,-546,2
17238,-122946,25
17240,-80378,33
17244,-251403,73
17248,-491729,104
17250,-111264,36
17252,-179648,72
17260,-95874,27
17262,-11181,24
17264,-277075,90
