stu_id,class,avg_s,avg_c,mon_count_c,topN,times,left_money_avg,avg_ling_x,ling_count_x,ling_sum_x,avg_water,water_count,water_sum,avg_ling_y,ling_count_y,ling_sum_y,left_money_max
13321,3,4.83632716,8.347222222,72.0,30.9580634163,13.0,80.1366151343,2.0,28.0,56.0,3.19741496599,147.0,470.02,3.6,26.0,93.6,213.62
13324,0,2.589479905,10.08576271,59.0,31.0603477668,16.0,159.022021403,1.2328057554,139.0,171.36,1.73160869565,460.0,796.54,3.83157894737,19.0,72.8,371.65
13325,0,2.22494898,8.354545455,33.0,31.0944425503,0.0,131.381448819,1.87818181818,165.0,309.9,0.87897535668,771.0,677.69,1.62705882353,17.0,27.66,351.77
13326,0,5.341165312,12.02789474,38.0,31.1285373338,55.0,172.360921362,0.488888888889,54.0,26.4,2.88279605263,608.0,1752.74,1.71061728395,81.0,138.56,435.84
13327,0,7.558296875,7.612658228,79.0,31.1626321173,35.0,129.807220823,1.35454545455,11.0,14.9,3.88012121212,165.0,640.22,1.80218181818,55.0,99.12,364.97
13330,0,5.709085366,9.265306122,49.0,31.2649164678,52.0,144.638656999,0.921428571429,28.0,25.8,2.71528571429,560.0,1520.56,1.4309375,64.0,91.58,481.06
13331,0,6.865538058,9.074626866,67.0,31.2990112513,34.0,114.604822222,1.74473684211,38.0,66.3,2.43649769585,217.0,528.72,3.19714285714,21.0,67.14,314.12
13332,0,4.360488432,4.177142857,35.0,31.3331060348,122.0,115.556983914,1.13090909091,55.0,62.2,1.63039800995,402.0,655.42,3.21111111111,18.0,57.8,488.42
13333,0,4.598045113,8.936111111,36.0,31.3672008183,60.0,68.329373494,3.3875,40.0,135.5,2.93989130435,276.0,811.41,3.6,13.0,46.8,224.42
13342,0,4.774117647,6.633333333,54.0,31.6740538698,17.0,77.8685202864,2.11944444444,36.0,76.3,2.62156962025,395.0,1035.52,1.48777777778,36.0,53.56,380.86
13343,0,5.759314775,11.21235294,68.0,31.7081486533,4.0,62.8336874362,1.83181818182,44.0,80.6,3.100546875,128.0,396.87,2.34214285714,28.0,65.58,206.95
13348,0,3.517133059,8.6575,40.0,31.8786225707,33.0,115.708486352,0.732089552239,134.0,98.1,1.68274428274,481.0,809.4,3.40176470588,34.0,115.66,294.58
13349,0,3.871897906,6.760606061,33.0,31.9127173542,52.0,100.936207094,0.755454545455,110.0,83.1,0.993880126183,634.0,630.12,3.04304347826,46.0,139.98,285.07
13352,0,5.391818182,3.919444444,36.0,32.0150017047,0.0,123.266319515,1.12619047619,42.0,47.3,4.64096153846,156.0,723.99,0.1,1.0,0.1,341.55
13353,0,6.287546816,5.997590361,83.0,32.0490964882,0.0,76.1443925234,1.408,25.0,35.2,4.79058823529,68.0,325.76,3.48810810811,37.0,129.06,400.71
13358,0,4.037272727,11.46923077,26.0,32.2195704057,62.0,207.003013245,1.415,40.0,56.6,2.45291139241,395.0,968.9,0.1,1.0,0.1,550.9
13359,0,4.647862595,6.141025641,39.0,32.2536651892,24.0,197.562807018,2.2945,80.0,183.56,3.35825471698,212.0,711.95,2.80666666667,18.0,50.52,577.62
13372,0,3.291344743,9.443283582,67.0,32.6968973747,13.0,112.706163974,1.3186440678,59.0,77.8,2.73316270567,547.0,1495.04,4.57166666667,12.0,54.86,256.57
13373,2,4.192090484,8.665116279,43.0,32.7309921582,32.0,181.733366174,1.49,60.0,89.4,1.25329347826,920.0,1153.03,2.81454545455,11.0,30.96,459.02
13376,0,5.246583493,17.684,25.0,32.8332765087,5.0,128.080449859,1.15681818182,44.0,50.9,2.5126199262,271.0,680.92,3.10444444444,63.0,195.58,537.96
13377,0,5.501005025,8.601333333,75.0,32.8673712922,0.0,101.330649652,1.7788,75.0,133.41,4.44139130435,230.0,1021.52,3.00342105263,76.0,228.26,234.0
13384,0,3.223747323,7.27115942,69.0,33.1060347767,10.0,136.130577402,1.84962025316,79.0,146.12,1.31240829346,627.0,822.88,14.8,1.0,14.8,665.58
13385,0,4.509430147,6.724,75.0,33.1401295602,4.0,49.6715172414,1.79411764706,17.0,30.5,1.96159509202,163.0,319.74,1.22,3.0,3.66,122.06
13396,0,4.568161435,8.563505155,97.0,33.5151721787,16.0,137.879048597,1.11303030303,33.0,36.73,2.57643181818,440.0,1133.63,1.332,35.0,46.62,411.67
13397,2,4.844162791,4.333888889,90.0,33.5492669622,4.0,36.1029845314,2.84,10.0,28.4,2.99153594771,306.0,915.41,3.15375,16.0,50.46,205.31
13398,0,4.641279863,9.672916667,48.0,33.5833617457,22.0,59.5494824708,0.989565217391,23.0,22.76,2.79015706806,382.0,1065.84,3.6,1.0,3.6,247.59
13399,0,4.079595376,7.366754386,114.0,33.6174565292,6.0,50.4566710875,1.1875,24.0,28.5,2.83992788462,416.0,1181.41,3.16727272727,33.0,104.52,159.29
13400,0,5.388671642,8.602857143,70.0,33.6515513126,0.0,367.296287683,0.521428571429,14.0,7.3,3.97012658228,237.0,940.92,2.0025,16.0,32.04,869.25
13401,0,6.883920705,8.811666667,60.0,33.6856460961,0.0,264.852861386,1.7909375,32.0,57.31,3.63025547445,274.0,994.69,3.39294117647,17.0,57.68,1005.25
13404,0,5.349001919,10.20452055,73.0,33.7879304466,4.0,99.7666467066,1.17906976744,43.0,50.7,4.435,144.0,638.64,1.81888888889,54.0,98.22,497.72
13405,0,5.539466292,6.593617021,47.0,33.8220252301,5.0,102.174585576,2.569375,32.0,82.22,3.579875,240.0,859.17,2.24608695652,23.0,51.66,548.23
13410,0,2.777970027,7.184375,32.0,33.9924991476,18.0,161.576164688,1.192,75.0,89.4,2.3542662116,293.0,689.8,1.77571428571,42.0,74.58,512.5
13411,1,2.870769231,7.065438596,57.0,34.0265939311,14.0,198.102139373,1.8243902439,82.0,149.6,1.37003597122,278.0,380.87,1.62734693878,49.0,79.74,626.25
13414,0,4.126815718,9.147777778,90.0,34.1288782816,46.0,128.505812655,1.11568627451,51.0,56.9,3.01904907975,326.0,984.21,3.24108108108,37.0,119.92,897.47
13415,0,4.312220395,5.687654321,81.0,34.1629730651,8.0,96.4219700967,4.25,24.0,102.0,3.21280991736,121.0,388.75,2.30823529412,17.0,39.24,593.47
13416,0,4.372582418,8.68,55.0,34.1970678486,5.0,121.259738292,1.87674418605,43.0,80.7,3.15964556962,395.0,1248.06,3.15161290323,31.0,97.7,319.74
13417,0,4.980316957,8.146428571,84.0,34.2311626321,0.0,89.833347548,2.20763636364,55.0,121.42,4.15632786885,305.0,1267.68,3.6,56.0,201.6,305.8
13422,0,4.500152284,11.76444444,45.0,34.4016365496,1.0,254.333710407,2.22,10.0,22.2,4.19288888889,315.0,1320.76,4.03902439024,41.0,165.6,568.77
13423,0,6.815298013,9.683333333,36.0,34.4357313331,0.0,232.687785467,1.5,18.0,27.0,3.62942028986,207.0,751.29,3.39545454545,22.0,74.7,517.03
13424,0,4.073978052,8.192307692,26.0,34.4698261166,7.0,146.463161711,1.95454545455,22.0,43.0,2.88560913706,394.0,1136.93,2.6235483871,62.0,162.66,335.65
13425,2,4.144623921,8.712318841,69.0,34.5039209001,12.0,93.0545996156,1.51707317073,82.0,124.4,4.91694610778,334.0,1642.26,3.6,20.0,72.0,305.16
13432,0,6.556786297,5.23,40.0,34.7425843846,0.0,141.420801932,0.34,20.0,6.8,3.87251231527,203.0,786.12,3.15161290323,31.0,97.7,408.73
13433,0,6.214419795,10.38219178,73.0,34.7766791681,0.0,112.993538462,0.5,70.0,35.0,3.9996,150.0,599.94,3.6,31.0,111.6,399.56
13434,0,6.245869565,13.14166667,24.0,34.8107739516,3.0,99.0474112735,1.67608695652,46.0,77.1,1.49226973684,608.0,907.3,3.44782608696,23.0,79.3,405.85
13435,0,5.478504464,11.05526316,76.0,34.8448687351,0.0,72.2086471788,1.0296,125.0,128.7,2.43321568627,510.0,1240.94,3.51652173913,46.0,161.76,220.1
13442,0,4.49978852,9.040909091,22.0,35.0835322196,14.0,64.965688,1.31833333333,60.0,79.1,4.61264822134,253.0,1167.0,2.11869565217,46.0,97.46,242.51
13443,0,5.791174785,6.188541667,48.0,35.1176270031,0.0,50.1940919037,2.07784313725,102.0,211.94,3.21943396226,212.0,682.52,3.1,7.0,21.7,150.86
13444,0,5.835433912,10.01818182,55.0,35.1517217866,18.0,91.0640312712,1.00181818182,55.0,55.1,5.49466666667,210.0,1153.88,3.24296296296,54.0,175.12,258.46
13445,3,5.727893773,9.592307692,65.0,35.1858165701,17.0,63.2607529909,1.45462962963,162.0,235.65,3.60202020202,297.0,1069.8,3.6,2.0,7.2,200.9
13450,0,5.25174946,14.91029412,68.0,35.3562904876,20.0,131.043678665,1.08497076023,171.0,185.53,4.21747933884,242.0,1020.63,3.49387096774,31.0,108.31,384.1
13451,0,5.833534483,15.2,63.0,35.3903852711,2.0,72.4815993266,1.21379310345,145.0,176.0,2.40744292237,438.0,1054.46,1.76863636364,44.0,77.82,251.09
13456,0,4.360565428,5.729411765,34.0,35.5608591885,2.0,79.7527583697,0.655263157895,38.0,24.9,3.16911627907,430.0,1362.72,0.833333333333,6.0,5.0,341.99
13457,3,5.133651877,9.186440678,59.0,35.594953972,3.0,47.0128514457,2.335,40.0,93.4,2.90125984252,381.0,1105.38,3.40166666667,36.0,122.46,116.03
13466,0,4.613240343,6.717142857,35.0,35.9018070235,10.0,129.828537055,0.770918367347,196.0,151.1,2.41874074074,135.0,326.53,1.95428571429,21.0,41.04,540.89
13467,0,4.850160321,6.88125,32.0,35.935901807,16.0,66.7468921389,1.242,175.0,217.35,1.72352941176,170.0,293.0,1.30533333333,45.0,58.74,206.14
13468,0,6.077278481,13.85677419,31.0,35.9699965905,0.0,41.7706613757,1.03103448276,29.0,29.9,3.49069767442,86.0,300.2,0.1,2.0,0.2,201.95
13469,0,6.133333333,3.0,1.0,36.004091374,0.0,8.71055555556,0.762285714286,35.0,26.68,2.00666666667,3.0,6.02,2.58,7.0,18.06,36.6
13472,0,4.642177778,7.31,40.0,36.1063757245,5.0,158.292720733,0.891477272727,88.0,78.45,2.30927165354,508.0,1173.11,1.77285714286,42.0,74.46,430.29
13473,0,4.718236559,5.579411765,34.0,36.140470508,35.0,58.770883473,1.14725806452,62.0,71.13,2.24548,500.0,1122.74,0.936,15.0,14.04,300.42
13476,0,3.484470468,8.842424242,66.0,36.2427548585,11.0,72.5440184226,1.08108108108,37.0,40.0,1.51779017857,448.0,679.97,1.275,40.0,51.0,399.9
13477,0,4.890422297,4.967175573,131.0,36.276849642,25.0,45.7980480296,2.12388059701,67.0,142.3,1.54751851852,540.0,835.66,1.44533333333,45.0,65.04,114.25
13482,0,3.529015025,2.76,10.0,36.4473235595,37.0,118.284363808,2.57547169811,53.0,136.5,3.12392857143,280.0,874.7,1.11692307692,13.0,14.52,385.11
13483,0,4.009160305,4.047368421,19.0,36.481418343,67.0,95.2383018868,0.58582278481,79.0,46.28,3.34744421907,493.0,1650.29,1.81741935484,31.0,56.34,425.15
13486,0,5.673974359,16.3939759,83.0,36.5837026935,18.0,201.23815204,0.957727272727,110.0,105.35,4.14916870416,409.0,1697.01,3.22642857143,28.0,90.34,516.75
13487,0,4.38650974,22.52857143,49.0,36.617797477,0.0,167.42723453,1.17016,125.0,146.27,3.8964516129,310.0,1207.9,3.6,36.0,129.6,564.82
13492,0,4.249276896,11.30208333,48.0,36.7882713945,13.0,101.289329609,2.134375,16.0,34.15,3.68595469256,309.0,1138.96,1.49454545455,22.0,32.88,337.66
13493,3,4.568768997,10.61587156,109.0,36.822366178,33.0,110.667675367,2.05625,32.0,65.8,3.79158590308,227.0,860.69,3.6,6.0,21.6,319.63
13494,0,3.573505276,5.902777778,72.0,36.8564609615,42.0,108.46290691,0.614,50.0,30.7,1.53529900332,602.0,924.25,1.26666666667,3.0,3.8,500.03
13495,2,3.806001927,5.790666667,75.0,36.890555745,51.0,51.9556893438,0.969756097561,41.0,39.76,1.33829059829,351.0,469.74,0.0,0.0,0.0,524.88
13500,0,3.432823779,4.584722222,72.0,37.0610296625,35.0,143.490046339,1.09130434783,207.0,225.9,2.31222222222,99.0,228.91,2.01714285714,21.0,42.36,418.46
13501,0,3.620319361,4.730508475,59.0,37.095124446,66.0,184.020615641,1.41611111111,180.0,254.9,1.31900826446,242.0,319.2,1.50307692308,39.0,58.62,431.84
13504,0,4.442938931,8.670192308,104.0,37.1974087965,8.0,95.8656368754,0.725423728814,59.0,42.8,2.50691525424,295.0,739.54,1.92,25.0,48.0,235.42
13505,0,4.935606695,8.78902439,123.0,37.23150358,19.0,113.357646177,0.73328358209,67.0,49.13,3.26240174672,229.0,747.09,2.91882352941,17.0,49.62,286.33
13508,0,3.448622351,9.809734513,113.0,37.3337879304,39.0,128.128973833,0.813725490196,51.0,41.5,3.17586448598,428.0,1359.27,1.87454545455,33.0,61.86,413.71
13509,0,3.695947177,7.233823529,204.0,37.3678827139,24.0,61.6147568319,0.676470588235,119.0,80.5,2.21002915452,343.0,758.04,2.24769230769,13.0,29.22,323.17
13510,0,4.116302251,7.118461538,65.0,37.4019774974,10.0,148.155913978,0.873626373626,182.0,159.0,1.92573221757,239.0,460.25,1.86651162791,43.0,80.26,563.3
13511,0,4.629894366,3.025438596,57.0,37.4360722809,0.0,59.8149742078,0.799056603774,212.0,169.4,0.377744360902,532.0,200.96,1.468,45.0,66.06,143.54
13518,0,3.736180666,11.90465116,43.0,37.6747357654,0.0,105.765666407,1.20434782609,23.0,27.7,2.55273972603,365.0,931.75,2.0712,25.0,51.78,314.92
13519,0,3.868640646,9.352307692,65.0,37.7088305489,0.0,94.9678432894,1.34409090909,44.0,59.14,2.60211538462,208.0,541.24,2.66918918919,37.0,98.76,299.21
13524,0,3.907550761,8.491132075,106.0,37.8793044664,0.0,176.936787122,2.65833333333,60.0,159.5,2.65203608247,388.0,1028.99,3.44814814815,27.0,93.1,422.35
13525,0,4.913239437,7.679166667,96.0,37.9133992499,0.0,168.4706899,2.37945454545,110.0,261.74,2.70379104478,335.0,905.77,3.28090909091,44.0,144.36,361.1
13526,0,5.712401961,10.63276596,47.0,37.9474940334,2.0,103.65863388,1.17586206897,29.0,34.1,4.53345679012,162.0,734.42,3.6,6.0,21.6,412.4
13527,0,5.429857143,8.808695652,23.0,37.9815888169,0.0,55.5169789675,1.31666666667,18.0,23.7,3.9467032967,91.0,359.15,3.6,9.0,32.4,122.63
13550,0,3.686432749,12.88247423,97.0,1.69369369369,0.0,192.98171875,0.752586206897,116.0,87.3,3.32120603015,199.0,660.92,1.70538461538,52.0,88.68,837.78
13551,0,4.679428571,7.482535211,142.0,1.72972972973,0.0,225.135387205,1.69210526316,114.0,192.9,4.12637096774,124.0,511.67,1.24339285714,112.0,139.26,802.89
13554,0,4.254851852,13.02424242,132.0,1.83783783784,18.0,83.0377175698,0.850549450549,91.0,77.4,4.50112068966,232.0,1044.26,1.95846153846,39.0,76.38,522.37
13555,2,4.600967742,10.33740196,204.0,1.87387387387,16.0,58.5051428571,1.20303030303,66.0,79.4,3.46822289157,332.0,1151.45,2.06625,48.0,99.18,210.44
13562,0,4.451360239,7.118390805,174.0,2.12612612613,52.0,186.008501462,0.659663865546,119.0,78.5,4.23677966102,236.0,999.88,2.95714285714,42.0,124.2,868.18
13563,1,4.018159057,5.73562753,247.0,2.16216216216,48.0,78.5721883289,1.52470588235,85.0,129.6,3.75782101167,257.0,965.76,2.27896551724,58.0,132.18,215.2
13570,0,4.88851272,10.37483871,155.0,2.41441441441,0.0,198.316478296,0.713142857143,175.0,124.8,4.12824427481,262.0,1081.6,2.04486486486,37.0,75.66,584.34
13571,0,4.294293059,9.504712042,191.0,2.45045045045,1.0,114.139260274,1.61688311688,77.0,124.5,3.76126829268,205.0,771.06,1.790625,32.0,57.3,284.2
13576,0,3.81622816,10.19056604,212.0,2.63063063063,9.0,145.85021875,0.965178571429,224.0,216.2,2.56420560748,321.0,823.11,1.52506329114,79.0,120.48,379.28
13577,3,4.484361834,8.658940397,151.0,2.66666666667,38.0,107.428413462,1.0236,250.0,255.9,3.34312,250.0,835.78,1.40303571429,112.0,157.14,226.46
13596,0,3.770802834,8.215357143,56.0,3.35135135135,19.0,107.844495177,1.58714285714,70.0,111.1,3.09015228426,394.0,1217.52,1.77951219512,41.0,72.96,405.25
13597,0,4.821132075,8.288558559,111.0,3.38738738739,0.0,69.4718029903,2.3,54.0,124.2,2.31682926829,205.0,474.95,3.6,17.0,61.2,208.97
13598,0,4.26997908,6.696875,32.0,3.42342342342,39.0,245.68242616,0.57619047619,42.0,24.2,4.39307142857,280.0,1230.06,2.9592,25.0,73.98,930.4
13599,1,5.513211921,5.787820513,78.0,3.45945945946,14.0,104.758745604,1.45,44.0,63.8,3.53485875706,177.0,625.67,3.28857142857,21.0,69.06,320.61
13602,0,4.78816944,7.339175258,97.0,3.6036036036,33.0,96.8127272727,0.532026143791,153.0,81.4,4.3091025641,234.0,1008.33,1.37351351351,37.0,50.82,236.45
13603,2,4.540623679,5.55751073,233.0,3.63963963964,58.0,65.5700329257,0.836666666667,255.0,213.35,3.03497175141,354.0,1074.38,1.74631578947,19.0,33.18,213.65
13614,0,4.18889715,7.029166667,96.0,4.03603603604,67.0,99.4200904523,0.722670807453,322.0,232.7,2.97916326531,490.0,1459.79,3.21272727273,55.0,176.7,314.63
13615,2,5.061765537,4.55,133.0,4.07207207207,78.0,90.3948891844,0.998069498069,259.0,258.5,2.42710120069,583.0,1415.0,3.6,52.0,187.2,408.2
13630,0,5.466551724,9.995238095,210.0,4.61261261261,10.0,125.557414449,0.95864978903,237.0,227.2,3.94662576687,163.0,643.3,3.23492957746,142.0,459.36,583.12
13631,0,7.810353357,10.04037559,213.0,4.64864864865,2.0,115.059883322,1.17517241379,145.0,170.4,5.33957943925,214.0,1142.67,2.81333333333,54.0,151.92,446.12
13634,0,5.583209877,10.08727273,55.0,4.75675675676,0.0,220.771179039,0.873015873016,126.0,110.0,5.4375203252,246.0,1337.63,4.22,6.0,25.32,449.45
13635,0,6.875963303,10.21532847,137.0,4.79279279279,0.0,275.124753173,0.927272727273,110.0,102.0,4.89634782609,115.0,563.08,3.15375,16.0,50.46,591.65
13636,0,5.058542141,12.27741935,93.0,4.82882882883,29.0,179.15908684,1.1102020202,198.0,219.82,4.82317180617,227.0,1094.86,1.764,10.0,17.64,509.49
13637,0,5.048611111,9.882208589,163.0,4.86486486486,12.0,199.304453064,1.59603174603,126.0,201.1,3.84184027778,288.0,1106.45,3.1125,24.0,74.7,526.72
13638,0,5.374458805,6.990721649,97.0,4.9009009009,2.0,184.060160584,0.687890625,256.0,176.1,4.29481981982,222.0,953.45,2.93,42.0,123.06,461.8
13639,0,5.554877049,9.204081633,147.0,4.93693693694,0.0,107.239100946,1.05620915033,153.0,161.6,3.29766169154,201.0,662.83,2.51785714286,56.0,141.0,401.3
13646,0,4.519843972,8.4,76.0,5.18918918919,73.0,149.314467949,0.765027322404,183.0,140.0,2.52388297872,376.0,948.98,3.25166666667,24.0,78.04,474.28
13647,0,5.102947977,7.866666667,78.0,5.22522522523,10.0,138.707444649,0.85652173913,138.0,118.2,4.08528688525,244.0,996.81,2.535,4.0,10.14,368.14
13650,0,4.619815436,11.34464286,56.0,5.33333333333,81.0,196.948271501,1.24761904762,105.0,131.0,3.70481632653,245.0,907.68,3.6,38.0,136.8,899.52
13651,1,4.372831858,9.014545455,55.0,5.36936936937,9.0,65.3551020408,1.17179487179,78.0,91.4,4.15640449438,178.0,739.84,3.6,41.0,147.6,164.07
13652,0,4.490055046,7.789932886,149.0,5.40540540541,18.0,117.622866802,0.861988304094,342.0,294.8,2.87944785276,163.0,469.35,6.00606060606,33.0,198.2,508.66
13653,1,6.013615023,9.977981651,109.0,5.44144144144,22.0,54.4720656635,1.07772511848,211.0,227.4,4.10092307692,65.0,266.56,3.6,24.0,86.4,226.99
13664,0,4.136271451,7.910416667,96.0,5.83783783784,21.0,123.233138686,0.575974025974,154.0,88.7,2.75817647059,340.0,937.78,2.62125,32.0,83.88,524.05
13665,1,5.146353945,7.437956989,93.0,5.87387387387,8.0,56.4806010453,0.681333333333,150.0,102.2,3.00309859155,213.0,639.66,2.72368421053,38.0,103.5,144.36
13668,0,4.270123894,9.510638298,94.0,5.98198198198,49.0,72.7611163895,0.865111111111,45.0,38.93,2.99308457711,402.0,1203.22,3.61818181818,11.0,39.8,261.15
13669,0,5.814776632,12.09058824,85.0,6.01801801802,0.0,82.3738193869,1.38048780488,41.0,56.6,1.54895522388,670.0,1037.8,3.6,16.0,57.6,402.35
13672,0,3.873180212,9.16,65.0,6.12612612613,47.0,173.642963493,0.6064,125.0,75.8,2.01396907216,388.0,781.42,2.7264,25.0,68.16,701.11
13673,2,4.490504451,6.728181818,110.0,6.16216216216,28.0,116.607391732,0.999212598425,127.0,126.9,1.46876106195,226.0,331.94,3.16615384615,26.0,82.32,501.76
13678,0,6.257026379,12.94142857,70.0,6.34234234234,8.0,130.721679537,1.37529411765,85.0,116.9,1.65786184211,304.0,503.99,2.742,40.0,109.68,734.05
13679,0,4.496932084,12.38809524,126.0,6.37837837838,15.0,136.000227457,2.36055555556,180.0,424.9,0.666422018349,327.0,217.92,2.07290322581,62.0,128.52,503.07
13690,0,5.914172749,8.782352941,17.0,6.7027027027,16.0,129.043373752,0.378409090909,88.0,33.3,1.6968115942,276.0,468.32,1.36352941176,51.0,69.54,898.97
13691,0,5.341982249,8.3,33.0,6.73873873874,6.0,56.2584501558,0.588709677419,124.0,73.0,3.7403125,192.0,718.14,2.55529411765,34.0,86.88,219.1
13698,0,4.715358166,12.34639175,97.0,6.99099099099,10.0,99.2119110577,0.619480519481,77.0,47.7,2.14333333333,177.0,379.37,2.184,5.0,10.92,400.18
13699,0,4.577816594,14.15,96.0,7.02702702703,22.0,94.9220186335,1.09565217391,69.0,75.6,2.62320261438,153.0,401.35,1.45043478261,23.0,33.36,301.68
13700,0,4.008035191,12.62954545,44.0,7.0990990991,44.0,113.48295082,1.5376344086,93.0,143.0,2.67012658228,158.0,421.88,4.00702702703,37.0,148.26,502.38
13701,0,4.503829787,12.304,25.0,7.13513513514,0.0,59.1806259781,1.43333333333,78.0,111.8,5.3125170068,147.0,780.94,2.93833333333,36.0,105.78,201.34
13710,0,3.828035088,10.79767442,43.0,7.45945945946,27.0,151.386524093,1.50731707317,41.0,61.8,1.2812005457,733.0,939.12,3.6,16.0,57.6,434.76
13711,3,4.003577236,11.97818182,55.0,7.4954954955,48.0,130.932455621,0.968,50.0,48.4,1.96540540541,555.0,1090.8,3.6,19.0,68.4,354.38
13714,0,3.401650943,6.240963855,83.0,7.6036036036,70.0,54.9240750966,0.653885350318,157.0,102.66,2.68931034483,551.0,1481.81,3.6,9.0,32.4,209.67
13715,1,4.467386935,9.22325,120.0,7.63963963964,15.0,48.9531453699,0.789519650655,229.0,180.8,2.39755027422,547.0,1311.46,3.6,7.0,25.2,151.34
13718,0,3.165394191,12.79857143,70.0,7.74774774775,2.0,84.9710153397,0.798283261803,233.0,186.0,2.3465795207,459.0,1077.08,2.63692307692,39.0,102.84,259.4
13719,0,2.943137255,12.87879518,83.0,7.78378378378,0.0,57.829979716,0.91901734104,346.0,317.98,2.50534798535,273.0,683.96,2.128,30.0,63.84,201.65
13720,0,3.4523498,8.897435897,117.0,7.81981981982,82.0,111.457127016,0.670983606557,305.0,204.65,2.63774487472,439.0,1157.97,1.68828947368,152.0,256.62,345.51
13721,0,4.300385109,5.74664,125.0,7.85585585586,151.0,104.629907493,0.833943661972,355.0,296.05,1.7117130621,467.0,799.37,1.51445783133,166.0,251.4,233.44
13728,0,4.121833333,10.09094737,95.0,8.10810810811,115.0,115.452470726,0.859685863874,191.0,164.2,2.97637295082,488.0,1452.47,2.64537313433,67.0,177.24,399.1
13729,3,4.431526882,9.679310345,116.0,8.14414414414,21.0,119.995660377,1.09142857143,210.0,229.2,2.9195148248,371.0,1083.14,3.19875,64.0,204.72,328.84
13736,0,5.04222597,16.67777778,54.0,8.3963963964,11.0,168.504487927,1.03368421053,95.0,98.2,2.48455737705,305.0,757.79,3.6,19.0,68.4,508.24
13737,0,6.015213358,7.957706093,279.0,8.43243243243,10.0,166.468800922,0.601895734597,211.0,127.0,3.12855072464,69.0,215.87,3.6,33.0,118.8,408.25
13738,0,5.4825,11.1625,80.0,8.46846846847,6.0,70.0977018634,0.777426470588,136.0,105.73,2.91762376238,303.0,884.04,2.78709677419,31.0,86.4,302.41
13739,2,6.413492063,10.19040404,99.0,8.5045045045,0.0,55.4187771203,1.08615384615,130.0,141.2,3.28141630901,233.0,764.57,3.348,15.0,50.22,213.03
13740,0,4.057757848,8.272616822,107.0,8.54054054054,63.0,227.541317254,0.737724550898,167.0,123.2,1.68981891348,497.0,839.84,2.82222222222,9.0,25.4,605.64
13741,0,4.052025862,7.741318681,91.0,8.57657657658,4.0,118.571445545,1.26859649123,171.0,216.93,1.08959830867,946.0,1030.76,1.94742857143,35.0,68.16,601.07
13744,0,3.568619048,9.754646465,99.0,8.68468468468,34.0,127.491834723,0.944360902256,133.0,125.6,2.38,270.0,642.6,1.54352941176,51.0,78.72,889.66
13745,0,3.792314815,7.527777778,81.0,8.72072072072,17.0,36.5062979094,0.973018867925,159.0,154.71,1.86917312661,387.0,723.37,1.53396226415,53.0,81.3,210.76
13752,0,5.829794344,13.15934066,91.0,8.97297297297,1.0,417.95572449,0.572413793103,58.0,33.2,2.34935810811,296.0,695.41,3.6,22.0,79.2,1907.8
13753,0,6.576578947,8.979569892,93.0,9.00900900901,0.0,129.994790287,0.950256410256,195.0,185.3,2.71933035714,224.0,609.13,3.6,32.0,115.2,426.53
13754,0,3.647627417,5.462195122,82.0,9.04504504505,37.0,103.964107143,0.744777777778,90.0,67.03,2.94508090615,309.0,910.03,3.51111111111,27.0,94.8,478.16
13755,0,4.450154639,4.615494505,91.0,9.08108108108,0.0,39.3000391007,0.932380952381,105.0,97.9,2.36784574468,376.0,890.31,3.6,26.0,93.6,200.82
13756,0,3.069102167,10.18,25.0,9.11711711712,18.0,72.2474251497,1.46172839506,162.0,236.8,1.05652173913,391.0,413.1,3.43,24.0,82.32,218.69
13757,0,3.849033613,9.037931034,58.0,9.15315315315,13.0,45.9392470277,1.85324675325,77.0,142.7,2.58396721311,305.0,788.11,3.6,21.0,75.6,210.98
13762,0,4.702054054,7.501612903,31.0,9.33333333333,1.0,124.467144068,1.11393442623,244.0,271.8,1.48725738397,237.0,352.48,1.11692307692,13.0,14.52,447.71
13763,0,5.25909396,8.3375,24.0,9.36936936937,0.0,65.7574423963,1.28333333333,174.0,223.3,4.58354037267,161.0,737.95,0.574285714286,28.0,16.08,305.3
13764,0,5.523549061,8.64494382,89.0,9.40540540541,0.0,167.081615226,0.906976744186,43.0,39.0,3.25376344086,186.0,605.2,1.65272727273,11.0,18.18,503.54
13765,0,5.355194805,10.16829268,41.0,9.44144144144,0.0,101.259805825,1.01008403361,119.0,120.2,2.52781990521,211.0,533.37,2.74909090909,11.0,30.24,311.33
13782,0,3.9554323,7.078355263,304.0,10.0540540541,65.0,265.423314861,0.759414225941,239.0,181.5,1.95152,500.0,975.76,1.818,70.0,127.26,679.23
13783,0,3.715491493,7.258508772,228.0,10.0900900901,47.0,179.231043708,0.844826498423,317.0,267.81,0.91475,600.0,548.85,1.48265060241,83.0,123.06,625.73
13792,0,4.196739927,7.656944444,72.0,10.4144144144,54.0,153.729561305,0.620103092784,194.0,120.3,1.863425,800.0,1490.74,1.32615384615,78.0,103.44,505.04
13793,0,3.93794702,6.606849315,73.0,10.4504504505,22.0,88.2030727601,0.755327868852,244.0,184.3,1.31942748092,524.0,691.38,1.49913043478,69.0,103.44,337.45
13798,0,4.403620352,11.9739726,73.0,10.6306306306,31.0,201.100154525,1.25102040816,49.0,61.3,2.02458029197,548.0,1109.47,1.57454545455,33.0,51.96,550.02
