id,lib_time
9616,105
9617,189
9618,96
9619,29
9620,111
9621,209
9626,77
9627,123
9628,115
9629,132
9630,147
9631,153
9632,222
9633,283
9634,446
9635,566
9636,372
9637,385
9640,122
9641,285
9646,378
9647,472
9648,41
9649,85
9650,203
9651,270
9652,14
9653,9
9654,145
9655,226
9656,188
9657,145
9658,102
9659,121
9660,207
9661,120
9662,220
9663,51
9664,76
9665,163
9666,223
9667,351
9670,11
9671,24
9672,29
9673,60
9676,130
9677,85
9678,87
9679,58
9682,226
9683,415
9684,160
9685,417
9688,90
9689,165
9690,15
9691,76
9694,68
9695,106
9696,44
9697,182
9700,124
9701,132
9702,339
9703,642
9704,238
9705,74
9706,80
9707,36
9708,189
9709,112
9716,22
9717,212
9718,63
9719,150
9722,143
9723,90
9724,95
9725,332
9726,136
9727,228
9728,49
9729,95
9730,260
9731,189
9732,186
9733,285
9734,201
9735,62
9738,104
9739,65
9740,60
9741,189
9744,123
9745,271
9748,101
9749,108
9750,205
9751,249
9752,54
9753,184
9754,46
9755,42
9756,41
9757,207
9758,50
9759,43
9760,159
9761,368
9764,14
9765,7
9768,11
9769,93
9772,140
9773,240
9774,200
9775,173
9782,157
9783,197
9788,58
9789,11
9790,49
9791,51
9792,45
9793,93
9796,49
9797,94
9798,106
9799,243
9800,55
9801,123
9802,44
9803,56
9808,11
9809,20
9810,24
9811,39
9812,132
9813,205
9814,10
9815,34
9816,148
9817,424
9818,73
9819,207
9824,149
9825,6
9826,83
9827,71
9828,24
9829,41
9832,64
9833,19
9834,50
9835,103
9836,91
9837,74
9840,34
9841,10
9842,68
9843,94
9846,19
9847,28
9850,29
9851,113
9852,15
9853,79
9854,132
9855,411
9856,33
9857,31
9858,193
9859,125
9860,276
9861,237
9864,3
9865,14
9866,78
9867,67
9876,22
9877,13
9882,53
9883,454
9892,1
9893,6
9909,6
9914,83
9915,128
9920,20
9921,6
9922,1
9923,36
9924,88
9925,538
9930,76
9931,54
9946,40
9947,94
9948,2
9949,6
9954,33
9955,42
9956,10
9957,14
9960,61
9961,273
9962,226
9963,631
9964,14
9965,407
9970,40
9971,74
9972,140
9973,263
9974,74
9975,120
9978,108
9979,105
9980,50
9981,27
9986,123
9987,163
9988,2
9989,21
9996,30
9997,2
9998,32
9999,39
10004,31
10005,18
10006,13
10007,2
10008,9
10009,12
10012,24
10013,149
10014,276
10015,140
10016,64
10017,54
10018,272
10019,375
10022,50
10023,200
10024,119
10025,230
10026,23
10027,6
10028,72
10029,68
10030,139
10031,109
10034,215
10035,161
10036,495
10037,437
10038,58
10039,254
10042,143
10043,19
10046,80
10047,79
10048,54
10049,99
10050,368
10051,320
10054,114
10055,182
10056,109
10057,122
10058,60
10059,4
10060,154
10061,95
10062,136
10063,284
10064,31
10065,22
10066,52
10067,79
10068,3
10069,5
10070,3
10071,4
10076,86
10077,29
10080,233
10081,182
10084,11
10085,21
10086,102
10087,70
10090,107
10091,116
10092,47
10093,88
10094,47
10095,127
10100,16
10101,23
10102,74
10103,107
10106,183
10107,94
10112,28
10113,99
10116,64
10117,167
10124,51
10125,41
10128,2
10130,73
10131,54
10134,41
10135,2
10136,115
10137,147
10142,210
10143,254
10144,32
10145,11
10146,16
10147,21
10150,48
10151,19
10152,108
10153,144
10154,26
10155,226
10160,212
10161,241
10166,8
10167,22
10170,31
10171,74
10172,36
10173,75
10174,124
10175,273
10176,44
10177,143
10182,60
10183,132
10184,176
10185,143
10190,31
10191,115
10192,54
10193,124
10200,108
10201,69
10202,51
10203,107
10204,139
10205,214
10206,130
10207,104
10212,449
10213,282
10214,88
10215,7
10220,1
10223,3
10228,1
10238,2
10239,5
10244,3
10245,62
10250,2
10254,4
10258,5
10259,4
10266,3
10276,2
10292,22
10293,10
10300,2
10312,1
10313,16
10326,1
10327,2
10328,1
10337,2
10363,2
10372,2
10396,2
10400,9
10413,6
10414,18
10415,46
10419,2
10420,1
10422,14
10423,4
10428,2
10429,2
10434,18
10444,5
10446,1
10451,2
10452,1
10454,21
10455,6
10456,1
10457,4
10460,2
10461,2
10462,2
10463,4
10474,1
10476,2
10484,4
10504,1
10514,1
10516,1
10517,2
10523,3
10536,1
10574,4
10576,4
10586,2
10606,1
10614,1
10615,6
10621,2
10625,2
10626,1
10648,1
10658,2
10659,4
10663,8
10670,7
10671,12
10677,2
10682,2
10696,13
10697,14
10700,1
10708,5
10714,5
10719,2
10720,3
10737,2
10745,72
10750,1
10758,1
10764,4
10772,1
10782,8
10790,17
10796,1
10805,2
10816,5
10817,6
10823,3
10827,4
10833,2
10840,2
10841,5
10844,3
10845,6
10848,1
10859,2
10874,1
10879,4
10888,4
10895,7
10899,2
10905,4
10924,2
10926,3
10928,2
10939,2
10940,3
10941,20
10948,26
10957,4
10962,1
10965,8
10972,5
10976,2
11007,2
11011,2
11014,3
11032,104
11033,72
11036,2
11038,8
11048,2
11056,2
11057,2
11096,2
11110,4
11111,2
11144,1
11148,1
11150,2
11151,2
11152,1
11168,1
11172,2
11173,2
11194,82
11195,87
11198,11
11200,30
11201,43
11207,4
11214,154
11215,149
11216,5
11220,4
11228,26
11229,157
11234,82
11235,85
11238,27
11239,89
11242,122
11243,192
11244,225
11245,341
11246,38
11247,20
11248,18
11249,43
11252,22
11253,3
11254,79
11255,284
11256,20
11257,9
11258,23
11259,54
11260,43
11261,40
11264,21
11265,36
11270,149
11271,103
11274,35
11275,40
11278,96
11279,125
11280,5
11281,315
11282,44
11283,18
11284,139
11285,52
11286,96
11287,554
11288,109
11289,547
11290,145
11291,333
11292,34
11293,45
11294,56
11295,29
11296,22
11297,325
11300,47
11301,12
11302,5
11303,38
11304,38
11305,36
11306,198
11307,264
11310,39
11311,63
11312,19
11313,18
11316,56
11317,83
11318,109
11319,158
11322,271
11323,505
11326,22
11327,8
11332,38
11333,79
11336,19
11337,26
11338,81
11339,98
11340,311
11341,493
11342,127
11343,160
11344,60
11345,46
11346,56
11347,51
11350,40
11351,23
11352,29
11353,56
11354,144
11355,171
11364,60
11365,34
11370,90
11371,90
11372,123
11373,80
11374,104
11375,156
11376,201
11377,203
11378,67
11379,6
11380,43
11381,8
11384,276
11385,295
11386,4
11387,9
11388,104
11389,182
11392,61
11393,61
11398,8
11399,8
11400,103
11401,114
11406,66
11407,93
11408,69
11409,97
11410,176
11411,166
11412,127
11413,73
11418,67
11419,190
11420,160
11421,304
11424,87
11425,50
11426,59
11427,239
11428,77
11429,301
11444,18
11445,6
11446,30
11447,6
11448,97
11449,139
11450,65
11451,77
11454,143
11455,10
11456,151
11457,156
11458,102
11459,251
11462,184
11463,200
11466,37
11467,10
11468,136
11469,277
11474,255
11475,335
11476,193
11477,297
11478,102
11479,58
11482,70
11483,70
11484,247
11485,184
11492,84
11493,96
11496,29
11497,38
11498,174
11499,158
11500,88
11501,341
11504,276
11505,489
11506,75
11507,98
11508,1
11509,78
11512,38
11513,78
11514,41
11515,42
11518,98
11519,256
11520,294
11521,613
11524,68
11525,27
11526,32
11530,87
11531,226
11532,77
11533,195
11538,40
11539,21
11540,52
11541,163
11546,71
11547,40
11550,12
11551,8
11552,15
11553,202
11554,75
11555,17
11560,124
11561,56
11562,82
11563,106
11564,221
11565,398
11566,51
11567,110
11568,63
11569,114
11572,24
11573,14
11574,37
11575,81
11576,113
11577,79
11578,234
11579,84
11580,63
11581,25
11582,203
11583,281
11584,75
11585,191
11588,144
11589,62
11590,255
11591,229
11596,166
11597,425
11600,16
11601,38
11606,55
11607,5
11608,153
11609,241
11610,26
11611,51
11612,27
11613,17
11616,120
11617,129
11618,96
11619,227
11620,122
11621,126
11622,44
11623,21
11628,355
11629,411
11634,148
11635,285
11636,284
11637,542
11638,18
11639,107
11640,20
11641,13
11642,31
11643,7
11644,65
11645,69
11646,70
11647,50
11648,2
11649,21
11660,38
11661,25
11662,154
11663,271
11668,69
11669,385
11672,62
11673,170
11676,211
11677,600
11678,10
11679,11
11682,4
11683,27
11684,119
11685,132
11686,21
11687,1
11690,61
11691,10
11694,68
11695,33
11696,23
11697,11
11698,120
11699,193
11700,41
11701,26
11702,54
11703,71
11706,101
11707,168
11708,39
11709,113
11710,161
11711,189
11716,33
11717,127
11718,117
11719,215
11720,73
11721,87
11722,49
11723,121
11724,245
11725,212
11726,36
11727,6
11728,27
11729,22
11736,14
11737,11
11742,161
11743,63
11744,237
11745,171
11746,3
11747,8
11752,179
11753,98
11756,57
11757,128
11760,45
11761,14
11762,141
11763,208
11766,122
11767,53
11768,136
11769,374
11770,180
11771,324
11778,95
11779,78
11780,56
11781,149
11782,164
11783,167
11784,8
11786,370
11787,479
11788,126
11789,244
11794,16
11795,36
11796,10
11797,19
11800,233
11801,159
11802,240
11803,346
11804,100
11805,298
11808,133
11809,91
11812,138
11813,148
11816,2
11818,252
11819,367
11822,146
11823,143
11824,35
11825,41
11832,229
11833,484
11836,22
11837,106
11838,29
11839,4
11840,26
11841,77
11842,76
11843,274
11846,94
11847,110
11848,42
11849,9
11850,200
11851,301
11852,100
11853,213
11854,294
11855,157
11856,34
11857,95
11858,153
11859,88
11862,5
11864,34
11865,100
11866,21
11867,32
11870,587
11871,535
11872,196
11873,3
11874,53
11875,25
11876,16
11877,58
11878,85
11879,198
11880,65
11881,190
11882,95
11883,218
11886,121
11887,48
11888,73
11889,46
11890,2
11892,39
11893,84
11898,117
11899,31
11900,83
11901,191
11906,11
11907,237
11908,12
11909,14
11910,147
11911,163
11912,36
11913,90
11914,109
11915,140
11916,66
11917,117
11918,27
11919,63
11920,2
11921,92
11922,26
11923,181
11924,13
11928,117
11929,180
11930,39
11931,193
11932,56
11933,355
11936,142
11937,259
11938,175
11939,234
11944,178
11945,292
11954,246
11955,410
11956,131
11957,216
11958,165
11959,62
11962,65
11963,108
11964,93
11965,43
11970,62
11971,80
11972,63
11973,48
11974,32
11975,49
11978,6
11979,31
11980,257
11981,108
11982,96
11983,100
11988,67
11989,20
11992,142
11993,126
11994,98
11995,94
11996,116
11997,333
11998,135
11999,200
12000,83
12001,43
12010,43
12011,99
12012,25
12013,32
12020,11
12021,27
12026,124
12027,181
12028,110
12029,42
12030,68
12031,138
12032,16
12033,11
12034,105
12035,98
12036,23
12037,8
12044,9
12045,5
12046,44
12047,94
12048,11
12049,3
12050,196
12051,244
12052,104
12053,105
12056,112
12057,59
12060,8
12061,2
12062,132
12063,93
12064,106
12065,331
12066,15
12067,110
12068,16
12069,79
12070,56
12071,63
12072,102
12073,188
12076,269
12077,265
12080,21
12081,49
12084,3
12085,2
12088,74
12089,217
12090,5
12091,242
12092,26
12093,63
12094,92
12095,267
12096,32
12097,180
12098,45
12099,15
12100,11
12101,2
12102,69
12103,31
12106,187
12107,411
12108,105
12109,351
12110,140
12111,249
12116,51
12117,110
12118,51
12119,241
12120,37
12121,47
12126,107
12127,78
12132,206
12133,11
12134,177
12135,6
12136,104
12137,22
12138,170
12139,58
12142,186
12143,152
12148,51
12149,406
12150,3
12151,10
12154,57
12155,34
12160,160
12161,63
12162,112
12163,102
12164,221
12165,218
12166,39
12167,64
12170,156
12171,95
12172,121
12173,57
12174,59
12175,69
12180,24
12181,12
12184,21
12185,2
12186,61
12187,33
12188,6
12189,2
12190,27
12191,51
12194,44
12195,37
12196,25
12197,12
12198,337
12199,653
12200,63
12201,47
12202,73
12203,94
12206,109
12207,241
12208,21
12210,36
12211,93
12212,20
12213,94
12218,89
12219,339
12220,8
12221,24
12222,107
12223,269
12224,63
12225,295
12226,53
12227,106
12228,311
12229,653
12230,151
12231,370
12234,99
12235,151
12248,32
12249,35
12254,246
12255,273
12258,159
12259,146
12260,143
12261,97
12264,14
12265,16
12270,124
12271,208
12274,63
12275,172
12276,322
12277,371
12280,40
12281,74
12282,57
12283,144
12284,37
12285,59
12286,130
12287,120
12288,305
12289,680
12290,26
12291,11
12292,53
12293,35
12296,54
12297,120
12300,6
12301,21
12302,2
12303,35
12304,270
12305,405
12308,47
12309,52
12312,117
12313,53
12316,319
12317,407
12318,103
12319,131
12320,97
12321,6
12322,72
12323,24
12326,163
12327,158
12328,227
12329,217
12334,172
12335,146
12336,90
12337,28
12338,43
12339,16
12340,125
12341,231
12342,74
12343,94
12346,54
12347,53
12348,185
12349,31
12350,139
12351,89
12352,188
12353,347
12354,42
12355,79
12356,84
12357,38
12358,163
12359,285
12362,48
12363,139
12364,161
12365,282
12366,18
12367,172
12368,60
12369,25
12372,28
12373,25
12378,58
12379,22
12384,171
12385,286
12386,137
12387,51
12388,121
12389,93
12390,65
12391,21
12392,74
12393,150
12394,103
12395,272
12400,179
12401,140
12404,234
12405,421
12406,80
12407,262
12410,50
12411,98
12412,159
12413,244
12414,139
12415,268
12416,83
12417,205
12420,162
12421,107
12422,61
12423,18
12424,110
12425,124
12426,168
12427,40
12428,113
12429,165
12432,56
12433,28
12434,37
12435,31
12442,24
12443,13
12446,111
12447,202
12448,85
12449,60
12450,4
12451,6
12452,11
12453,19
12454,8
12456,10
12457,26
12458,36
12459,43
12460,77
12461,128
12462,142
12463,76
12464,42
12465,218
12466,291
12467,361
12470,127
12471,182
12472,105
12473,170
12474,127
12475,240
12476,36
12477,295
12480,59
12481,123
12482,129
12483,174
12484,76
12485,122
12486,46
12487,181
12488,16
12489,23
12490,36
12491,291
12496,28
12497,10
12498,32
12502,7
12503,4
12504,43
12505,6
12506,37
12507,27
12510,541
12511,412
12514,154
12515,150
12516,182
12517,188
12520,216
12521,407
12522,10
12523,69
12526,65
12527,66
12528,32
12529,36
12532,16
12533,6
12536,62
12537,42
12538,86
12539,130
12540,369
12541,649
12542,259
12543,271
12544,249
12545,682
12550,22
12551,8
12554,104
12555,8
12556,29
12557,39
12558,66
12559,4
12560,27
12561,41
12564,146
12565,90
12566,23
12567,26
12568,133
12569,263
12570,151
12571,69
12572,173
12573,365
12576,74
12577,168
12578,47
12579,24
12580,204
12581,324
12582,145
12583,68
12584,141
12585,233
12586,4
12591,4
12594,285
12595,240
12596,125
12597,158
12598,166
12599,112
12600,208
12601,144
12602,252
12603,450
12604,243
12605,272
12606,131
12607,138
12608,290
12609,315
12614,88
12615,20
12616,211
12617,161
12620,194
12621,227
12622,210
12623,523
12624,443
12625,494
12626,180
12627,220
12630,86
12631,150
12632,31
12633,287
12638,176
12639,29
12642,19
12643,32
12644,138
12645,418
12646,31
12647,62
12648,381
12649,525
12654,58
12655,128
12656,123
12657,227
12658,123
12659,149
12660,82
12661,12
12664,62
12665,228
12666,83
12667,251
12668,43
12669,51
12674,60
12675,43
12676,237
12677,223
12678,15
12679,266
12680,47
12681,240
12682,94
12683,234
12686,80
12687,70
12688,20
12689,74
12690,31
12691,160
12692,42
12693,132
12696,152
12697,207
12698,90
12699,151
12702,144
12703,247
12704,159
12705,181
12708,34
12709,86
12710,23
12711,2
12712,35
12713,41
12716,103
12717,64
12720,128
12721,164
12722,163
12723,295
12724,207
12725,305
12726,5
12727,5
12734,2
12735,142
12736,298
12737,616
12738,74
12739,204
12742,10
12743,197
12744,32
12745,86
12748,18
12749,86
12750,77
12751,258
12754,50
12755,309
12756,198
12757,224
12758,77
12759,58
12760,44
12761,94
12762,111
12763,478
12764,67
12765,153
12768,77
12769,194
12770,206
12771,639
12776,60
12777,124
12778,214
12779,94
12780,287
12781,86
12784,258
12785,170
12786,156
12787,212
12788,87
12789,203
12790,54
12791,39
12794,31
12795,17
12796,35
12797,16
12800,21
12801,32
12804,33
12805,20
12808,22
12809,16
12812,111
12813,225
12818,165
12819,225
12820,117
12821,161
12822,73
12823,204
12824,7
12825,19
12828,151
12829,345
12830,99
12831,360
12832,104
12833,228
12834,226
12835,490
12836,147
12837,106
12838,117
12839,213
12840,101
12841,171
12844,83
12845,121
12846,21
12847,85
12848,28
12849,18
12850,63
12851,65
12856,11
12857,4
12860,66
12861,157
12870,77
12871,276
12872,235
12873,398
12874,185
12875,58
12876,55
12877,16
12878,18
12879,8
12882,270
12883,464
12884,157
12885,240
12888,82
12889,13
12890,111
12891,141
12892,104
12893,184
12894,29
12895,4
12896,50
12897,29
12898,120
12899,180
12902,26
12903,71
12907,64
12908,51
12909,45
12910,71
12911,61
12914,58
12915,102
12916,77
12917,242
12920,113
12921,115
12926,21
12927,25
12928,16
12929,306
12930,102
12931,25
12936,234
12937,382
12938,125
12939,296
12940,115
12941,162
12942,124
12943,182
12944,110
12945,342
12946,117
12947,163
12948,189
12949,73
12952,162
12953,385
12954,106
12955,94
12956,35
12957,41
12960,128
12961,121
12962,36
12963,27
12964,21
12965,9
12966,102
12967,282
12968,39
12969,258
12970,58
12971,133
12972,145
12973,142
12974,16
12975,105
12978,35
12979,35
12982,219
12983,270
12984,29
12985,115
12986,13
12987,41
12990,27
12991,13
12992,129
12993,213
12994,83
12995,216
12996,16
12997,230
13000,54
13001,162
13004,29
13005,30
13006,93
13007,75
13008,289
13009,298
13010,121
13011,52
13012,124
13013,39
13016,125
13017,209
13018,83
13019,218
13020,141
13021,73
13022,107
13023,64
13024,359
13025,407
13028,217
13029,120
13034,16
13035,1
13038,26
13039,336
13044,15
13045,17
13046,72
13047,98
13048,48
13049,44
13052,64
13053,72
13054,37
13055,1
13056,113
13057,62
13058,112
13059,196
13060,58
13061,54
13064,151
13065,335
13066,360
13067,385
13068,37
13069,120
13070,202
13071,73
13072,86
13073,41
13074,54
13075,13
13076,49
13077,96
13078,71
13079,53
13080,21
13081,6
13082,135
13083,21
13084,46
13085,13
13090,61
13091,38
13094,24
13095,11
13098,201
13099,352
13104,34
13105,56
13108,141
13109,307
13112,6
13114,362
13115,379
13116,144
13117,317
13118,119
13119,123
13120,109
13121,166
13122,13
13123,8
13124,107
13125,153
13126,28
13127,17
13128,44
13129,13
13130,233
13131,175
13136,81
13137,84
13142,87
13143,263
13146,131
13147,110
13148,16
13149,59
13150,12
13151,7
13152,1
13153,4
13154,49
13155,76
13158,88
13159,215
13166,48
13167,81
13172,115
13173,61
13178,61
13179,33
13180,87
13181,116
13184,78
13185,43
13186,6
13187,4
13188,11
13189,2
13196,176
13197,201
13198,158
13199,146
13202,60
13203,99
13204,111
13205,101
13210,94
13211,50
13212,92
13213,132
13214,96
13215,35
13216,38
13217,29
13220,103
13221,55
13226,130
13227,169
13228,83
13229,47
13230,164
13231,119
13232,85
13233,163
13234,95
13235,402
13236,240
13237,20
13238,42
13239,28
13240,36
13241,137
13242,40
13243,26
13244,91
13245,36
13246,48
13247,13
13248,12
13249,2
13252,16
13253,16
13258,63
13259,74
13260,65
13261,132
13262,104
13263,170
13264,57
13265,83
13266,43
13267,94
13268,3
13269,39
13270,31
13271,61
13272,2
13273,13
13274,115
13275,163
13276,219
13277,465
13278,9
13279,57
13280,39
13281,286
13288,46
13289,173
13290,79
13291,197
13292,35
13293,35
13294,47
13295,72
13300,23
13301,35
13302,68
13303,41
13304,63
13305,93
13308,3
13309,6
13310,73
13311,24
13314,91
13315,190
13316,35
13317,7
13320,214
13321,286
13324,34
13325,91
13326,45
13327,38
13328,112
13329,261
13330,177
13331,168
13332,254
13333,105
13340,95
13341,245
13342,54
13343,32
13346,88
13347,92
13348,187
13349,274
13352,10
13353,6
13354,143
13355,194
13358,87
13359,163
13368,87
13369,14
13370,72
13371,60
13372,150
13373,266
13374,287
13375,310
13376,12
13377,65
13378,174
13379,337
13380,31
13381,19
13384,156
13385,198
13386,120
13387,596
13390,39
13391,186
13394,67
13395,74
13396,98
13397,92
13398,58
13399,144
13400,57
13401,97
13404,30
13405,15
13410,63
13411,27
13412,107
13413,136
13414,365
13415,521
13416,43
13417,18
13422,48
13424,93
13425,122
13426,11
13427,26
13428,46
13429,95
13432,11
13433,2
13434,20
13435,22
13436,15
13437,32
13438,7
13439,16
13442,36
13443,28
13444,261
13445,94
13446,30
13447,44
13450,63
13451,112
13456,112
13457,40
13458,46
13459,18
13462,376
13463,127
13464,68
13465,156
13466,108
13467,38
13468,13
13469,13
13470,6
13471,60
13472,10
13473,26
13474,34
13475,8
13476,61
13477,245
13482,164
13483,252
13484,20
13485,91
13486,78
13487,71
13488,181
13489,204
13492,49
13493,171
13494,86
13495,77
13498,175
13499,181
13500,141
13501,133
13502,251
13503,233
13504,61
13505,16
13506,94
13507,125
13508,229
13509,230
13510,50
13511,46
13512,82
13513,218
13518,20
13519,8
13520,10
13521,24
13522,31
13523,12
13524,8
13525,1
13526,2
13527,10
13528,133
13529,315
13530,407
13531,591
13532,188
13533,284
13536,27
13537,15
13538,26
13539,86
13540,125
13541,231
13542,1
13551,10
13554,23
13555,29
13556,50
13557,52
13560,94
13561,108
13562,95
13563,120
13568,48
13569,161
13570,7
13571,121
13572,180
13573,313
13576,37
13577,58
13588,225
13589,184
13590,167
13591,143
13594,134
13595,387
13596,94
13597,45
13598,39
13599,15
13602,87
13603,116
13604,58
13605,8
13606,72
13607,53
13614,182
13615,667
13618,141
13619,79
13624,36
13625,55
13630,161
13631,203
13632,58
13633,79
13634,52
13635,14
13636,50
13637,80
13638,16
13639,3
13640,122
13641,332
13642,175
13643,259
13646,217
13647,277
13648,34
13649,257
13650,156
13651,129
13652,46
13653,68
13654,79
13655,119
13656,55
13657,17
13658,124
13659,126
13662,8
13663,41
13664,112
13665,137
13668,38
13669,3
13672,270
13673,335
13674,16
13675,12
13678,23
13679,23
13680,41
13681,76
13686,109
13687,92
13688,149
13689,123
13690,101
13691,131
13696,70
13697,72
13698,16
13699,14
13700,59
13701,4
13710,33
13711,127
13714,223
13715,208
13718,5
13720,78
13721,407
13724,49
13725,291
13726,65
13727,89
13728,182
13729,136
13730,21
13731,320
13734,274
13735,403
13736,32
13737,158
13738,20
13739,164
13740,167
13741,470
13742,35
13743,163
13744,12
13745,13
13746,32
13747,98
13752,17
13753,115
13754,111
13755,71
13756,18
13757,38
13762,127
13763,173
13764,35
13765,100
13768,134
13769,493
13770,156
13771,193
13772,288
13773,568
13778,160
13779,294
13780,16
13781,143
13782,175
13783,474
13784,228
13785,453
13790,104
13791,31
13792,103
13793,119
13794,17
13795,56
13798,119
13799,365
13800,31
13801,83
13802,81
13803,316
13804,30
13805,353
13806,16
13807,75
13808,14
13809,15
13812,37
13813,9
13814,60
13815,135
13816,35
13817,68
13820,16
13821,36
13830,30
13831,23
13832,33
13833,14
13838,12
13839,4
13840,112
13841,72
13842,36
13843,183
13848,33
13849,79
13850,26
13851,12
13852,75
13853,151
13856,108
13857,48
13858,50
13859,236
13860,13
13861,72
13862,8
13863,158
13864,117
13865,141
13866,25
13867,13
13870,180
13871,140
13874,49
13875,14
13876,42
13877,151
13880,189
13881,255
13882,43
13883,35
13884,109
13885,139
13886,147
13887,173
13888,77
13889,59
13892,135
13893,225
13902,59
13903,97
13904,254
13905,338
13906,92
13907,32
13908,87
13909,67
13912,7
13914,312
13915,611
13916,109
13917,219
13918,86
13919,18
13922,177
13923,333
13926,119
13927,106
13930,173
13931,244
13932,1
13933,23
13936,5
13937,4
13938,29
13939,6
13940,40
13941,34
13944,69
13945,44
13946,181
13947,326
13954,76
13955,59
13956,212
13957,503
13958,23
13959,28
13962,34
13963,59
13964,23
13965,38
13968,87
13969,35
13970,14
13971,82
13972,104
13973,96
13974,43
13975,56
13978,63
13979,141
13980,4
13981,49
13988,39
13989,17
13990,37
13991,22
13992,22
13993,9
13994,107
13995,99
13996,6
13997,18
13998,14
14000,191
14001,221
14002,160
14003,388
14004,367
14005,529
14008,234
14009,312
14010,101
14011,93
14012,56
14013,29
14014,65
14015,28
14018,192
14019,171
14020,119
14021,124
14022,194
14023,473
14026,210
14027,158
14028,21
14029,27
14030,169
14031,421
14032,18
14033,45
14034,265
14035,237
14038,155
14039,116
14048,44
14049,92
14052,101
14053,64
14054,123
14055,70
14056,133
14057,114
14058,370
14059,346
14062,205
14063,277
14066,234
14067,230
14068,211
14069,272
14070,115
14071,71
14078,129
14079,126
14080,148
14081,377
14082,24
14083,26
14094,117
14095,159
14098,113
14099,148
14100,119
14101,139
14102,11
14103,48
14106,28
14107,24
14108,267
14109,418
14110,96
14111,206
14112,57
14113,170
14114,62
14115,348
14116,89
14117,229
14118,131
14119,145
14122,185
14123,834
14126,27
14130,213
14131,471
14132,137
14133,194
14140,80
14141,302
14142,36
14143,62
14144,9
14145,108
14148,93
14149,192
14162,239
14163,428
14168,77
14169,314
14170,70
14171,22
14172,135
14173,188
14174,147
14175,437
14176,222
14177,461
14178,139
14179,411
14180,134
14181,350
14182,40
14183,57
14184,115
14185,49
14192,71
14193,448
14194,90
14195,515
14202,24
14203,7
14204,103
14205,209
14206,83
14207,244
14208,231
14209,282
14210,28
14211,16
14212,33
14213,6
14218,18
14219,137
14226,119
14227,241
14228,139
14229,51
14232,252
14233,340
14234,10
14235,60
14237,63
14238,17
14239,27
14240,122
14241,83
14244,239
14245,465
14252,12
14253,115
14256,12
14257,70
14262,34
14263,210
14268,11
14269,219
14270,100
14271,158
14272,49
14273,74
14276,22
14277,3
14278,73
14279,101
14282,178
14283,147
14284,88
14285,44
14288,262
14289,426
14290,218
14291,496
14292,288
14293,205
14296,30
14297,120
14298,14
14299,83
14300,5
14301,14
14304,199
14305,65
14306,73
14307,2
14308,11
14309,3
14310,303
14311,214
14314,196
14315,213
14318,58
14319,46
14320,66
14321,220
14324,11
14325,8
14326,13
14327,65
14332,202
14333,172
14334,14
14335,25
14338,219
14339,179
14340,88
14341,133
14342,7
14343,252
14346,143
14347,71
14350,244
14351,390
14356,147
14357,122
14358,214
14359,111
14360,8
14362,3
14363,2
14366,229
14367,119
14372,200
14373,144
14376,22
14377,15
14378,36
14379,135
14380,30
14381,2
14382,44
14383,122
14384,95
14385,89
14386,35
14387,310
14388,127
14389,409
14390,20
14391,16
14394,26
14395,42
14398,96
14399,170
14400,24
14401,359
14404,231
14405,176
14408,63
14409,58
14414,24
14415,5
14418,2
14419,4
14420,170
14421,314
14423,2
14428,13
14429,67
14430,1
14431,29
14436,34
14437,6
14440,34
14441,41
14442,135
14443,244
14444,2
14445,37
14446,22
14447,10
14448,130
14449,167
14452,3
14453,24
14454,44
14455,50
14456,6
14457,7
14460,157
14461,85
14462,101
14463,115
14464,33
14465,64
14466,27
14467,25
14468,56
14469,182
14470,62
14471,176
14474,43
14475,33
14478,37
14479,7
14480,8
14481,2
14486,79
14487,305
14488,96
14489,75
14492,23
14493,4
14494,72
14495,53
14496,54
14497,6
14498,14
14500,225
14501,176
14502,69
14503,97
14506,116
14507,160
14508,43
14509,161
14510,84
14511,40
14512,15
14513,3
14516,13
14518,86
14519,43
14520,173
14521,296
14522,92
14523,16
14524,123
14525,112
14526,15
14527,5
14528,117
14529,241
14532,391
14533,595
14534,82
14535,236
14536,63
14537,134
14538,47
14539,114
14540,32
14541,70
14542,88
14543,113
14548,76
14549,116
14550,3
14551,7
14552,89
14553,46
14554,37
14555,2
14556,18
14557,38
14558,80
14559,323
14560,1
14561,4
14564,140
14565,8
14566,72
14567,47
14572,101
14573,148
14574,67
14575,308
14576,131
14577,135
14582,119
14583,137
14584,103
14585,214
14588,82
14589,125
14590,50
14591,34
14594,131
14595,102
14596,117
14597,41
14602,9
14603,6
14606,186
14607,87
14608,21
14609,18
14610,206
14611,151
14612,107
14613,199
14614,54
14615,10
14618,35
14619,30
14620,127
14621,91
14622,91
14623,44
14626,57
14627,24
14630,78
14631,39
14632,104
14633,150
14634,28
14635,124
14638,90
14639,31
14640,22
14641,56
14642,365
14643,102
14644,14
14645,49
14646,81
14647,130
14648,43
14649,185
14650,75
14651,313
14652,28
14653,325
14654,136
14655,247
14656,87
14657,172
14658,188
14659,92
14662,27
14663,2
14664,219
14665,36
14666,359
14667,671
14670,117
14671,48
14672,15
14673,31
14674,30
14675,6
14676,88
14677,64
14678,136
14679,94
14682,102
14683,29
14684,173
14685,404
14686,6
14687,11
14688,124
14689,137
14690,60
14691,74
14692,22
14693,58
14694,242
14695,69
